gca	taxonomy	annotation_method	version_info	ncbi_annot_avail	funannotate_annot_avail	fasta_file	gff_file
GCA_027604705	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Allomyces;Allomyces arbusculus	NCBI GenBank	GCA_027604705.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027604705.1_ASM2760470v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027604705.1_ASM2760470v1_genomic.gff
GCA_003788615	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Pezizomycetes;Pezizales;Pezizaceae;Terfezia;Terfezia boudieri;Terfezia boudieri ATCC MYA-4762	NCBI GenBank	GCA_003788615.2	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_003788615.2_Terbo2_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_003788615.2_Terbo2_genomic.gff
GCA_001481775	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma gamsii	NCBI RefSeq	GCF_001481775.2	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_Fastas_in_NCBI_RefSeq/GCF_001481775.2_TGAM01v2_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI_RefSeq/GCF_001481775.2_TGAM01v2_genomic.gff
GCA_002989075	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Arthoniomycetes;Arthoniales;Arthoniaceae;Arthonia;Arthonia radiata	funannotate	GCA_002989075.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002989075/GCA_002989075.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002989075/gene_prediction_results/predict_results/GCA_002989075.gff3
GCA_003988815	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Helotiales;Cenangiaceae;Chlorencoelia;Chlorencoelia torta	funannotate	GCA_003988815.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003988815/GCA_003988815.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003988815/gene_prediction_results/predict_results/GCA_003988815.gff3
GCA_027604345	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Rhizophydiales;Terramycetaceae;Boothiomyces;unclassified Boothiomyces;Boothiomyces sp. JEL0866	NCBI GenBank	GCA_027604345.1	True	False	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027604345.1_ASM2760434v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027604345.1_ASM2760434v1_genomic.gff
GCA_025786725	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Zoopagomycota;Zoopagomycotina;Zoopagomycetes;Zoopagales;Piptocephalidaceae;Syncephalis;Syncephalis fuscata	NCBI GenBank	GCA_025786725.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_025786725.1_Synfus1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_025786725.1_Synfus1_genomic.gff
GCA_001563115	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum acutatum species complex;Colletotrichum nymphaeae;Colletotrichum nymphaeae SA-01	NCBI GenBank	GCA_001563115.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_001563115.1_CNYM01_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_001563115.1_CNYM01_genomic.gff
GCA_002006685	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Rhizophydiales;Rhizophydiales incertae sedis;Batrachochytrium;Batrachochytrium salamandrivorans	NCBI GenBank	GCA_002006685.2	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_002006685.2_Batr_sala_V2_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_002006685.2_Batr_sala_V2_genomic.gff
GCA_027604745	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Chytridiales;Chytriomycetaceae;Chytriomyces;Chytriomyces hyalinus	NCBI GenBank	GCA_027604745.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027604745.1_ASM2760474v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027604745.1_ASM2760474v1_genomic.gff
GCA_027603945	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Rhizophydiales;Terramycetaceae;Terramyces;unclassified Terramyces;Terramyces sp. JEL0728	NCBI GenBank	GCA_027603945.1	True	False	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027603945.1_ASM2760394v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027603945.1_ASM2760394v1_genomic.gff
GCA_027596035	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Spizellomycetales;Powellomycetaceae;Thoreauomyces;Thoreauomyces humboldtii	NCBI GenBank	GCA_027596035.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027596035.1_ASM2759603v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027596035.1_ASM2759603v1_genomic.gff
GCA_002916505	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Tolypocladium;Tolypocladium paradoxum	funannotate	GCA_002916505.1	True	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002916505/GCA_002916505.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002916505/gene_prediction_results/predict_results/GCA_002916505.gff3
GCA_027604625	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Chytridiomycetes incertae sedis;Blyttiomyces;unclassified Blyttiomyces;Blyttiomyces sp. JEL0837	NCBI GenBank	GCA_027604625.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027604625.1_ASM2760462v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027604625.1_ASM2760462v1_genomic.gff
GCA_027604545	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Chytridiales;Chytriomycetaceae;Entophlyctis;unclassified Entophlyctis;Entophlyctis sp. JEL0112	NCBI GenBank	GCA_027604545.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027604545.1_ASM2760454v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027604545.1_ASM2760454v1_genomic.gff
GCA_001604925	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetes incertae sedis;Botryosphaeriales;Phyllostictaceae;Phyllosticta;Phyllosticta capitalensis	funannotate	GCA_001604925.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_001604925/GCA_001604925.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_001604925/gene_prediction_results/predict_results/GCA_001604925.gff3
GCA_001600455	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Xylariomycetidae;Xylariales;Apiosporaceae;Endocalyx;Endocalyx cinctus	funannotate	GCA_001600455.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_001600455/GCA_001600455.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_001600455/gene_prediction_results/predict_results/GCA_001600455.gff3
GCA_000388065	cellular organisms;Eukaryota;Opisthokonta;Rotosphaerida;Fonticulaceae;Fonticula;Fonticula alba	funannotate	GCA_000388065.2	True	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000388065/GCA_000388065.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000388065/gene_prediction_results/predict_results/GCA_000388065.gff3
GCA_003706805	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Saccharomycetales;Trigonopsidaceae;Trigonopsis;Trigonopsis vinaria	funannotate	GCA_003706805.2	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003706805/GCA_003706805.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003706805/gene_prediction_results/predict_results/GCA_003706805.gff3
GCA_000950595	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Mucorineae;Mucoraceae;Mucor;Mucor ambiguus	funannotate	GCA_000950595.1	True	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000950595/GCA_000950595.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000950595/gene_prediction_results/predict_results/GCA_000950595.gff3
GCA_001956345	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;OSLEUM clade;Lecanoromycetidae;Lecanorales;Lecanorineae;Ramalinaceae;Ramalina;Ramalina peruviana	funannotate	GCA_001956345.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_001956345/GCA_001956345.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_001956345/gene_prediction_results/predict_results/GCA_001956345.gff3
GCA_027604645	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Allomyces;Allomyces javanicus	NCBI GenBank	GCA_027604645.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027604645.1_ASM2760464v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027604645.1_ASM2760464v1_genomic.gff
GCA_000261425	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetidae;Cladosporiales;Cladosporiaceae;Cladosporium;Cladosporium sphaerospermum;Cladosporium sphaerospermum UM 843	funannotate	GCA_000261425.2	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000261425/GCA_000261425.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_000261425/gene_prediction_results/predict_results/GCA_000261425.gff3
GCA_025201865	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Zoopagomycota;Kickxellomycotina;Kickxellomycotina incertae sedis;Ramicandelaberales;Ramicandelaberaceae;Ramicandelaber;Ramicandelaber brevisporus	NCBI GenBank	GCA_025201865.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_025201865.1_Rambr1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_025201865.1_Rambr1_genomic.gff
GCA_000225545	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbilia;Orbilia oligospora;Orbilia oligospora ATCC 24927	NCBI RefSeq	GCF_000225545.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_Fastas_in_NCBI_RefSeq/GCF_000225545.1_AOL24927_1.0_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI_RefSeq/GCF_000225545.1_AOL24927_1.0_genomic.gff
GCA_002927785	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;OSLEUM clade;Lecanoromycetidae;Lecanorales;Lecanorineae;Cladoniaceae;Cladonia;Cladonia uncialis	funannotate	GCA_002927785.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002927785/GCA_002927785.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_002927785/gene_prediction_results/predict_results/GCA_002927785.gff3
GCA_025449115	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Chytridiales;Chytridiaceae;Chytridium;Chytridium lagenaria	NCBI GenBank	GCA_025449115.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_025449115.1_Chylag1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_025449115.1_Chylag1_genomic.gff
GCA_027596065	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Chytridiales;Chytriomycetaceae;Siphonaria;unclassified Siphonaria (in: chytrids);Siphonaria sp. JEL0065	NCBI GenBank	GCA_027596065.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027596065.1_ASM2759606v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027596065.1_ASM2759606v1_genomic.gff
GCA_002794465	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Cryptomycota;Cryptomycota incertae sedis;Paramicrosporidium;Paramicrosporidium saccamoebae	NCBI GenBank	GCA_002794465.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_002794465.1_KSL3_v6_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_002794465.1_KSL3_v6_genomic.gff
GCA_003385255	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Corinectria;Corinectria fuckeliana	funannotate	GCA_003385255.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003385255/GCA_003385255.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003385255/gene_prediction_results/predict_results/GCA_003385255.gff3
GCA_027604725	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Chytridiales;Chytriomycetaceae;Entophlyctis;Entophlyctis luteolus	NCBI GenBank	GCA_027604725.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027604725.1_ASM2760472v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027604725.1_ASM2760472v1_genomic.gff
GCA_027602705	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Spizellomycetales;Powellomycetaceae;Geranomyces;Geranomyces variabilis	NCBI GenBank	GCA_027602705.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027602705.1_ASM2760270v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027602705.1_ASM2760270v1_genomic.gff
GCA_003833135	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Glomeromycotina;Glomeromycetes;Glomerales;Glomeraceae;Oehlia;Oehlia diaphana	funannotate	GCA_003833135.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003833135/GCA_003833135.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_003833135/gene_prediction_results/predict_results/GCA_003833135.gff3
GCA_003118255	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Onygenales;Arthrodermataceae;Trichophyton;Trichophyton mentagrophytes	NCBI GenBank	GCA_003118255.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_003118255.1_ABySS_70bp_45k_152cov_v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_003118255.1_ABySS_70bp_45k_152cov_v1_genomic.gff
GCA_027604505	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Monoblepharidomycetes;Monoblepharidales;Gonapodyaceae;Gonapodya;unclassified Gonapodya;Gonapodya sp. JEL0774	NCBI GenBank	GCA_027604505.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027604505.1_ASM2760450v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027604505.1_ASM2760450v1_genomic.gff
GCA_003019875	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Helotiales;Amorphothecaceae;Amorphotheca;Amorphotheca resinae;Amorphotheca resinae ATCC 22711	NCBI RefSeq	GCF_003019875.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_Fastas_in_NCBI_RefSeq/GCF_003019875.1_Amore1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI_RefSeq/GCF_003019875.1_Amore1_genomic.gff
GCA_002572855	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Onygenales;Ajellomycetaceae;Emmonsia;Emmonsia crescens	NCBI GenBank	GCA_002572855.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_002572855.1_Emmon_cres_4076_V1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_002572855.1_Emmon_cres_4076_V1_genomic.gff
GCA_001599975	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Agaricostilbomycetes;Agaricostilbales;Chionosphaeraceae;Cystobasidiopsis;Cystobasidiopsis lactophilus	funannotate	GCA_001599975.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_001599975/GCA_001599975.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_001599975/gene_prediction_results/predict_results/GCA_001599975.gff3
GCA_027596195	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Chytridiales;Chytriomycetaceae;Podochytrium;unclassified Podochytrium;Podochytrium sp. JEL0797	NCBI GenBank	GCA_027596195.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_027596195.1_ASM2759619v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_027596195.1_ASM2759619v1_genomic.gff
GCA_002104935	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Mucoromycota;Mucoromycotina;Mucoromycetes;Mucorales;Cunninghamellaceae;Hesseltinella;Hesseltinella vesiculosa	NCBI GenBank	GCA_002104935.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_002104935.1_Hesve2_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_002104935.1_Hesve2_genomic.gff
GCA_004000055	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Orbiliomycetes;Orbiliales;Orbiliaceae;Arthrobotrys;Arthrobotrys flagrans	NCBI GenBank	GCA_004000055.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_004000055.1_DF_1.0_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_004000055.1_DF_1.0_genomic.gff
GCA_025399215	cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Rhizophydiales;Globomycetaceae;Globomyces;Globomyces pollinis-pini	NCBI GenBank	GCA_025399215.1	True	False	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_025399215.1_Glopol1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_025399215.1_Glopol1_genomic.gff
GCA_900536445	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Helotiales;Helotiaceae;Hymenoscyphus;Hymenoscyphus occultus	funannotate	GCA_900536445.1	False	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_900536445/GCA_900536445.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_900536445/gene_prediction_results/predict_results/GCA_900536445.gff3
GCA_003795315	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Diaporthales;Valsaceae;Valsa;Valsa malicola	NCBI GenBank	GCA_003795315.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/All_Genomes/GCA_003795315.1_ASM379531v1_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI/GCA_003795315.1_ASM379531v1_genomic.gff
GCA_001929475	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;Taphrinomycotina;Neolectomycetes;Neolectales;Neolectaceae;Neolecta;Neolecta irregularis;Neolecta irregularis DAH-3	funannotate	GCA_001929475.1	True	True	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_001929475/GCA_001929475.cleaned.sorted.masked.fa	/researchdrive_files/Personal/Rauf/Multicellularity_and_BGCs/Fungal_Funannotate_Results_Dir/GCA_001929475/gene_prediction_results/predict_results/GCA_001929475.gff3
GCA_000708205	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Mixiomycetes;Mixiales;Mixiaceae;Mixia;Mixia osmundae;Mixia osmundae IAM 14324	NCBI RefSeq	GCF_000708205.1	True	True	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_Fastas_in_NCBI_RefSeq/GCF_000708205.1_Mixia_osmundae_v1.0_genomic.fna	/home/salamzade/Multicellularity_and_BGC_Abundances/Polished_Fungi/Genome_GFFs_in_NCBI_RefSeq/GCF_000708205.1_Mixia_osmundae_v1.0_genomic.gff
