n	n:500	L50	min	N75	N50	N25	E-size	max	sum	name
2049	867	57	500	45754	99372	186100	136624	545426	20.56e6	Genomes/GCA_002374405.1_ASM237440v1_genomic.fna
407	205	10	521	182446	533933	915528	567874	1350817	16.34e6	Genomes/GCA_002374455.1_ASM237445v1_genomic.fna
2039	959	73	501	33191	74137	142381	126044	682309	20.55e6	Genomes/GCA_002374485.1_ASM237448v1_genomic.fna
867	379	10	506	188708	431929	1042084	657539	2093331	15.74e6	Genomes/GCA_002374535.1_ASM237453v1_genomic.fna
893	397	27	500	103813	207476	350831	249653	789481	17.35e6	Genomes/GCA_002374555.1_ASM237455v1_genomic.fna
359	152	7	500	310486	536005	733015	613986	1312398	10.76e6	Genomes/GCA_002374645.1_ASM237464v1_genomic.fna
528	212	4	500	638810	934212	1955380	1134558	1997864	11.4e6	Genomes/GCA_002374725.1_ASM237472v1_genomic.fna
3554	1779	12	500	510017	1131603	1581196	1182955	2622911	37.39e6	Genomes/GCA_002441625.1_B3_v1_genomic.fna
3779	1884	168	500	10748	23565	42781	30000	110895	14.05e6	Genomes/GCA_002551515.1_Malafurf_genomic.fna
1446	1446	93	1003	25640	78164	221886	174773	1038040	33.13e6	Genomes/GCA_002554575.1_Amanita_thiersii_v1.0_genomic.fna
22	22	3	1209	1769480	2599678	2717252	2063010	2734623	14.88e6	Genomes/GCA_002564235.1_ASM256423v1_genomic.fna
33	33	3	1026	967083	2133233	2197109	1949260	3463707	14.28e6	Genomes/GCA_002564245.1_ASM256424v1_genomic.fna
1288	1288	104	1000	41263	96598	163933	115514	440584	33.74e6	Genomes/GCA_002572855.1_Emmon_cres_4076_V1_genomic.fna
383	383	52	1011	90992	173194	269274	206218	716934	27.83e6	Genomes/GCA_002572885.1_Emmon_parv_130_genomic.fna
546	546	78	1015	67645	124615	213149	154023	461675	32.02e6	Genomes/GCA_002573585.1_Heli_gris_5409_V1_genomic.fna
641	641	79	1000	75706	135694	219960	165033	684979	34.69e6	Genomes/GCA_002573605.1_Poly_hyst_7299_V1_genomic.fna
1372	1372	108	951	49207	108301	188247	129351	531472	39.18e6	Genomes/GCA_002583695.1_PsmonoN60v_1.0_genomic.fna
2205	2205	279	995	11020	23109	39596	29003	146675	21.9e6	Genomes/GCA_002591395.1_Ophun1_genomic.fna
594	594	59	774	57771	112385	212639	144611	426881	23.23e6	Genomes/GCA_002591415.1_OphauB2_genomic.fna
3418	3418	79	500	43860	99746	174203	115293	340781	26.21e6	Genomes/GCA_002591845.1_ASM259184v1_genomic.fna
479	479	23	958	241420	544891	779453	647590	1963467	39.29e6	Genomes/GCA_002607745.1_ASM260774v1_genomic.fna
70	70	9	864	1097866	2215727	3342429	2237495	4070381	56.59e6	Genomes/GCA_002632455.2_ASM263245v2_genomic.fna
346	346	20	2001	166139	337407	504482	370972	922199	20.64e6	Genomes/GCA_002705745.1_Coere1_genomic.fna
131	131	8	1016	631587	1079104	1858879	1215127	2749153	25.35e6	Genomes/GCA_002708625.1_Rhimi1_1_genomic.fna
178	178	10	2016	470018	1023127	2113719	1210925	2802261	32.24e6	Genomes/GCA_002718315.1_ASM271831v1_genomic.fna
252	249	4	503	2738379	3890907	4036109	3539565	5823387	33.81e6	Genomes/GCA_002742065.1_CB0940_V2_genomic.fna
411	410	16	500	314885	640125	1191662	1084591	3960625	38.74e6	Genomes/GCA_002749535.1_ASM274953v1_genomic.fna
79106	37589	10008	500	895	1458	2330	1784	9786	46.39e6	Genomes/GCA_002749545.1_ASM274954v1_genomic.fna
8646	8635	1008	500	7080	15119	25851	18594	86384	51.2e6	Genomes/GCA_002749775.1_ASM274977v1_genomic.fna
754	754	96	500	77411	126719	201855	162971	943260	38.9e6	Genomes/GCA_002749805.1_ASM274980v1_genomic.fna
69	69	8	2160	1389739	2248421	3258129	2224429	4235718	48.45e6	Genomes/GCA_002760635.1_GanSi1.6_genomic.fna
203	203	18	507	310794	573056	1245221	994945	3773283	39.62e6	Genomes/GCA_002775035.1_ASM277503v1_genomic.fna
585	585	57	504	104521	187229	342553	228379	682339	36.09e6	Genomes/GCA_002775195.1_ASM277519v1_genomic.fna
409	371	34	548	148387	284879	554397	375936	1091942	33.58e6	Genomes/GCA_002776445.1_ASM277644v1_genomic.fna
603	310	21	500	187322	385661	958742	562215	1610250	30.31e6	Genomes/GCA_002776505.1_ASM277650v1_genomic.fna
39	39	5	1016	1482253	1859740	3427696	2292092	4324357	27.19e6	Genomes/GCA_002778035.1_ASM277803v1_genomic.fna
157	157	12	948	259297	538746	1085059	744139	2426158	23.15e6	Genomes/GCA_002778055.1_ASM277805v1_genomic.fna
43	43	4	1013	2557664	3492433	4223982	3292540	4753074	27.68e6	Genomes/GCA_002778075.1_ASM277807v1_genomic.fna
25	25	3	2076	3067993	5109962	5298104	4773450	8113503	34.75e6	Genomes/GCA_002778095.1_ASM277809v1_genomic.fna
200	200	4	967	754197	1360634	2949325	1865180	3339835	19.45e6	Genomes/GCA_002778105.1_ASM277810v1_genomic.fna
23	23	4	1889	2539538	3691412	3843468	3556878	5198139	26.41e6	Genomes/GCA_002778125.1_ASM277812v1_genomic.fna
207	207	5	1001	876195	2864855	3747561	2480681	4895227	34.26e6	Genomes/GCA_002778145.1_ASM277814v1_genomic.fna
124	124	5	1016	1566931	2190895	4502317	2912736	5547662	36.66e6	Genomes/GCA_002778165.1_ASM277816v1_genomic.fna
68	68	5	1128	1350297	3503024	4425854	3161978	6210385	40.6e6	Genomes/GCA_002778195.1_ASM277819v1_genomic.fna
29	29	3	6646	1745015	4662241	5295532	3901941	7113355	33.97e6	Genomes/GCA_002778215.1_ASM277821v1_genomic.fna
11	11	4	1879	4319887	5266749	6312636	5161157	6766186	39.04e6	Genomes/GCA_002778245.1_ASM277824v1_genomic.fna
120	103	8	508	875526	1515208	1769812	1306291	2115147	27.97e6	Genomes/GCA_002785985.1_ASM278598v1_genomic.fna
867	692	31	504	135213	343639	529298	413442	1797933	33.69e6	Genomes/GCA_002785995.1_ASM278599v1_genomic.fna
276	264	23	527	355100	630981	1016961	704341	1847378	44.99e6	Genomes/GCA_002786025.1_ASM278602v1_genomic.fna
263	138	11	510	748758	1170675	2126131	1355572	2522308	37.86e6	Genomes/GCA_002786045.1_ASM278604v1_genomic.fna
109	95	11	553	391217	557185	1354179	882880	2537849	23.49e6	Genomes/GCA_002786065.1_ASM278606v1_genomic.fna
222	222	29	2613	33308	69936	129645	87378	257001	7164192	Genomes/GCA_002794465.1_KSL3_v6_genomic.fna
77	77	7	4778	567119	1544635	2588309	1604733	3694992	30.69e6	Genomes/GCA_002794735.1_PLAO.v2_genomic.fna
220	220	25	1245	293043	569242	1232648	886053	2990600	53.35e6	Genomes/GCA_002794775.1_PPIT.v3_genomic.fna
31	31	8	12694	1334680	1939760	2480715	2168548	4984706	39.35e6	Genomes/GCA_002794785.1_PSUO.v3_genomic.fna
29	29	6	14973	1322507	2101997	2895240	1977048	3303516	31.04e6	Genomes/GCA_002796735.1_ASM279673v1_genomic.fna
194	194	6	874	996886	2328754	3044801	2123520	4362063	36.08e6	Genomes/GCA_002796755.1_ASM279675v1_genomic.fna
869	869	165	934	31522	59573	95038	69177	273533	30.79e6	Genomes/GCA_002798055.1_ASM279805v1_genomic.fna
2078	2078	270	1008	34025	66095	106587	78509	305852	58.19e6	Genomes/GCA_002803225.1_ASM280322v1_genomic.fna
64	64	7	742	601303	902901	1560133	1040649	2027976	19.92e6	Genomes/GCA_002806785.1_ASM280678v1_genomic.fna
448	447	80	511	95050	169552	253328	189308	514098	41.19e6	Genomes/GCA_002812735.1_ASM281273v1_genomic.fna
826	826	129	1476	56948	114579	183423	134288	505565	47.68e6	Genomes/GCA_002812745.2_ASM281274v2_genomic.fna
12435	10618	2087	500	4056	7205	11816	8734	40721	48.52e6	Genomes/GCA_002814275.1_cmusae1.0_genomic.fna
14	14	4	1510	760715	844276	1315954	962652	1463471	7581587	Genomes/GCA_002818225.1_ASM281822v1_genomic.fna
34	34	4	1033	1901933	2489623	4331070	3361052	6371382	27.72e6	Genomes/GCA_002846915.2_Aspergillus_ochraceoroseus_IBT_24754_v1.1_genomic.fna
268	268	23	1017	196818	391293	680979	437100	1018981	27.31e6	Genomes/GCA_002847045.1_Aspcand1_genomic.fna
62	62	4	2867	2218325	3768347	4380985	3276423	5124468	32.44e6	Genomes/GCA_002847465.1_Aspnov1_genomic.fna
62	62	6	713	1518644	1703432	2254743	2228573	5017126	28.26e6	Genomes/GCA_002847485.1_Aspcam1_genomic.fna
37	37	4	1118	2914754	3921250	6284698	4291293	6713304	37.85e6	Genomes/GCA_002849105.1_Aspste1_genomic.fna
310	310	47	1033	107883	207680	288617	205535	490768	27.12e6	Genomes/GCA_002850765.1_Asptaic1_genomic.fna
189	189	25	1048	264906	465168	883949	609963	1764398	37.91e6	Genomes/GCA_002851675.1_ASM285167v1_genomic.fna
20	19	4	1438	2644649	3922566	4472322	4095375	7105704	36.46e6	Genomes/GCA_002851705.1_ASM285170v1_genomic.fna
44	42	4	520	1774549	3159042	4557758	3641272	7505913	36.07e6	Genomes/GCA_002851715.1_ASM285171v1_genomic.fna
46	42	5	509	2842310	3463700	3580158	3127127	4842528	37.11e6	Genomes/GCA_002851755.1_ASM285175v1_genomic.fna
184	184	4	771	2515521	3081596	4366741	3722815	7491016	35.67e6	Genomes/GCA_002851775.1_ASM285177v1_genomic.fna
267	267	26	1008	426349	699253	1262217	804814	1921418	56.76e6	Genomes/GCA_002865625.1_Rhier1_genomic.fna
206	206	14	1000	1166752	1974555	3317922	2344648	6464341	82.27e6	Genomes/GCA_002865645.1_Melbi2_genomic.fna
93	93	11	1064	1197974	2138713	2673073	1903671	2893561	55.78e6	Genomes/GCA_002865655.1_Melva1_genomic.fna
113	113	5	1022	1181367	3082683	4493307	3092620	6669848	44.35e6	Genomes/GCA_002871045.1_ASM287104v1_genomic.fna
1636	1636	241	1049	81875	163229	326907	241631	1390849	150.5e6	Genomes/GCA_002873125.1_ASM287312v1_genomic.fna
1049	663	39	500	230279	480505	735886	510832	1387119	55.79e6	Genomes/GCA_002887685.1_ASM288768v1_genomic.fna
151	72	5	500	416471	794986	1333606	922495	2073606	11.83e6	Genomes/GCA_002893645.1_ASM289364v1_genomic.fna
402	185	8	500	221478	504859	749357	570732	1330866	12.59e6	Genomes/GCA_002893665.1_ASM289366v1_genomic.fna
133	57	4	504	536681	1143172	1453948	1001744	1670658	10.91e6	Genomes/GCA_002893725.1_ASM289372v1_genomic.fna
97	47	5	510	289759	641036	1290320	746472	1336899	10.5e6	Genomes/GCA_002893735.1_ASM289373v1_genomic.fna
98	60	12	522	406860	598749	1046422	670281	1241618	20.7e6	Genomes/GCA_002895985.1_ASM289598v1_genomic.fna
631	631	57	2556	381061	743589	1460823	974903	3073024	156.8e6	Genomes/GCA_002900275.1_PucStrE137Aminus_diploid_v1.0_genomic.fna
51	51	6	5129	292594	533506	841343	605550	1368089	10.23e6	Genomes/GCA_002900925.1_ASM290092v1_genomic.fna
112	112	6	1000	3695712	4121581	4637494	4190367	6643774	55.82e6	Genomes/GCA_002900995.3_Gabo_G3_genomic.fna
67	67	8	732	1584561	1992403	2055607	1880815	3414092	33.23e6	Genomes/GCA_002901145.1_ASM290114v1_genomic.fna
1325	1201	201	506	19396	34149	58447	42574	166798	22.82e6	Genomes/GCA_002901185.1_ASM290118v1_genomic.fna
1188	1183	97	501	65748	140651	232703	166111	620472	44.53e6	Genomes/GCA_002909645.1_ASM290964v1_genomic.fna
548	540	84	573	90082	158958	245022	187707	672456	41.79e6	Genomes/GCA_002909725.1_ASM290972v1_genomic.fna
28	23	5	3907	1534110	2198792	2684987	2102756	3302952	27.04e6	Genomes/GCA_002916415.1_ASM291641v1_genomic.fna
1138	917	115	500	46366	79785	116932	88718	259696	27.45e6	Genomes/GCA_002916505.1_ASM291650v1_genomic.fna
349	349	59	572	81863	140585	215659	171324	629503	25.98e6	Genomes/GCA_002917055.1_OIPS_genomic.fna
213	213	36	595	201510	383563	582452	457206	1326043	43.82e6	Genomes/GCA_002917075.1_HLIG_V1.0_genomic.fna
21	21	7	2709	948781	1251898	1416941	1322573	2256104	19.61e6	Genomes/GCA_002917775.1_ASM291777v1_genomic.fna
19434	19434	1373	500	2635	11709	25043	16908	134967	63.51e6	Genomes/GCA_002918395.1_ASM291839v1_genomic.fna
181	181	17	741	176922	386458	520217	407470	946164	19.58e6	Genomes/GCA_002922495.1_ASM292249v1_genomic.fna
12	12	4	39519	1123113	1730876	1961621	1526363	2075488	13.31e6	Genomes/GCA_002926055.1_CanHae_1.0_genomic.fna
8	8	2	22443	1561056	3288798	3440864	2396795	3440864	12.58e6	Genomes/GCA_002926085.1_CanDuoHae_v1.0_genomic.fna
270	264	15	546	322096	678258	972596	705670	1693590	29.5e6	Genomes/GCA_002927005.1_ASM292700v1_genomic.fna
2124	2124	279	1000	18367	34871	60814	42137	143175	32.85e6	Genomes/GCA_002927785.1_ASM292778v1_genomic.fna
315	278	29	501	331815	537149	880554	666274	2003674	49.38e6	Genomes/GCA_002930455.1_ASM293045v1_genomic.fna
1801	1153	91	500	55721	105663	179919	140666	710036	33.36e6	Genomes/GCA_002933655.1_Cbert_1_genomic.fna
6137	4158	337	500	13375	33780	67363	49676	335722	43.64e6	Genomes/GCA_002938355.1_ASM293835v1_genomic.fna
3976	3975	207	562	16631	55221	125884	82677	428922	47.3e6	Genomes/GCA_002938375.1_Psicy2_genomic.fna
5668	4000	379	500	15210	34363	64609	45431	204402	46.09e6	Genomes/GCA_002938385.1_ASM293838v1_genomic.fna
5255	5255	506	988	37531	80141	146697	104388	538686	143.7e6	Genomes/GCA_002939025.2_ASM293902v2_genomic.fna
9157	3760	445	500	8274	16726	29072	20706	101486	25.26e6	Genomes/GCA_002939685.2_ASM293968v2_genomic.fna
1296	1295	64	535	57515	130270	276842	194506	925654	32.07e6	Genomes/GCA_002940785.1_ASM294078v1_genomic.fna
10	10	4	1878275	2546252	2866555	5062150	3934424	6940169	32.78e6	Genomes/GCA_002952155.1_ASM295215v1_genomic.fna
143	143	8	9381	448828	1009248	4681125	3160434	9749168	46.75e6	Genomes/GCA_002964805.2_ASM296480v2_genomic.fna
595	595	46	571	92300	208031	372388	288563	1287116	33.43e6	Genomes/GCA_002968875.1_ASM296887v1_genomic.fna
1067	1062	163	866	28484	53433	91080	69985	320554	29.99e6	Genomes/GCA_002973495.1_ASM297349v1_genomic.fna
24	24	4	7225	2370415	3364862	3579535	2989207	4664043	26.29e6	Genomes/GCA_002976275.1_ASM297627v1_genomic.fna
1868	1863	163	501	38803	77355	149665	107413	472511	46.51e6	Genomes/GCA_002980475.2_ASM298047v2_genomic.fna
3437	3434	230	500	21089	58099	110821	77311	327994	49.32e6	Genomes/GCA_002980515.1_ASM298051v1_genomic.fna
3323	3312	283	500	22421	50630	90021	63795	344874	49.97e6	Genomes/GCA_002982035.1_ASM298203v1_genomic.fna
737	737	44	505	114467	226947	403396	272799	857631	33.54e6	Genomes/GCA_002982235.1_ASM298223v1_genomic.fna
17	17	6	2114	1961488	2247352	2796128	2549187	4754039	33.4e6	Genomes/GCA_002989075.1_artRad1.0_genomic.fna
145	145	20	12370	574846	1010206	1610817	1133563	2825696	61.49e6	Genomes/GCA_002991585.1_ASM299158v1_genomic.fna
73	73	12	512	364148	610801	812036	597846	1118949	18.63e6	Genomes/GCA_002993085.1_ASM299308v1_genomic.fna
915	643	32	500	196625	330359	493717	395554	1118979	33.25e6	Genomes/GCA_002994015.1_CNIC01_genomic.fna
548017	120194	34001	500	673	959	1656	1534	17872	115.1e6	Genomes/GCA_002994575.1_FL11_1_genomic.fna
287	287	14	4087	301444	630587	2762732	1179126	3489690	37.74e6	Genomes/GCA_002994785.1_ASM299478v1_genomic.fna
15419	10903	1109	500	2452	7338	16521	12180	93317	33.86e6	Genomes/GCA_002994865.1_Trappe36302_Rhipar_1.0_genomic.fna
16393	11452	1186	500	2419	6984	16138	11931	142750	34.78e6	Genomes/GCA_002994995.1_Trappe36296_Rhihaw_1.0_genomic.fna
8024	5827	404	500	7231	22379	47140	34633	228590	36.09e6	Genomes/GCA_002995055.1_MX12-043c_Rhirud_1.0_genomic.fna
7159	5104	452	500	6598	16572	32989	23426	128378	28.38e6	Genomes/GCA_002995295.1_UT12-125_Rhivul_1.0_genomic.fna
17970	13112	2080	500	1784	3924	7629	5798	39483	30.79e6	Genomes/GCA_002995315.1_UT12-148a_Rhivil_1.0_genomic.fna
28618	19408	3822	500	1257	2431	4508	3584	32854	33.75e6	Genomes/GCA_002995455.1_Bonito1a_Rhifus_1.0_genomic.fna
18008	12513	1449	500	2365	6217	13879	10668	104336	37.09e6	Genomes/GCA_002995475.1_AZ12-036_RhiSal_1.0_genomic.fna
449	449	22	1000	402602	1012852	1367511	984265	2357325	61.36e6	Genomes/GCA_003008705.1_ASM300870v1_genomic.fna
70	70	10	561	693328	1031617	1422510	998005	1678695	26.94e6	Genomes/GCA_003012045.1_ASM301204v1_genomic.fna
1404	1402	183	504	30459	58610	102697	74263	279147	37.04e6	Genomes/GCA_003012085.1_Trichoderma_brevicompactum_IBT40841_contigs_genomic.fna
1370	1368	171	505	31103	61935	110361	77826	270879	36.86e6	Genomes/GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_genomic.fna
1154	1148	62	501	75781	168675	302731	199979	650177	34.1e6	Genomes/GCA_003012115.1_Spicellum_roseum_DAOM209012_SROSE_contigs_genomic.fna
2310	2291	240	500	28817	54581	94144	70876	320071	45.13e6	Genomes/GCA_003012165.1_Myrothecium_roridum_NRRL2183_MRORI_contigs_genomic.fna
1466	1453	127	503	39484	78112	140162	101201	472781	33.85e6	Genomes/GCA_003012185.1_Trichothecium_roseum_DAOM195227_TROSE_contigs_genomic.fna
1632	1629	167	500	29148	53781	95147	71552	249199	32.12e6	Genomes/GCA_003012195.1_Spicellum_ovalisporum_DAOM186447_SOVAL_contigs_genomic.fna
1069	1067	45	502	86559	169506	299985	212505	746785	26.2e6	Genomes/GCA_003012245.1_Microcyclospora_tardicrescens_HJS1936_MTARD_contigs_genomic.fna
544	544	79	500	76675	144380	225655	168828	505213	35.31e6	Genomes/GCA_003012285.1_Fusarium_longipes_NRRL20695_FLONG3_contigs_genomic.fna
446	446	51	501	120252	235031	370886	281145	1196983	37.43e6	Genomes/GCA_003012315.1_Fusarium_sporotrichioides_NRRL3299_FSPOR_contigs_genomic.fna
4436	4436	388	501	14905	33318	61469	44667	272627	45.58e6	Genomes/GCA_003012965.1_ASM301296v1_genomic.fna
14574	14574	1175	500	3878	11471	23911	19312	267504	54.31e6	Genomes/GCA_003012975.1_ASM301297v1_genomic.fna
3269	2340	202	500	26092	63723	118593	83861	404510	46.13e6	Genomes/GCA_003013045.1_ASM301304v1_genomic.fna
36	36	6	1154	444438	641003	965875	1144949	3024950	12.59e6	Genomes/GCA_003013735.1_Cand_pseudohaemulonii_B12108_genomic.fna
452	89	9	512	583086	897805	1457489	983539	1881367	23.23e6	Genomes/GCA_003013795.1_ASM301379v1_genomic.fna
244	244	8	1012	1504800	2501829	2649371	2168042	4755259	44.7e6	Genomes/GCA_003016335.1_Corynespora_cassiicola_v1.0_genomic.fna
32	32	6	2016	1785801	1973403	2459659	2259985	4097751	28.46e6	Genomes/GCA_003019875.1_Amore1_genomic.fna
634	634	75	1002	64286	141282	261864	181054	707526	36.37e6	Genomes/GCA_003019895.1_Coniella_lustricola_v1.0_genomic.fna
532	532	7	1013	960560	2413667	3241185	2074389	4089578	40.96e6	Genomes/GCA_003025095.1_Triha_v1.0_genomic.fna
419	419	7	1030	1274247	2127997	2963774	2077579	3822414	37.44e6	Genomes/GCA_003025105.1_Trias_v._1.0_genomic.fna
533	533	7	1006	1622530	1842431	2844463	1837119	3288560	33.13e6	Genomes/GCA_003025115.1_Trici_v4.0_genomic.fna
130	130	7	1005	1066836	1564267	2574506	1766562	3193835	31.19e6	Genomes/GCA_003025155.1_Trilo3_genomic.fna
6013	3437	302	500	16647	34086	56749	45764	213114	35.39e6	Genomes/GCA_003025255.1_ASM302525v1_genomic.fna
1106	799	15	500	343323	753015	1323102	856706	2365978	34.88e6	Genomes/GCA_003025275.1_ASM302527v1_genomic.fna
345	108	8	506	626644	1041471	2384255	1403850	2789357	30.09e6	Genomes/GCA_003025305.1_ASM302530v1_genomic.fna
5768	5766	297	500	24973	55957	117938	90310	789952	65.71e6	Genomes/GCA_003031705.1_ASM303170v1_genomic.fna
622	621	42	502	89327	194440	317114	235110	687674	26.56e6	Genomes/GCA_003032515.1_ASM303251v1_genomic.fna
1021	873	80	502	11633	27698	58094	77260	627473	9744381	Genomes/GCA_003033435.1_ASM303343v1_genomic.fna
2137	346	17	501	75472	138533	322699	213613	757770	8940732	Genomes/GCA_003045245.1_ASM304524v1_genomic.fna
860	860	122	502	55869	103456	174887	129106	448462	41.64e6	Genomes/GCA_003049395.1_ASM304939v1_genomic.fna
634	634	74	503	78506	164437	272417	192883	647537	39.3e6	Genomes/GCA_003049425.1_ASM304942v1_genomic.fna
1100	1100	179	501	32678	61899	98521	71651	242171	34.83e6	Genomes/GCA_003049435.1_ASM304943v1_genomic.fna
314	314	52	584	145039	251735	402247	290265	768660	39.9e6	Genomes/GCA_003049465.1_ASM304946v1_genomic.fna
1071	1068	137	500	51320	96986	164757	114470	347333	42.96e6	Genomes/GCA_003049485.1_ASM304948v1_genomic.fna
1437	828	32	500	113804	244438	435346	294335	708828	26.43e6	Genomes/GCA_003054985.1_ASM305498v1_genomic.fna
13	13	4	3232	2275026	3915394	4284517	3452460	5055423	27.3e6	Genomes/GCA_003055145.1_ASM305514v1_genomic.fna
6638	6638	886	501	5470	11802	27846	26978	316189	45.5e6	Genomes/GCA_003057275.1_ASM305727v1_genomic.fna
71909	71909	15429	528	1864	3537	6414	4804	70819	192.7e6	Genomes/GCA_003057935.1_ASM305793v1_genomic.fna
969	969	155	1058	112328	185215	321022	229336	735259	97.18e6	Genomes/GCA_003070745.1_Tubbor1_genomic.fna
198	196	31	1412	142876	273318	432181	311027	898913	26.25e6	Genomes/GCA_003073195.1_RamPxa02_v1.0_genomic.fna
1566	1566	98	1000	63564	140944	268628	228827	1313085	53.99e6	Genomes/GCA_003073855.1_Perma1_genomic.fna
3927	3922	486	520	7548	20935	42511	29064	174299	38.89e6	Genomes/GCA_003086715.1_ASM308671v1_genomic.fna
1312	1312	192	1013	21887	43759	75334	51812	206619	27.53e6	Genomes/GCA_003086725.1_ASM308672v1_genomic.fna
1130	1110	164	519	40909	77956	121506	93659	430483	40.3e6	Genomes/GCA_003086735.1_ASM308673v1_genomic.fna
1283	1282	185	580	21330	43164	75772	59764	412338	27.45e6	Genomes/GCA_003097675.1_ASM309767v1_genomic.fna
584	584	60	1006	94806	185295	323464	215610	705283	36.02e6	Genomes/GCA_003116535.1_ASM311653v1_genomic.fna
160	134	11	501	434695	885865	1284675	940808	2126647	27.53e6	Genomes/GCA_003116565.1_ASM311656v1_genomic.fna
31	31	7	1333	1191581	1452023	1966221	1588939	2877206	25.08e6	Genomes/GCA_003116875.1_JCM_12878_assembly_v001_genomic.fna
37	37	4	1239	1817031	2689528	2773130	2476634	3891298	23.32e6	Genomes/GCA_003116895.1_JCM_11170_assembly_v001_genomic.fna
44	44	8	1344	861630	1178424	1685949	1204000	2175956	22.17e6	Genomes/GCA_003116915.1_JCM_11965_assembly_v001_genomic.fna
84	84	9	980	815699	1660077	2482796	1678579	3698578	40.72e6	Genomes/GCA_003116955.1_JCM_9939_assembly_v001_genomic.fna
16543	758	76	500	43843	85764	155811	120559	571206	22.78e6	Genomes/GCA_003118255.1_ABySS_70bp_45k_152cov_v1_genomic.fna
318	318	40	1009	56235	119568	173306	132655	403735	14.65e6	Genomes/GCA_003123035.1_ASM312303v1_genomic.fna
38	38	11	1171	567220	726348	914211	708674	1089324	18.6e6	Genomes/GCA_003144115.1_Tilwa1_genomic.fna
95	95	5	1279	825715	1379171	1997924	1635079	4061447	20.69e6	Genomes/GCA_003144125.1_Tescy1_genomic.fna
30	30	6	1137	608689	970354	1385571	1113052	2131796	17.16e6	Genomes/GCA_003144135.1_Rhodsp1_genomic.fna
251	251	28	1063	104628	295497	453388	305401	722995	24.12e6	Genomes/GCA_003144195.1_Cersp1_genomic.fna
32	32	2	1039	1658775	4535577	4917003	3493221	4917003	17.28e6	Genomes/GCA_003144205.1_Meimi1_genomic.fna
1406	1406	241	1000	19201	35154	58735	40726	121271	27.25e6	Genomes/GCA_003144235.1_Ustsp1_genomic.fna
21	21	6	93164	557304	754693	1503989	1266851	3091382	16.61e6	Genomes/GCA_003144245.1_Jamsp1_genomic.fna
28	28	3	1328	1911600	3161067	3752945	2852090	4517842	19.31e6	Genomes/GCA_003144295.1_Acain1_genomic.fna
1283	1283	36	923	926153	1586482	2294782	1713331	4285247	165.1e6	Genomes/GCA_003182015.1_ASM318201v1_genomic.fna
33	33	4	2053	2490952	2713850	3554288	2852562	3776282	22.23e6	Genomes/GCA_003184285.1_ASM318428v1_genomic.fna
46	46	10	39762	859053	1176896	2016098	1445624	3048747	37.73e6	Genomes/GCA_003184345.1_ASM318434v1_genomic.fna
277	277	51	931	152909	264449	384424	286003	732397	40.31e6	Genomes/GCA_003184365.1_ASM318436v1_genomic.fna
138	138	15	948	499228	930588	1321547	940389	1993707	36.72e6	Genomes/GCA_003184525.1_Aspscl1_genomic.fna
131	131	14	786	514165	865111	1404689	904352	1601794	34.79e6	Genomes/GCA_003184535.1_Aspeuc1_genomic.fna
205	205	15	967	384958	657941	1318538	956116	2973322	35.61e6	Genomes/GCA_003184545.1_Asphet1_genomic.fna
120	120	16	1083	304121	591538	993019	685338	1663461	31.06e6	Genomes/GCA_003184585.1_Aspsac1_genomic.fna
107	107	12	1057	440188	878430	1698928	1285746	4285923	35.83e6	Genomes/GCA_003184595.1_Asplac1_genomic.fna
169	169	18	1025	382656	707186	1013942	742933	1663583	35.4e6	Genomes/GCA_003184625.1_Aspneo1_genomic.fna
166	166	33	1005	227490	362770	517058	458545	1558159	37.59e6	Genomes/GCA_003184635.1_Aspscle1_genomic.fna
518	518	85	1067	78818	148160	241801	176360	582245	40.37e6	Genomes/GCA_003184645.1_Aspell1_genomic.fna
334	334	49	1173	133125	235731	411176	297754	1129720	38.51e6	Genomes/GCA_003184685.1_Aspind1_genomic.fna
153	153	34	1511	272165	411580	539040	416808	899111	37.45e6	Genomes/GCA_003184695.1_Aspbru1_genomic.fna
209	209	40	1085	165960	288258	457763	341020	900104	36e6	Genomes/GCA_003184705.1_Aspvio1_genomic.fna
172	172	30	1058	258495	395654	623902	442719	1051418	35.84e6	Genomes/GCA_003184745.1_Aspuva1_genomic.fna
47	47	9	3593	776167	1121342	2124678	1540136	3339234	35.27e6	Genomes/GCA_003184755.1_Asppip1_genomic.fna
121	121	25	1611	337305	493712	722644	567336	1780577	36.44e6	Genomes/GCA_003184765.1_Aspacu1_genomic.fna
163	163	25	1324	232463	412680	890670	548881	1443136	36.08e6	Genomes/GCA_003184785.1_Aspjap1_genomic.fna
149	149	28	1301	263844	411512	723369	473411	989588	36.5e6	Genomes/GCA_003184825.1_Aspfij1_genomic.fna
86	86	16	4179	445548	816632	1127389	897515	2317197	36.93e6	Genomes/GCA_003184835.1_Aspcos1_genomic.fna
116	116	20	1015	310699	622403	815262	607513	1459800	33.43e6	Genomes/GCA_003184845.1_Aspibe1_genomic.fna
152	152	19	1010	290522	535530	1028528	703293	1998922	34.02e6	Genomes/GCA_003184865.1_Asphom1_genomic.fna
60	60	11	1206	719959	1025115	1646179	1352038	3676119	35.66e6	Genomes/GCA_003184925.1_Aspvad1_genomic.fna
