name	domain_evalue	domain_score	meets_ga
GCA_000516985|CDS_13901|157|304	1e-30	114.4	True
GCA_000464535|CDS_6288|219|368	1.1e-30	114.2	True
GCA_003264845|CDS_2672|320|471	1.1e-30	114.3	True
GCA_001481775|CDS_1710|148|310	1.1e-30	114.3	True
GCA_003868215|CDS_3016|367|514	1.2e-30	114.2	True
GCA_003988795|CDS_6743|70|236	1e-30	114.4	True
GCA_002865625|CDS_466|102|241	8.9e-31	114.6	True
GCA_001692735|CDS_7969|171|316	1.3e-30	114.0	True
GCA_000354255|CDS_9174|112|240	1e-30	114.3	True
GCA_000963775|CDS_7183|67|227	1.1e-30	114.3	True
GCA_900073065|CDS_16674|43|237	1.9e-29	110.3	True
GCA_002240705|CDS_9368|807|972	1.6e-30	113.7	True
GCA_900073065|CDS_6493|231|397	2e-30	113.4	True
GCA_900290415|CDS_2817|50|209	1.9e-30	113.5	True
GCA_900073065|CDS_3490|348|489	1.4e-30	114.0	True
GCA_900073065|CDS_6002|54|193	1.3e-30	114.0	True
GCA_000182925|CDS_3259|144|285	1.2e-30	114.1	True
GCA_003012165|CDS_1871|79|245	1.2e-30	114.2	True
GCA_001692735|CDS_10402|1|156	1.1e-30	114.3	True
GCA_000516985|CDS_10432|21|44	71	11.1	False
GCA_000516985|CDS_10432|196|331	8e-28	105.0	True
GCA_900618795|CDS_1596|241|382	1.2e-30	114.1	True
GCA_000182925|CDS_5786|60|241	1.8e-30	113.5	True
GCA_002865625|CDS_384|197|346	1.5e-30	113.8	True
GCA_002927785|CDS_7443|55|205	1.6e-30	113.7	True
GCA_001692915|CDS_9069|49|210	1e-30	114.4	True
GCA_001692915|CDS_11743|68|219	1.4e-30	113.9	True
GCA_000467715|CDS_8594|78|220	8.1e-31	114.7	True
GCA_000738655|CDS_10712|234|367	2.2e-30	113.3	True
GCA_003073855|CDS_4419|342|493	1.5e-30	113.8	True
GCA_003073855|CDS_15744|44|178	1.1e-30	114.3	True
GCA_001692915|CDS_13126|140|288	1.3e-30	114.1	True
GCA_002865625|CDS_14935|80|240	1.7e-30	113.7	True
GCA_001692915|CDS_7003|61|209	1.2e-30	114.2	True
GCA_002865625|CDS_6081|50|198	2e-30	113.4	True
GCA_000354255|CDS_7424|124|258	1.7e-30	113.7	True
GCA_002162545|CDS_7143|215|361	1.7e-30	113.6	True
GCA_003313425|CDS_12424|478|613	2.3e-30	113.2	True
GCA_003073855|CDS_14248|80|228	1.4e-30	113.9	True
GCA_003988945|CDS_4784|213|360	5.1e-30	112.1	True
GCA_001557505|CDS_9986|251|405	1.7e-30	113.6	True
GCA_000146915|CDS_1873|46|211	1.7e-30	113.7	True
GCA_000467715|CDS_2510|561|706	1.8e-30	113.6	True
GCA_001447215|CDS_586|351|504	1.8e-30	113.6	True
GCA_000365145|CDS_5518|49|213	2e-30	113.5	True
GCA_002865625|CDS_13263|111|263	2e-30	113.4	True
GCA_003073855|CDS_9239|1|141	1.1e-30	114.2	True
GCA_900073065|CDS_6027|55|192	1.7e-30	113.6	True
GCA_000812075|CDS_6379|58|198	2.1e-30	113.3	True
GCA_001692735|CDS_11718|755|917	3.6e-30	112.6	True
GCA_000467715|CDS_987|88|234	2.8e-30	112.9	True
GCA_002865625|CDS_16341|212|367	2e-30	113.4	True
GCA_002865625|CDS_6384|50|195	1e-30	114.4	True
GCA_002865625|CDS_15290|331|478	2.4e-30	113.2	True
GCA_002368545|CDS_2081|65|213	1.8e-30	113.6	True
GCA_002865625|CDS_10912|44|185	1.8e-30	113.6	True
GCA_001692735|CDS_11973|112|259	1.7e-30	113.6	True
GCA_002865625|CDS_432|47|180	1.6e-30	113.7	True
GCA_002865625|CDS_8680|63|204	1.3e-30	114.0	True
GCA_002865625|CDS_6075|161|312	2.1e-30	113.4	True
GCA_900073065|CDS_10228|76|241	2e-30	113.4	True
GCA_000604185|CDS_6019|92|233	1.6e-30	113.8	True
GCA_003012165|CDS_6331|51|207	1.7e-30	113.7	True
GCA_002865625|CDS_3052|17|183	2.5e-30	113.1	True
GCA_000313525|CDS_8589|233|379	2.1e-30	113.3	True
GCA_001956345|CDS_6197|61|213	1.8e-30	113.6	True
GCA_000464535|CDS_8200|63|202	1.7e-30	113.6	True
GCA_900073065|CDS_6912|266|413	1.9e-30	113.5	True
GCA_900073065|CDS_15397|48|245	4.5e-29	109.0	True
GCA_900073065|CDS_14642|46|179	2e-30	113.4	True
GCA_000338955|CDS_8456|9|150	1.3e-30	114.0	True
GCA_900073065|CDS_5031|137|287	2.1e-30	113.4	True
GCA_003988945|CDS_7443|50|178	2.4e-30	113.2	True
GCA_002865625|CDS_7000|271|405	2.1e-30	113.4	True
GCA_000146915|CDS_6554|53|205	2e-30	113.4	True
GCA_000516985|CDS_1625|193|339	2.4e-30	113.2	True
GCA_003313425|CDS_505|72|213	2.2e-30	113.3	True
GCA_002105025|CDS_14681|1664|1805	2.9e-30	112.9	True
GCA_001447215|CDS_5457|137|278	1.3e-30	114.0	True
GCA_001600455|CDS_1436|227|369	2.1e-30	113.4	True
GCA_000467715|CDS_8399|76|234	2.7e-30	113.0	True
GCA_002105025|CDS_5352|5|157	2.2e-30	113.3	True
GCA_002162485|CDS_378|44|181	2.8e-30	113.0	True
GCA_001599595|CDS_2178|10|163	5.1e-30	112.1	True
GCA_003313735|CDS_5497|238|384	2.5e-30	113.1	True
GCA_900073065|CDS_6476|209|343	2e-30	113.4	True
GCA_003073855|CDS_16318|71|245	5.2e-30	112.1	True
GCA_003313425|CDS_13150|109|258	2.4e-30	113.2	True
GCA_900290415|CDS_11077|61|215	2.1e-30	113.3	True
GCA_001692915|CDS_12563|243|401	4.6e-30	112.2	True
GCA_003313425|CDS_12491|29|160	3.9e-30	112.5	True
GCA_000146915|CDS_11375|32|158	5.3e-30	112.1	True
GCA_000738655|CDS_5497|244|391	2.3e-30	113.2	True
GCA_001557505|CDS_3686|194|342	2.8e-30	113.0	True
GCA_900073065|CDS_19813|268|443	3.1e-30	112.8	True
GCA_002865625|CDS_13043|48|201	2.4e-30	113.2	True
GCA_000354255|CDS_8715|52|192	1.8e-30	113.6	True
GCA_001642045|CDS_2337|193|346	2.7e-30	113.0	True
GCA_001692735|CDS_5820|68|222	2.7e-30	113.0	True
GCA_003313425|CDS_12308|52|219	2.6e-30	113.0	True
GCA_003184365|CDS_11769|85|245	2.3e-30	113.3	True
GCA_001600455|CDS_8738|200|300	7.1e-26	98.7	True
GCA_001600455|CDS_8738|386|425	4.3	15.0	False
GCA_000836295|CDS_6904|86|244	3e-30	112.9	True
GCA_002927785|CDS_4477|33|181	2.4e-30	113.2	True
GCA_003988795|CDS_3386|232|375	3.1e-30	112.8	True
GCA_000467715|CDS_698|73|246	3.9e-30	112.5	True
GCA_003012165|CDS_10374|114|273	2.9e-30	112.9	True
GCA_003313425|CDS_2466|29|159	3.4e-30	112.7	True
GCA_002798055|CDS_4752|82|237	3.7e-30	112.6	True
GCA_001566295|CDS_11344|43|197	2.4e-30	113.1	True
GCA_003313425|CDS_9080|88|230	1.7e-30	113.6	True
GCA_003385255|CDS_4548|323|471	3.4e-30	112.7	True
GCA_000354255|CDS_9754|31|173	2.1e-30	113.4	True
GCA_002081935|CDS_6997|46|195	9.1e-30	111.3	True
GCA_001600455|CDS_1050|178|319	5.3e-30	112.0	True
GCA_001692915|CDS_4021|74|217	2.9e-30	112.9	True
GCA_001692735|CDS_9069|52|213	2.8e-30	112.9	True
GCA_900618795|CDS_1386|44|181	3.7e-30	112.5	True
GCA_000464535|CDS_1010|188|334	4.8e-30	112.2	True
GCA_000271625|CDS_1472|202|352	2.7e-30	113.0	True
GCA_000467715|CDS_3255|270|405	2.9e-30	112.9	True
GCA_001557505|CDS_4584|288|435	6.5e-29	108.5	True
GCA_001642045|CDS_9195|227|377	3.4e-30	112.7	True
GCA_001692915|CDS_3281|54|200	2.7e-30	113.0	True
GCA_002162545|CDS_9198|289|432	3.3e-30	112.7	True
GCA_001599595|CDS_3646|84|244	3.3e-30	112.7	True
GCA_002865625|CDS_13022|124|280	3.7e-30	112.6	True
GCA_000516985|CDS_4220|50|184	3e-30	112.9	True
GCA_002927785|CDS_2108|44|222	1.9e-30	113.5	True
GCA_003988795|CDS_1230|52|185	5.8e-30	111.9	True
GCA_000963775|CDS_13495|47|191	3.2e-30	112.8	True
GCA_003073855|CDS_6961|44|175	2.5e-30	113.1	True
GCA_002865625|CDS_7381|173|304	4.2e-30	112.4	True
GCA_000766925|CDS_3998|206|352	3.5e-30	112.7	True
GCA_002081935|CDS_4196|49|205	3.3e-30	112.7	True
GCA_001692735|CDS_9640|147|293	2.9e-30	112.9	True
GCA_900536445|CDS_4546|187|324	3.1e-30	112.8	True
GCA_003868215|CDS_7071|196|343	4e-30	112.4	True
GCA_000836295|CDS_5151|47|202	3.2e-30	112.8	True
GCA_001600455|CDS_3783|187|343	3.8e-30	112.5	True
GCA_003868215|CDS_3024|46|194	3.1e-30	112.8	True
GCA_001692915|CDS_5005|289|431	3.7e-30	112.6	True
GCA_000963775|CDS_4220|148|300	3.6e-30	112.6	True
GCA_002240705|CDS_1338|62|199	3.8e-30	112.5	True
GCA_003049485|CDS_9103|49|197	3.4e-30	112.7	True
GCA_900073065|CDS_4935|45|179	2e-29	110.2	True
GCA_000738655|CDS_2372|48|208	4.2e-30	112.4	True
GCA_003073855|CDS_16297|190|300	2.5e-29	109.9	True
GCA_003313425|CDS_10920|519|666	5.2e-30	112.1	True
GCA_000385595|CDS_9417|55|231	3.8e-30	112.5	True
GCA_900073065|CDS_13189|62|209	4.4e-30	112.3	True
GCA_000836435|CDS_9980|46|190	3.6e-30	112.6	True
GCA_001692915|CDS_13165|40|186	5.7e-30	112.0	True
GCA_001662655|CDS_3355|232|373	4.3e-30	112.3	True
GCA_001599595|CDS_6027|237|368	3.9e-30	112.5	True
GCA_900073065|CDS_1566|5|152	3.9e-30	112.5	True
GCA_000836435|CDS_8418|76|242	4.5e-30	112.3	True
GCA_000354255|CDS_10422|3|132	2.9e-30	112.9	True
GCA_003988815|CDS_5466|300|463	4.2e-30	112.4	True
GCA_001599595|CDS_1501|145|296	4e-30	112.5	True
GCA_000182925|CDS_8213|283|428	4.7e-30	112.2	True
GCA_000467715|CDS_1247|51|211	3.7e-30	112.6	True
GCA_001599595|CDS_5224|261|406	4.3e-30	112.3	True
GCA_001563115|CDS_9047|46|204	5.1e-30	112.1	True
GCA_000146915|CDS_9061|67|213	3.8e-30	112.5	True
GCA_001662655|CDS_5212|50|205	4.7e-30	112.2	True
GCA_003016335|CDS_9532|178|334	4.3e-30	112.3	True
GCA_000349385|CDS_2721|53|209	4.2e-30	112.4	True
GCA_900073065|CDS_10553|255|404	4.7e-30	112.2	True
GCA_003988945|CDS_7448|57|190	5.5e-30	112.0	True
GCA_002319055|CDS_751|48|212	4.8e-30	112.2	True
GCA_002127715|CDS_5156|118|259	5.1e-30	112.1	True
GCA_000516985|CDS_5387|47|210	2.7e-30	113.0	True
GCA_000516985|CDS_14209|230|391	5.1e-30	112.1	True
GCA_000226115|CDS_9710|96|245	4.7e-30	112.2	True
GCA_000738655|CDS_8877|54|219	4.3e-30	112.4	True
GCA_900073065|CDS_2109|80|234	3.3e-30	112.7	True
GCA_002865625|CDS_10119|178|320	2.7e-30	113.0	True
GCA_001599595|CDS_1008|43|197	5.7e-30	111.9	True
GCA_000349385|CDS_1098|126|275	4.1e-30	112.4	True
GCA_003264845|CDS_4783|143|293	2.8e-30	113.0	True
GCA_002865625|CDS_9331|21|168	3.2e-30	112.8	True
GCA_002798055|CDS_169|53|189	7.5e-30	111.6	True
GCA_003988795|CDS_8795|271|430	5.6e-30	112.0	True
GCA_003073855|CDS_11907|102|248	3.8e-30	112.5	True
GCA_001513895|CDS_7084|172|321	5.3e-30	112.0	True
GCA_003016335|CDS_1599|168|321	5.4e-30	112.0	True
GCA_900073065|CDS_7725|45|227	6.7e-30	111.7	True
GCA_000467715|CDS_8059|45|179	4.5e-30	112.3	True
GCA_002081935|CDS_9072|177|330	4.6e-30	112.3	True
GCA_003016335|CDS_5182|237|370	5.9e-30	111.9	True
GCA_002865625|CDS_1286|207|356	4.8e-30	112.2	True
GCA_003313735|CDS_9342|78|224	4.5e-30	112.3	True
GCA_003073855|CDS_16818|102|236	6.7e-30	111.7	True
GCA_000738655|CDS_638|213|364	6.7e-30	111.7	True
GCA_000464535|CDS_9049|96|238	6.1e-30	111.9	True
GCA_001563115|CDS_5977|89|260	6.3e-30	111.8	True
GCA_003012165|CDS_170|167|325	5.2e-30	112.1	True
GCA_002105025|CDS_13417|103|262	5.8e-30	111.9	True
GCA_001600455|CDS_5272|66|214	5.2e-30	112.1	True
GCA_003012165|CDS_6484|105|270	5.2e-30	112.1	True
GCA_900073065|CDS_12605|49|194	6.2e-30	111.8	True
GCA_000738655|CDS_3580|98|241	3.4e-30	112.7	True
GCA_003671545|CDS_11138|48|209	5.6e-30	112.0	True
GCA_002865625|CDS_398|200|355	8.6e-30	111.4	True
GCA_001557505|CDS_4145|210|346	5.3e-30	112.1	True
GCA_003184365|CDS_9679|60|236	6.6e-30	111.7	True
GCA_002240705|CDS_5626|194|346	6.1e-30	111.9	True
GCA_001692915|CDS_6193|194|345	6e-30	111.9	True
GCA_001692735|CDS_11610|83|219	6.2e-30	111.8	True
GCA_900073065|CDS_4939|175|324	6.3e-30	111.8	True
GCA_003184365|CDS_4659|67|229	6.5e-30	111.8	True
GCA_000963775|CDS_6005|47|206	3.5e-30	112.6	True
GCA_900536445|CDS_7989|82|248	7.7e-30	111.5	True
GCA_001557505|CDS_8519|44|205	6.5e-30	111.8	True
GCA_000836295|CDS_8614|53|206	6.5e-30	111.8	True
GCA_000827335|CDS_8700|56|200	4.5e-30	112.3	True
GCA_001642045|CDS_7374|208|353	2.2e-29	110.1	True
GCA_003073855|CDS_16533|199|353	5.7e-30	112.0	True
GCA_003016335|CDS_12842|229|371	7.3e-30	111.6	True
GCA_001692915|CDS_10050|221|373	6.8e-30	111.7	True
GCA_000516985|CDS_13347|83|224	6.1e-30	111.8	True
GCA_000516985|CDS_4573|193|352	7.1e-30	111.6	True
GCA_002798055|CDS_4983|45|230	1.5e-29	110.6	True
GCA_900618795|CDS_7905|113|275	6.6e-30	111.7	True
GCA_001481775|CDS_9473|163|311	8.9e-30	111.3	True
GCA_001692735|CDS_11716|224|371	9.4e-30	111.2	True
GCA_000836435|CDS_10356|162|310	8.2e-30	111.4	True
GCA_003012165|CDS_6325|51|275	8.4e-29	108.2	True
GCA_002240705|CDS_10101|3|151	6.4e-30	111.8	True
GCA_900290415|CDS_175|74|238	6.7e-30	111.7	True
GCA_900073065|CDS_2380|129|279	7.1e-30	111.6	True
GCA_002105025|CDS_10570|76|227	6.8e-30	111.7	True
GCA_002105025|CDS_2217|241|387	7.3e-30	111.6	True
GCA_002865625|CDS_3640|59|215	6.4e-30	111.8	True
GCA_900536445|CDS_8300|114|276	6.1e-30	111.9	True
GCA_002081935|CDS_7088|194|351	6.9e-30	111.7	True
GCA_001692915|CDS_1031|75|217	4.2e-30	112.4	True
GCA_000836295|CDS_1594|46|200	8.2e-30	111.4	True
GCA_002865625|CDS_9477|201|359	7.8e-30	111.5	True
GCA_001692735|CDS_11572|107|260	7.4e-30	111.6	True
GCA_000442125|CDS_9849|289|448	9.2e-30	111.3	True
GCA_900073065|CDS_12665|228|380	8.8e-30	111.3	True
GCA_000516985|CDS_202|43|191	7.5e-30	111.6	True
GCA_002865625|CDS_15301|49|184	5.3e-30	112.0	True
GCA_002865625|CDS_14922|198|346	7.8e-30	111.5	True
GCA_001692915|CDS_5191|41|192	4.4e-30	112.3	True
GCA_003073855|CDS_6407|15|164	5.8e-30	111.9	True
GCA_001600455|CDS_12598|77|238	7.8e-30	111.5	True
GCA_003073855|CDS_3007|27|176	8e-30	111.5	True
GCA_000182925|CDS_6289|168|362	1.3e-29	110.8	True
GCA_900290415|CDS_6822|73|204	9.5e-30	111.2	True
GCA_000354255|CDS_4836|47|196	7.4e-30	111.6	True
GCA_001599595|CDS_5467|45|196	7.9e-30	111.5	True
GCA_000467715|CDS_10460|247|386	2.9e-29	109.7	True
GCA_003264845|CDS_4096|220|364	8.6e-30	111.4	True
GCA_001600455|CDS_8596|243|390	9e-30	111.3	True
GCA_001557505|CDS_6969|250|404	9.6e-30	111.2	True
GCA_900536445|CDS_203|42|197	8.5e-30	111.4	True
GCA_001692915|CDS_2510|128|280	3.4e-29	109.4	True
GCA_000146915|CDS_7818|45|190	8e-30	111.5	True
GCA_001557505|CDS_9493|378|538	1.2e-29	110.9	True
GCA_003049485|CDS_7637|297|467	1.9e-29	110.2	True
GCA_002105025|CDS_7877|45|185	1.1e-29	111.0	True
GCA_003988795|CDS_2874|69|211	5e-30	112.1	True
GCA_002865625|CDS_2714|60|202	8.8e-30	111.3	True
GCA_000812075|CDS_7425|215|357	9.1e-30	111.3	True
GCA_001692735|CDS_13600|72|218	9.7e-30	111.2	True
GCA_001642045|CDS_8896|45|212	7.3e-30	111.6	True
GCA_003313425|CDS_7848|200|356	8.5e-30	111.4	True
GCA_001566295|CDS_8573|153|301	9.1e-30	111.3	True
GCA_001600455|CDS_6464|82|247	1.2e-29	110.9	True
GCA_003988815|CDS_1693|318|479	1e-29	111.2	True
GCA_001600455|CDS_6454|247|398	1.1e-29	111.0	True
GCA_001642045|CDS_13870|142|291	1.2e-29	110.9	True
GCA_001600455|CDS_2020|68|229	7.2e-30	111.6	True
GCA_900290415|CDS_9129|370|522	2.6e-29	109.8	True
GCA_001692735|CDS_27|111|251	9.5e-30	111.2	True
GCA_900073065|CDS_13|194|356	8.2e-30	111.4	True
GCA_002865625|CDS_10939|233|385	9.7e-30	111.2	True
GCA_002865625|CDS_8362|130|275	9.8e-30	111.2	True
GCA_001557505|CDS_5311|189|339	1.4e-29	110.7	True
GCA_001599595|CDS_11817|307|457	3.1e-29	109.6	True
GCA_002105095|CDS_5787|43|192	6.8e-30	111.7	True
GCA_900073065|CDS_14687|74|229	8.8e-30	111.3	True
GCA_001692735|CDS_2851|80|238	9.1e-30	111.3	True
GCA_003313425|CDS_917|231|359	1.1e-29	111.1	True
GCA_002105025|CDS_1384|103|255	1e-29	111.1	True
GCA_003671545|CDS_10327|50|193	8.3e-30	111.4	True
GCA_900290415|CDS_6864|247|393	1e-29	111.2	True
GCA_000271625|CDS_1493|235|381	9.9e-30	111.2	True
GCA_000738655|CDS_10462|197|338	8.9e-30	111.3	True
GCA_000385595|CDS_2378|20|164	9.1e-30	111.3	True
GCA_002162485|CDS_9331|113|261	5.8e-30	111.9	True
GCA_000738655|CDS_9990|52|205	1.1e-29	111.0	True
GCA_900073065|CDS_1720|136|287	9e-30	111.3	True
GCA_001642045|CDS_1659|2|137	1.7e-29	110.4	True
GCA_900536445|CDS_8305|44|177	1e-29	111.1	True
GCA_003073855|CDS_655|244|374	1.1e-29	111.0	True
GCA_002865625|CDS_15154|115|282	1e-29	111.1	True
GCA_900073065|CDS_2746|61|218	1.7e-29	110.4	True
GCA_001566295|CDS_12319|66|235	1.3e-29	110.8	True
GCA_000836295|CDS_7443|63|210	9.3e-30	111.3	True
GCA_001692735|CDS_12432|74|233	1.4e-29	110.6	True
GCA_002081935|CDS_6743|219|373	1.6e-29	110.5	True
GCA_001692735|CDS_10652|125|273	1e-29	111.2	True
GCA_000182925|CDS_5816|54|226	1.3e-29	110.8	True
GCA_003012165|CDS_730|63|222	1.1e-29	111.0	True
GCA_001692735|CDS_4450|65|210	1.1e-29	111.0	True
GCA_001642045|CDS_4993|56|219	1.1e-29	111.1	True
GCA_002865625|CDS_7236|48|208	9.9e-30	111.2	True
GCA_000467715|CDS_6211|214|372	1.3e-29	110.8	True
GCA_000467715|CDS_1920|47|207	1.3e-29	110.7	True
GCA_000516985|CDS_14513|86|235	1.1e-29	111.0	True
GCA_003313735|CDS_1274|308|461	1.8e-29	110.3	True
GCA_000464535|CDS_948|66|233	1.5e-29	110.6	True
GCA_002865625|CDS_2544|199|346	1.2e-29	110.9	True
GCA_002105025|CDS_1880|103|241	2.7e-29	109.8	True
GCA_001566295|CDS_5236|283|439	1.4e-29	110.7	True
GCA_003313735|CDS_6367|124|270	1.1e-29	111.1	True
GCA_000516985|CDS_12957|210|368	1.2e-29	110.9	True
GCA_001557505|CDS_5942|312|471	1.1e-29	111.1	True
GCA_000146915|CDS_3761|47|200	1.2e-29	110.9	True
GCA_001599595|CDS_4617|206|336	1.5e-29	110.6	True
GCA_000467715|CDS_9810|101|259	1.2e-29	110.9	True
GCA_001447215|CDS_3888|48|193	1e-29	111.1	True
GCA_000146915|CDS_9295|49|202	1.3e-29	110.8	True
GCA_003012165|CDS_714|75|224	1.2e-29	110.9	True
GCA_001557505|CDS_7622|67|234	1.1e-29	111.0	True
GCA_000392275|CDS_8228|50|203	1.2e-29	110.9	True
GCA_000146915|CDS_2099|52|207	1e-29	111.1	True
GCA_000467715|CDS_7457|373|521	1.5e-29	110.6	True
GCA_003016335|CDS_15663|54|197	8.8e-30	111.3	True
GCA_000516985|CDS_11231|203|344	1e-29	111.1	True
GCA_001692735|CDS_12849|44|175	7.2e-30	111.6	True
GCA_001692735|CDS_6396|52|224	2.6e-29	109.8	True
GCA_003073855|CDS_8550|23|194	1.3e-29	110.8	True
GCA_003012165|CDS_4039|77|212	1.2e-29	110.9	True
GCA_002105025|CDS_13125|210|355	1.3e-29	110.8	True
GCA_900465125|CDS_6486|132|288	1.2e-29	110.9	True
GCA_002865625|CDS_9324|45|251	5.1e-29	108.9	True
GCA_001642045|CDS_10806|67|196	1e-29	111.1	True
GCA_000738655|CDS_6690|64|212	1.5e-29	110.6	True
GCA_900073065|CDS_12188|187|339	1.2e-29	110.8	True
GCA_000464535|CDS_7370|140|289	1.3e-29	110.8	True
GCA_000732205|CDS_7559|47|207	1.3e-29	110.8	True
GCA_900073065|CDS_16082|36|186	1.4e-29	110.7	True
GCA_900290415|CDS_11990|158|318	1.3e-29	110.8	True
GCA_000354255|CDS_1150|87|232	1.5e-29	110.6	True
GCA_001557505|CDS_6000|204|357	1.4e-29	110.7	True
GCA_000963775|CDS_13197|52|196	1.5e-29	110.6	True
GCA_003988795|CDS_6274|59|230	1.2e-29	110.9	True
GCA_000226115|CDS_4944|258|385	1.5e-29	110.6	True
GCA_002865625|CDS_13495|50|187	1.5e-29	110.6	True
GCA_000354255|CDS_876|45|193	1.5e-29	110.6	True
GCA_900073065|CDS_7006|58|232	1.3e-28	107.5	True
GCA_002105025|CDS_7170|1|165	1.6e-29	110.5	True
GCA_900073065|CDS_496|42|195	1.5e-29	110.6	True
GCA_001566295|CDS_10602|219|249	23	12.7	False
GCA_001566295|CDS_10602|329|449	5.2e-25	95.9	True
GCA_002865625|CDS_3347|52|213	1.7e-29	110.4	True
GCA_001563115|CDS_10122|118|284	1.4e-29	110.7	True
GCA_001692915|CDS_12007|84|230	1.6e-29	110.5	True
GCA_000963775|CDS_9966|199|357	1.5e-29	110.6	True
GCA_000516985|CDS_3877|210|353	1.6e-29	110.5	True
GCA_001557505|CDS_8568|47|199	2.8e-29	109.7	True
GCA_001692915|CDS_12839|36|176	1.2e-29	110.9	True
GCA_900073065|CDS_2467|819|989	2.6e-29	109.8	True
GCA_001599915|CDS_6972|641|794	1.5e-29	110.6	True
GCA_000516985|CDS_6469|14|168	9.3e-30	111.3	True
GCA_000516985|CDS_4398|174|318	2.3e-29	110.0	True
GCA_001692735|CDS_13216|118|267	1.6e-29	110.5	True
GCA_002105025|CDS_10460|38|181	1.6e-29	110.5	True
GCA_003313735|CDS_9714|192|338	2.2e-29	110.1	True
GCA_000963775|CDS_11264|196|336	1.6e-29	110.5	True
GCA_900073065|CDS_3797|141|282	2.1e-29	110.1	True
GCA_900073065|CDS_1583|216|367	2.1e-29	110.1	True
GCA_003016335|CDS_6976|134|276	2.6e-29	109.8	True
GCA_003012165|CDS_214|300|460	1.8e-29	110.3	True
GCA_000516985|CDS_4373|157|287	1.6e-29	110.5	True
GCA_002368545|CDS_3902|43|198	2.2e-29	110.1	True
GCA_003795315|CDS_1229|378|531	2e-29	110.2	True
GCA_001563115|CDS_5082|208|366	1.8e-29	110.3	True
GCA_001566295|CDS_8094|31|191	1.5e-29	110.6	True
GCA_900073065|CDS_17816|227|360	1.6e-29	110.5	True
GCA_001692915|CDS_6662|1|154	1.5e-29	110.6	True
GCA_003313425|CDS_979|52|213	2e-29	110.2	True
GCA_002240705|CDS_10989|63|233	2.1e-29	110.1	True
GCA_001481775|CDS_9228|257|385	1.9e-29	110.2	True
GCA_003868215|CDS_7257|33|182	1.7e-29	110.4	True
GCA_002865625|CDS_8745|18|158	1.3e-29	110.8	True
GCA_002865625|CDS_10251|28|170	1.2e-29	110.9	True
GCA_000963775|CDS_14232|48|208	1.6e-29	110.5	True
GCA_001692915|CDS_2058|202|353	1.7e-29	110.4	True
GCA_003073855|CDS_14683|61|213	1.6e-29	110.5	True
GCA_003988945|CDS_7231|45|195	2.1e-29	110.1	True
GCA_000226115|CDS_6212|764|922	2.3e-29	110.0	True
GCA_001692915|CDS_10543|53|198	1.7e-29	110.4	True
GCA_002865625|CDS_14829|195|347	1.7e-29	110.4	True
GCA_002105025|CDS_1671|79|237	1.6e-29	110.5	True
GCA_003049485|CDS_989|446|589	2.2e-29	110.0	True
GCA_000271625|CDS_1485|216|362	1.9e-29	110.2	True
GCA_000812075|CDS_9852|55|213	1.7e-29	110.4	True
GCA_001599595|CDS_7774|809|954	5.3e-29	108.8	True
GCA_003012165|CDS_7383|80|156	3.2	15.5	False
GCA_003012165|CDS_7383|252|399	1.9e-24	94.0	True
GCA_002778095|CDS_6389|111|283	1.9e-29	110.2	True
GCA_000464535|CDS_6078|262|409	2e-29	110.2	True
GCA_002105025|CDS_3307|95|247	1.6e-29	110.5	True
GCA_003184365|CDS_590|235|394	2e-29	110.2	True
GCA_003016335|CDS_9804|48|203	1.9e-29	110.2	True
GCA_000836295|CDS_1056|150|301	3e-29	109.6	True
GCA_000146915|CDS_399|241|384	2.7e-29	109.8	True
GCA_900073065|CDS_9980|98|254	2.5e-29	109.9	True
GCA_002927785|CDS_7431|307|455	3.1e-29	109.6	True
GCA_900073065|CDS_12363|50|209	2.1e-29	110.1	True
GCA_001513895|CDS_4401|59|207	1.5e-29	110.6	True
GCA_000516985|CDS_8505|337|496	2.7e-29	109.8	True
GCA_002927785|CDS_4908|162|311	2e-29	110.2	True
GCA_003012165|CDS_6475|26|172	2e-29	110.2	True
GCA_003012165|CDS_10841|227|393	2.1e-29	110.1	True
GCA_000467715|CDS_5073|247|378	2e-29	110.2	True
GCA_001692735|CDS_7968|52|215	1.7e-29	110.4	True
GCA_000467715|CDS_5979|70|214	1.3e-29	110.8	True
GCA_003671545|CDS_4112|147|301	2.8e-29	109.7	True
GCA_002105025|CDS_1529|53|231	5.5e-29	108.8	True
GCA_001692915|CDS_7976|217|363	2.9e-29	109.7	True
GCA_000349385|CDS_630|57|208	1.5e-29	110.6	True
GCA_004155245|CDS_4782|74|145	1.2	16.9	False
GCA_004155245|CDS_4782|242|389	1.2e-23	91.4	True
GCA_000516985|CDS_11272|56|236	2.3e-29	110.0	True
GCA_002865625|CDS_9509|46|189	1.6e-29	110.5	True
GCA_000516985|CDS_12660|178|337	2.7e-29	109.7	True
GCA_900073065|CDS_6353|123|294	2.1e-29	110.1	True
GCA_000836435|CDS_2216|53|192	2.8e-29	109.7	True
GCA_003012165|CDS_4373|93|239	2.5e-29	109.9	True
GCA_003868215|CDS_5338|61|211	2.7e-29	109.7	True
GCA_000738655|CDS_5080|90|239	3e-29	109.6	True
GCA_001557505|CDS_8421|55|203	2.5e-29	109.9	True
GCA_000963775|CDS_10585|227|402	3.3e-29	109.5	True
