GCA	KO	KO_Count	KO_Category
GCA_024198215	K02200	1	Social
GCA_024198215	K02199	2	Social
GCA_024198215	K01055	3	Social
GCA_024198215	K05516	1	Social
GCA_024198215	K22373	1	Social
GCA_024198215	K03386	1	Social
GCA_024198215	K02029	2	Social
GCA_024198215	K02030	2	Social
GCA_024198215	K02028	1	Social
GCA_024198215	K07160	1	Social
GCA_024198215	K07002	1	Social
GCA_024198215	K01252	1	Social
GCA_024198215	K02363	1	Social
GCA_024198215	K02361	1	Social
GCA_024198215	K00216	1	Social
GCA_024198215	K01644	1	Social
GCA_024198215	K00700	4	Social
GCA_024198215	K06978	1	Social
GCA_024198215	K14347	1	Social
GCA_024198215	K06988	2	Social
GCA_024198215	K18328	2	Social
GCA_024198215	K07336	1	Social
GCA_024198215	K16090	1	Social
GCA_024198215	K22349	1	Social
GCA_024198215	K01760	1	Social
GCA_024198215	K03600	1	Social
GCA_024198215	K03744	1	Social
GCA_024198215	K07032	1	Social
GCA_024198215	K10947	1	Social
GCA_024198215	K09781	1	Social
GCA_024198215	K00279	1	Social
GCA_024198215	K09983	2	Social
GCA_024198215	K03578	1	Social
GCA_024198215	K07148	3	Social
GCA_024198215	K00273	1	Social
GCA_024198215	K06160	1	Social
GCA_024198215	K05841	1	Social
GCA_024198215	K01201	1	Social
GCA_024198215	K10027	3	Social
GCA_024198215	K01119	1	Social
GCA_024198215	K09456	1	Social
GCA_024198215	K03282	1	Social
GCA_024198215	K05350	1	Social
GCA_024198215	K18475	1	Social
GCA_024198215	K10680	2	Social
GCA_024198215	K08987	1	Social
GCA_024198215	K20331	1	Social
GCA_024198215	K00662	1	Social
GCA_024198215	K20444	1	Social
GCA_024198215	K02032	1	Social
GCA_024198215	K08082	1	Social
GCA_024198215	K18235	1	Social
GCA_024198215	K03784	1	Social
GCA_024198215	K14376	1	Social
GCA_024198215	K00867	1	Social
GCA_024198215	K11414	1	Social
GCA_024198215	K00381	1	Social
GCA_024198215	K00392	1	Social
GCA_024198215	K00380	1	Social
GCA_024198215	K02303	1	Social
GCA_024198215	K02010	2	Social
GCA_024198215	K02011	2	Social
GCA_024198215	K02012	1	Social
GCA_024198215	K07093	4	Social
GCA_024198215	K09822	1	Social
GCA_024198215	K02106	1	Social
GCA_024198215	K03743	2	Social
GCA_024198215	K18661	1	Social
GCA_024198215	K13288	1	Social
GCA_024198215	K01259	2	Social
GCA_024198215	K01083	1	Social
GCA_024198215	K15856	1	Social
GCA_024198215	K06968	1	Social
GCA_024198215	K02167	1	Social
GCA_024198215	K10780	1	Social
GCA_024198215	K01173	1	Social
GCA_024198215	K01807	1	Social
GCA_024198215	K09795	1	Social
GCA_024198215	K01834	1	Social
GCA_024198215	K16044	1	Social
GCA_024198215	K01179	1	Social
GCA_024198215	K00865	1	Social
GCA_024198215	K03586	1	Social
GCA_024198215	K00043	1	Social
GCA_024198215	K01840	1	Social
GCA_024198215	K14445	3	Social
GCA_024198215	K05349	1	Social
GCA_024198215	K21572	1	Social
GCA_024198215	K04765	1	Social
GCA_024198215	K12989	1	Social
GCA_024198215	K09791	1	Social
GCA_024198215	K09181	1	Social
GCA_024198215	K22044	1	Social
GCA_024198215	K08234	1	Social
GCA_024198215	K18588	1	Social
GCA_024198215	K10238	1	Social
GCA_024198215	K10237	1	Social
GCA_024198215	K10236	1	Social
GCA_024198215	K03745	1	Social
GCA_024198215	K01254	1	Social
GCA_024198215	K19802	2	Social
GCA_024198215	K03863	1	Social
GCA_024198215	K01483	1	Social
GCA_024198215	K09760	1	Social
GCA_024198215	K22690	1	Social
GCA_024198215	K11906	1	Social
GCA_024198215	K11892	1	Social
GCA_024198215	K11890	1	Social
GCA_024198215	K11910	1	Social
GCA_024198215	K11903	1	Social
GCA_024198215	K11905	1	Social
GCA_024198215	K11896	1	Social
GCA_024198215	K11895	1	Social
GCA_024198215	K11907	1	Social
GCA_024198215	K00138	1	Social
GCA_024198215	K09959	1	Social
GCA_024198215	K18586	1	Social
GCA_024198215	K01611	1	Social
GCA_024198215	K22027	1	Social
GCA_024198215	K00675	1	Social
GCA_024198215	K18148	1	Social
GCA_024198215	K01233	1	Social
GCA_024198215	K17763	1	Social
GCA_024198215	K06152	1	Social
GCA_024198215	K00252	1	Social
GCA_024198215	K14952	1	Social
GCA_024198215	K13877	1	Social
GCA_024198215	K24180	1	Social
GCA_024198215	K08604	5	Social
GCA_024198215	K21744	1	Social
GCA_024198215	K02651	1	Social
GCA_024198215	K07452	1	Social
GCA_024198215	K22342	1	Social
GCA_024198215	K07099	1	Social
GCA_024198215	K01692	1	Social
GCA_024198215	K02116	1	Social
GCA_024198215	K03426	1	Social
GCA_024198215	K01174	1	Social
GCA_024198215	K09934	1	Social
GCA_024198215	K00851	1	Social
GCA_024198215	K05770	1	Social
GCA_024198215	K01256	1	Social
GCA_024198215	K07458	1	Social
GCA_024198215	K01719	1	Social
GCA_024198215	K09166	1	Social
GCA_024198215	K03976	1	Social
GCA_024198215	K02400	1	Social
GCA_024198215	K03229	1	Social
GCA_024198215	K02417	1	Social
GCA_024198215	K02412	1	Social
GCA_024198215	K03223	1	Social
GCA_024198215	K02411	1	Social
GCA_024198215	K03669	1	Social
GCA_024198215	K07117	1	Social
GCA_024198215	K03649	1	Social
GCA_024198215	K11354	1	Social
GCA_024198215	K21420	1	Social
GCA_024198215	K17810	1	Social
GCA_024198215	K01952	1	Social
GCA_024198215	K07044	1	Social
GCA_024198215	K19355	1	Social
GCA_024198215	K01847	1	Social
GCA_024198215	K01771	1	Social
GCA_024198215	K11755	1	Social
GCA_024198215	K09940	1	Social
GCA_024198215	K01039	1	Social
GCA_024198215	K01040	1	Social
GCA_024198215	K15020	1	Social
GCA_024198215	K01641	1	Social
GCA_024198215	K06867	1	Social
GCA_024198215	K04127	1	Social
GCA_024198215	K13507	1	Social
GCA_024198215	K08303	1	Social
GCA_024198215	K18581	1	Social
GCA_024198215	K16840	1	Social
GCA_024198215	K22879	1	Social
GCA_024198215	K00588	1	Social
GCA_024198215	K06177	1	Social
GCA_024198215	K22074	1	Social
GCA_024198215	K17247	1	Social
GCA_024198215	K06953	1	Social
GCA_024198215	K01079	1	Social
GCA_024198215	K01484	1	Social
GCA_024198215	K01447	1	Social
GCA_024198215	K22348	1	Social
GCA_024198215	K00612	1	Social
GCA_024198215	K22757	1	Social
GCA_024198215	K10217	1	Social
GCA_024198215	K01556	1	Social
GCA_024198215	K09844	1	Photosynthesis
GCA_024198215	K02291	1	Photosynthesis
GCA_024198215	K04711	1	Social
GCA_024198215	K07448	1	Social
GCA_003044305	K00216	1	Social
GCA_003044305	K02361	1	Social
GCA_003044305	K02363	1	Social
GCA_003044305	K01252	1	Social
GCA_003044305	K15537	2	Social
GCA_003044305	K06903	4	Social
GCA_003044305	K06907	6	Social
GCA_003044305	K18588	1	Social
GCA_003044305	K09934	1	Social
GCA_003044305	K09930	3	Social
GCA_003044305	K11901	4	Social
GCA_003044305	K11900	4	Social
GCA_003044305	K11893	4	Social
GCA_003044305	K11891	4	Social
GCA_003044305	K22027	2	Social
GCA_003044305	K00464	1	Social
GCA_003044305	K01201	1	Social
GCA_003044305	K07116	2	Social
GCA_003044305	K01400	3	Social
GCA_003044305	K10236	2	Social
GCA_003044305	K01187	1	Social
GCA_003044305	K11904	6	Social
GCA_003044305	K23107	4	Social
GCA_003044305	K05555	2	Social
GCA_003044305	K01055	5	Social
GCA_003044305	K09456	2	Social
GCA_003044305	K02303	2	Social
GCA_003044305	K22349	1	Social
GCA_003044305	K05994	3	Social
GCA_003044305	K18476	10	Social
GCA_003044305	K00131	1	Social
GCA_003044305	K23508	1	Social
GCA_003044305	K10820	1	Social
GCA_003044305	K23509	1	Social
GCA_003044305	K18586	5	Social
GCA_003044305	K06988	3	Social
GCA_003044305	K00990	1	Social
GCA_003044305	K00279	2	Social
GCA_003044305	K17836	1	Social
GCA_003044305	K18581	5	Social
GCA_003044305	K03892	2	Social
GCA_003044305	K10680	1	Social
GCA_003044305	K03976	2	Social
GCA_003044305	K07093	2	Social
GCA_003044305	K09796	1	Social
GCA_003044305	K20628	1	Social
GCA_003044305	K02400	1	Social
GCA_003044305	K03229	1	Social
GCA_003044305	K02417	1	Social
GCA_003044305	K02412	1	Social
GCA_003044305	K03223	1	Social
GCA_003044305	K02411	1	Social
GCA_003044305	K07397	3	Social
GCA_003044305	K01760	3	Social
GCA_003044305	K07117	1	Social
GCA_003044305	K11530	1	Social
GCA_003044305	K11414	1	Social
GCA_003044305	K01061	5	Social
GCA_003044305	K07491	7	Social
GCA_003044305	K08224	2	Social
GCA_003044305	K03929	2	Social
GCA_003044305	K13777	1	Social
GCA_003044305	K13778	1	Social
GCA_003044305	K02030	6	Social
GCA_003044305	K01174	1	Social
GCA_003044305	K00851	1	Social
GCA_003044305	K05770	1	Social
GCA_003044305	K07743	1	Social
GCA_003044305	K02106	1	Social
GCA_003044305	K19641	1	Social
GCA_003044305	K07160	1	Social
GCA_003044305	K02636	1	Social
GCA_003044305	K10947	3	Social
GCA_003044305	K00383	1	Social
GCA_003044305	K05566	1	Social
GCA_003044305	K03744	1	Social
GCA_003044305	K22342	1	Social
GCA_003044305	K05349	3	Social
GCA_003044305	K03386	1	Social
GCA_003044305	K01322	5	Social
GCA_003044305	K07032	2	Social
GCA_003044305	K22373	1	Social
GCA_003044305	K18139	2	Social
GCA_003044305	K05286	3	Social
GCA_003044305	K19802	2	Social
GCA_003044305	K08994	2	Social
GCA_003044305	K11177	2	Social
GCA_003044305	K11178	2	Social
GCA_003044305	K07404	1	Social
GCA_003044305	K01183	5	Social
GCA_003044305	K00252	1	Social
GCA_003044305	K03743	1	Social
GCA_003044305	K03316	2	Social
GCA_003044305	K18235	3	Social
GCA_003044305	K10543	2	Social
GCA_003044305	K20483	2	Social
GCA_003044305	K01113	3	Social
GCA_003044305	K05841	1	Social
GCA_003044305	K02028	1	Social
GCA_003044305	K02029	2	Social
GCA_003044305	K01254	1	Social
GCA_003044305	K02651	1	Social
GCA_003044305	K13483	1	Social
GCA_003044305	K00043	1	Social
GCA_003044305	K18475	1	Social
GCA_003044305	K14376	1	Social
GCA_003044305	K13877	1	Social
GCA_003044305	K01840	1	Social
GCA_003044305	K03781	2	Social
GCA_003044305	K00016	1	Social
GCA_003044305	K22757	1	Social
GCA_003044305	K16044	1	Social
GCA_003044305	K02529	1	Social
GCA_003044305	K04127	1	Social
GCA_003044305	K00675	1	Social
GCA_003044305	K13507	1	Social
GCA_003044305	K19620	2	Social
GCA_003044305	K05801	1	Social
GCA_003044305	K00281	1	Social
GCA_003044305	K01952	1	Social
GCA_003044305	K09001	1	Social
GCA_003044305	K21420	1	Social
GCA_003044305	K03719	3	Social
GCA_003044305	K08604	6	Social
GCA_003044305	K07458	2	Social
GCA_003044305	K24411	2	Social
GCA_003044305	K08677	2	Social
GCA_003044305	K07148	5	Social
GCA_003044305	K18888	1	Social
GCA_003044305	K03426	1	Social
GCA_003044305	K01277	1	Social
GCA_003044305	K01556	1	Social
GCA_003044305	K07045	3	Social
GCA_003044305	K10217	1	Social
GCA_003044305	K17734	1	Social
GCA_003044305	K02116	1	Social
GCA_003044305	K01259	2	Social
GCA_003044305	K19246	1	Social
GCA_003044305	K07099	1	Social
GCA_003044305	K08967	1	Social
GCA_003044305	K13587	5	Social
GCA_003044305	K00138	1	Social
GCA_003044305	K09959	1	Social
GCA_003044305	K07044	1	Social
GCA_003044305	K18546	1	Social
GCA_003044305	K04749	1	Social
GCA_003044305	K23139	1	Social
GCA_003044305	K03586	1	Social
GCA_003044305	K10780	2	Social
GCA_003044305	K01119	1	Social
GCA_003044305	K19200	1	Social
GCA_003044305	K00865	1	Social
GCA_003044305	K03600	1	Social
GCA_003044305	K00301	1	Social
GCA_003044305	K05712	4	Social
GCA_003044305	K03735	2	Social
GCA_003044305	K05825	2	Social
GCA_003044305	K01641	2	Social
GCA_003044305	K15020	1	Social
GCA_003044305	K01040	1	Social
GCA_003044305	K01039	1	Social
GCA_003044305	K02567	1	Social
GCA_003044305	K01719	1	Social
GCA_003044305	K18328	1	Social
GCA_003044305	K03933	2	Social
GCA_003044305	K22348	1	Social
GCA_003044305	K09795	1	Social
GCA_003044305	K09983	1	Social
GCA_003044305	K02199	1	Social
GCA_003044305	K10544	1	Social
GCA_003044305	K10545	1	Social
GCA_003044305	K10237	1	Social
GCA_003044305	K10238	1	Social
GCA_003044305	K21744	2	Social
GCA_003044305	K09019	1	Social
GCA_003044305	K01447	3	Social
GCA_003044305	K01483	1	Social
GCA_003044305	K00588	1	Social
GCA_003044305	K07002	2	Social
GCA_003044305	K00662	1	Social
GCA_003044305	K14952	1	Social
GCA_003044305	K06160	2	Social
GCA_003044305	K08987	1	Social
GCA_003044305	K22044	1	Social
GCA_003044305	K03745	1	Social
GCA_003044305	K10187	3	Social
GCA_003044305	K18911	1	Social
GCA_003044305	K03495	1	Social
GCA_003044305	K05797	1	Social
GCA_003044305	K01443	1	Social
GCA_003044305	K23993	1	Social
GCA_003044305	K02804	1	Social
GCA_003044305	K20276	4	Social
GCA_003044305	K01484	1	Social
GCA_003044305	K01807	1	Social
GCA_003044305	K01079	1	Social
GCA_003044305	K01847	1	Social
GCA_003044305	K00381	1	Social
GCA_003044305	K00392	1	Social
GCA_003044305	K00380	1	Social
GCA_003044305	K00956	1	Social
GCA_003044305	K20331	2	Social
GCA_003044305	K00612	1	Social
GCA_003044305	K00273	1	Social
GCA_003044305	K11906	1	Social
GCA_003044305	K11892	2	Social
GCA_003044305	K11890	1	Social
GCA_003044305	K11910	1	Social
GCA_003044305	K11903	2	Social
GCA_003044305	K11905	1	Social
GCA_003044305	K11896	2	Social
GCA_003044305	K11895	2	Social
GCA_003044305	K11907	1	Social
GCA_003044305	K05350	2	Social
GCA_003044305	K01179	2	Social
GCA_003044305	K03784	1	Social
GCA_003044305	K06113	1	Social
GCA_003044305	K10811	1	Social
GCA_003044305	K23779	4	Social
GCA_003044305	K22074	1	Social
GCA_003044305	K17247	1	Social
GCA_003044305	K05375	1	Social
GCA_003044305	K02564	1	Social
GCA_003044305	K08641	1	Social
GCA_003044305	K02032	2	Social
GCA_003044305	K06978	4	Social
GCA_003044305	K22690	1	Social
GCA_003044305	K00055	1	Social
GCA_003044305	K09822	1	Social
GCA_003044305	K04712	1	Social
GCA_003044305	K03669	1	Social
GCA_003044305	K08646	3	Social
GCA_003044305	K11173	1	Social
GCA_003044305	K01087	2	Social
GCA_003044305	K12989	2	Social
GCA_003044305	K11755	1	Social
GCA_003044305	K09940	1	Social
GCA_003044305	K02200	1	Social
GCA_003044305	K06177	1	Social
GCA_003044305	K03828	1	Social
GCA_003044305	K09924	1	Social
GCA_003044305	K17810	1	Social
GCA_003044305	K07448	1	Social
GCA_003044305	K11751	1	Social
GCA_003044305	K02167	1	Social
GCA_003044305	K06968	1	Social
GCA_003044305	K01083	1	Social
GCA_003044305	K01752	1	Social
GCA_003044305	K01771	1	Social
GCA_003044305	K03410	1	Social
GCA_003044305	K14170	1	Social
GCA_003044305	K13745	1	Social
GCA_003044305	K09696	1	Social
GCA_003044305	K09697	1	Social
GCA_003044305	K01834	1	Social
GCA_003044305	K10027	2	Social
GCA_003044305	K09781	1	Social
GCA_003044305	K08988	1	Social
GCA_003044305	K03761	1	Social
GCA_003044305	K18661	1	Social
GCA_003044305	K13288	1	Social
GCA_003044305	K08281	1	Social
GCA_003044305	K03863	1	Social
GCA_003044305	K00988	1	Social
GCA_003044305	K00867	1	Social
GCA_003044305	K03578	1	Social
GCA_003044305	K00647	2	Social
GCA_003044305	K09791	1	Social
GCA_003044305	K04765	1	Social
GCA_003044305	K05337	1	Social
GCA_003044305	K19142	1	Social
GCA_003044305	K09000	1	Social
GCA_003044305	K19076	1	Social
GCA_003044305	K07061	1	Social
GCA_003044305	K19075	1	Social
GCA_003044305	K17266	1	Social
GCA_003044305	K06152	1	Social
GCA_003044305	K03282	1	Social
GCA_003044305	K00886	1	Social
GCA_003044305	K06953	1	Social
GCA_003044305	K18148	1	Social
GCA_003044305	K01011	1	Social
GCA_003044305	K00477	1	Social
GCA_003044305	K22879	1	Social
GCA_003044305	K16840	1	Social
GCA_003044305	K08303	1	Social
GCA_003044305	K24180	1	Social
GCA_003044305	K00318	1	Social
GCA_003044305	K03576	1	Social
GCA_003044305	K09958	1	Social
GCA_003044305	K19355	1	Social
GCA_003044305	K20866	1	Social
GCA_003044305	K02291	1	Photosynthesis
GCA_003044305	K09844	1	Photosynthesis
GCA_003044305	K22491	2	Social
GCA_003044305	K09166	1	Social
GCA_003044305	K10255	1	Social
GCA_003044305	K17324	1	Social
GCA_003044305	K11354	1	Social
GCA_003044305	K16692	1	Social
GCA_003044305	K03649	1	Social
GCA_003044305	K17675	1	Social
GCA_003044305	K21572	1	Social
GCA_003044305	K03809	1	Social
GCA_003044305	K08999	1	Social
GCA_003044305	K01233	1	Social
GCA_003044305	K00700	1	Social
GCA_016711615	K18476	2	Social
GCA_016711615	K02411	1	Social
GCA_016711615	K01847	1	Social
GCA_016711615	K21395	3	Social
GCA_016711615	K07044	7	Social
GCA_016711615	K06988	2	Social
GCA_016711615	K13587	11	Social
GCA_016711615	K07093	3	Social
GCA_016711615	K09456	1	Social
GCA_016711615	K00274	3	Social
GCA_016711615	K02574	1	Social
GCA_016711615	K01179	2	Social
GCA_016711615	K01039	1	Social
GCA_016711615	K01040	1	Social
GCA_016711615	K09166	1	Social
GCA_016711615	K03586	1	Social
GCA_016711615	K18661	1	Social
GCA_016711615	K08281	1	Social
GCA_016711615	K10680	1	Social
GCA_016711615	K06346	1	Social
GCA_016711615	K02032	1	Social
GCA_016711615	K07322	3	Social
GCA_016711615	K23139	1	Social
GCA_016711615	K05567	1	Social
GCA_016711615	K05566	1	Social
GCA_016711615	K05570	1	Social
GCA_016711615	K05569	1	Social
GCA_016711615	K18139	1	Social
GCA_016711615	K23778	1	Social
GCA_016711615	K08987	1	Social
GCA_016711615	K00955	1	Social
GCA_016711615	K00956	1	Social
GCA_016711615	K07722	1	Social
GCA_016711615	K08289	1	Social
GCA_016711615	K18588	1	Social
GCA_016711615	K13288	1	Social
GCA_016711615	K05337	3	Social
GCA_016711615	K07667	1	Social
GCA_016711615	K03719	1	Social
GCA_016711615	K01113	4	Social
GCA_016711615	K06968	1	Social
GCA_016711615	K05349	1	Social
GCA_016711615	K19246	1	Social
GCA_016711615	K23107	2	Social
GCA_016711615	K05776	2	Social
GCA_016711615	K03892	2	Social
GCA_016711615	K14445	1	Social
GCA_016711615	K02502	1	Social
GCA_016711615	K09773	1	Photosynthesis
GCA_016711615	K00282	1	Social
GCA_016711615	K22491	2	Social
GCA_016711615	K13777	1	Social
GCA_016711615	K01187	1	Social
GCA_016711615	K02200	1	Social
GCA_016711615	K00990	1	Social
GCA_016711615	K02116	1	Social
GCA_016711615	K01055	2	Social
GCA_016711615	K02303	1	Social
GCA_016711615	K01719	1	Social
GCA_016711615	K22736	1	Social
GCA_016711615	K23779	1	Social
GCA_016711615	K01840	1	Social
GCA_016711615	K03743	1	Social
GCA_016711615	K01011	1	Social
GCA_016711615	K18586	5	Social
GCA_016711615	K07397	1	Social
GCA_016711615	K00175	1	Social
GCA_016711615	K00174	1	Social
GCA_016711615	K08967	1	Social
GCA_016711615	K00612	1	Social
GCA_016711615	K02400	1	Social
GCA_016711615	K00383	1	Social
GCA_016711615	K02199	2	Social
GCA_016711615	K03929	2	Social
GCA_016711615	K07045	1	Social
GCA_016711615	K16862	2	Social
GCA_016711615	K00647	1	Social
GCA_016711615	K09822	1	Social
GCA_016711615	K14170	1	Social
GCA_016711615	K06950	1	Social
GCA_016711615	K10255	1	Social
GCA_016711615	K19355	1	Social
GCA_016711615	K09983	1	Social
GCA_016711615	K00016	1	Social
GCA_016711615	K01849	1	Social
GCA_016711615	K10800	1	Social
GCA_016711615	K15537	1	Social
GCA_016711615	K01641	1	Social
GCA_016711615	K11259	1	Social
GCA_016711615	K01174	2	Social
GCA_016711615	K02474	1	Social
GCA_016711615	K09165	1	Social
GCA_016711615	K07116	2	Social
GCA_016711615	K19342	1	Social
GCA_016711615	K03426	1	Social
GCA_016711615	K02029	1	Social
GCA_016711615	K02030	1	Social
GCA_016711615	K01952	1	Social
GCA_016711615	K08994	2	Social
GCA_016711615	K03582	1	Social
GCA_016711615	K03583	1	Social
GCA_016711615	K07336	1	Social
GCA_016711615	K11755	1	Social
GCA_016711615	K11690	1	Social
GCA_016711615	K03976	1	Social
GCA_016711615	K07341	1	Social
GCA_016711615	K01322	1	Social
GCA_016711615	K01079	1	Social
GCA_016711615	K19244	1	Social
GCA_016711615	K02412	1	Social
GCA_016711615	K01760	1	Social
GCA_016711615	K14347	1	Social
GCA_016711615	K21420	1	Social
GCA_016711615	K22348	1	Social
GCA_016711615	K07032	2	Social
GCA_016711615	K01611	1	Social
GCA_016711615	K09913	1	Social
GCA_016711615	K00208	1	Social
GCA_016711615	K09930	1	Social
GCA_016711615	K01848	1	Social
GCA_016711615	K22757	1	Social
GCA_016711615	K02567	1	Social
GCA_016711615	K00700	1	Social
GCA_016711615	K03325	1	Social
GCA_016711615	K04759	2	Social
GCA_016711615	K00283	1	Social
GCA_016711615	K01644	2	Social
GCA_022843845	K14445	1	Social
GCA_022843845	K23779	1	Social
GCA_022843845	K01447	2	Social
GCA_022843845	K09697	1	Social
GCA_022843845	K09696	1	Social
GCA_022843845	K13587	3	Social
GCA_022843845	K07226	1	Social
GCA_022843845	K02651	3	Social
GCA_022843845	K00700	1	Social
GCA_022843845	K01611	1	Social
GCA_022843845	K02422	1	Social
GCA_022843845	K02407	1	Social
GCA_022843845	K02406	1	Social
GCA_022843845	K02397	1	Social
GCA_022843845	K02396	1	Social
GCA_022843845	K02394	1	Social
GCA_022843845	K02393	1	Social
GCA_022843845	K02392	1	Social
GCA_022843845	K02391	1	Social
GCA_022843845	K02404	1	Social
GCA_022843845	K02400	2	Social
GCA_022843845	K02419	1	Social
GCA_022843845	K02417	2	Social
GCA_022843845	K02416	1	Social
GCA_022843845	K02556	2	Social
GCA_022843845	K02385	1	Social
GCA_022843845	K02390	1	Social
GCA_022843845	K02389	1	Social
GCA_022843845	K02412	2	Social
GCA_022843845	K02410	1	Social
GCA_022843845	K02409	1	Social
GCA_022843845	K02408	1	Social
GCA_022843845	K02388	1	Social
GCA_022843845	K02387	1	Social
GCA_022843845	K02011	1	Social
GCA_022843845	K03745	1	Social
GCA_022843845	K07020	1	Social
GCA_022843845	K15537	1	Social
GCA_022843845	K00179	1	Social
GCA_022843845	K00180	1	Social
GCA_022843845	K02411	1	Social
GCA_022843845	K11690	1	Social
GCA_022843845	K21395	1	Social
GCA_022843845	K09456	1	Social
GCA_022843845	K01752	1	Social
GCA_022843845	K01952	1	Social
GCA_022843845	K03929	1	Social
GCA_022843845	K00274	1	Social
GCA_022843845	K18588	1	Social
GCA_022843845	K02574	1	Social
