phylum	species		median_relative_abundance	proportion_host_associated	total_metagenome_count	host_metagenome_count	environment_metagenome_count
Firmi_SpeciesLevel_Data	s__Trichococcus shcherbakoviae	environmental	0.16	0.03125	352	11	341
Firmi_SpeciesLevel_Data	s__Faeciplasma avium	eukaryotic-host-associated	0.16	0.942652329749104	279	263	16
Firmi_SpeciesLevel_Data	s__Planococcus plakortidis	environmental	0.135	0.0	24	0	24
Firmi_SpeciesLevel_Data	s__Streptococcus halitosis	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Planococcus chinensis	environmental	0.065	0.0	8	0	8
Firmi_SpeciesLevel_Data	s__Streptococcus parasanguinis_J	eukaryotic-host-associated	0.14	1.0	2	2	0
Firmi_SpeciesLevel_Data	s__Mesomycoplasma hyorhinis	eukaryotic-host-associated	1.36	0.8356164383561644	73	61	12
Firmi_SpeciesLevel_Data	s__Enterocloster lavalensis	eukaryotic-host-associated	0.19	0.9991652754590985	1198	1197	1
Firmi_SpeciesLevel_Data	s__CAG-269 sp934167965	eukaryotic-host-associated	0.11	0.9875	80	79	1
Firmi_SpeciesLevel_Data	s__Pseudoflavonifractor_A sp002159175	eukaryotic-host-associated	0.05	0.9898305084745763	295	292	3
Firmi_SpeciesLevel_Data	s__Sedimentibacter sp002340985	environmental	0.42000000000000004	0.0	40	0	40
Firmi_SpeciesLevel_Data	s__UMGS1820 sp900555375	eukaryotic-host-associated	0.09	1.0	131	131	0
Firmi_SpeciesLevel_Data	s__Parageobacillus thermoglucosidasius	environmental	0.16	0.0	10	0	10
Firmi_SpeciesLevel_Data	s__Brevibacillus_B sp006170445	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Brevibacillus reuszeri	environmental	0.08	0.17647058823529413	17	3	14
Firmi_SpeciesLevel_Data	s__Mediterraneibacter massiliensis	eukaryotic-host-associated	0.03	0.9961832061068703	262	261	1
Firmi_SpeciesLevel_Data	s__Scatomorpha gallistercoris	eukaryotic-host-associated	0.08	0.974320241691843	662	645	17
Firmi_SpeciesLevel_Data	s__Ruminococcus_C sp000433635	eukaryotic-host-associated	0.35	0.9813114487689932	12307	12077	230
Firmi_SpeciesLevel_Data	s__UBA737 sp002431945	eukaryotic-host-associated	0.1	0.9984917043740573	1326	1324	2
Firmi_SpeciesLevel_Data	s__Peribacillus asahii	environmental	0.28	0.034482758620689655	29	1	28
Firmi_SpeciesLevel_Data	s__Desulfosporosinus sp002196705	environmental	0.57	0.0	1	0	1
Firmi_SpeciesLevel_Data	s__Streptococcus oralis_M	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Intestinimonas massiliensis	eukaryotic-host-associated	0.11	0.9938775510204082	4410	4383	27
Firmi_SpeciesLevel_Data	s__Cytobacillus dafuensis	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__UBA738 sp017540645	eukaryotic-host-associated	0.02	0.9934426229508196	305	303	2
Firmi_SpeciesLevel_Data	s__Sporolactobacillus vineae	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__RUG099 sp902798745	eukaryotic-host-associated	0.03	0.9473684210526315	133	126	7
Firmi_SpeciesLevel_Data	s__Bacillus_A sp006494425	eukaryotic-host-associated	1.75	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__Phascolarctobacterium_A sp900544885	eukaryotic-host-associated	0.61	0.9930448222565688	1294	1285	9
Firmi_SpeciesLevel_Data	s__Apilactobacillus ozensis	both	0.47	0.5	2	1	1
Firmi_SpeciesLevel_Data	s__Virgibacillus dokdonensis	both	0.89	0.6	5	3	2
Firmi_SpeciesLevel_Data	s__Selenomonas_A ruminantium_G	eukaryotic-host-associated	0.04	1.0	15	15	0
Firmi_SpeciesLevel_Data	s__CAG-177 sp017435385	eukaryotic-host-associated	0.05	0.9348534201954397	307	287	20
Firmi_SpeciesLevel_Data	s__Terribacillus halophilus	eukaryotic-host-associated	0.14	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__Fimivivens sp900113995	eukaryotic-host-associated	0.07	0.9974731522425774	1583	1579	4
Firmi_SpeciesLevel_Data	s__Wujia sp023666705	eukaryotic-host-associated	1.04	1.0	3	3	0
Firmi_SpeciesLevel_Data	s__Copromonas avistercoris	eukaryotic-host-associated	0.1	0.9461358313817331	854	808	46
Firmi_SpeciesLevel_Data	s__Companilactobacillus farciminis	both	0.15	0.3862433862433862	189	73	116
Firmi_SpeciesLevel_Data	s__Halobacillus litoralis_B	environmental	0.04	0.0	1	0	1
Firmi_SpeciesLevel_Data	s__Eubacterium_R sp900764665	eukaryotic-host-associated	0.11	1.0	121	121	0
Firmi_SpeciesLevel_Data	s__Streptococcus mitis_K	eukaryotic-host-associated	7.65	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__Coprococcus sp017935345	eukaryotic-host-associated	0.46	1.0	67	67	0
Firmi_SpeciesLevel_Data	s__UBA4951 sp002297365	eukaryotic-host-associated	0.185	1.0	24	24	0
Firmi_SpeciesLevel_Data	s__PeH17 sp000435055	eukaryotic-host-associated	0.3	0.9756919215271814	15139	14771	368
Firmi_SpeciesLevel_Data	s__Vescimonas sp001916855	eukaryotic-host-associated	0.39	0.9646881551362684	15264	14725	539
Firmi_SpeciesLevel_Data	s__CAG-475 sp900548005	eukaryotic-host-associated	0.2	0.9612403100775194	516	496	20
Firmi_SpeciesLevel_Data	s__Listeria seeligeri	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Streptococcus parasanguinis_H	eukaryotic-host-associated	0.21	1.0	37	37	0
Firmi_SpeciesLevel_Data	s__Gallimonas intestinalis	eukaryotic-host-associated	0.09	0.9796380090497737	442	433	9
Firmi_SpeciesLevel_Data	s__CAG-475 sp934233745	eukaryotic-host-associated	0.15	1.0	146	146	0
Firmi_SpeciesLevel_Data	s__Pristimantibacillus sp001956095	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Ventrimonas sp900538475	eukaryotic-host-associated	0.16	0.9961569579288025	4944	4925	19
Firmi_SpeciesLevel_Data	s__Sporosarcina sp002743335	both	0.5	0.36	25	9	16
Firmi_SpeciesLevel_Data	s__Mitsuokella sp003458855	eukaryotic-host-associated	0.125	0.8676470588235294	204	177	27
Firmi_SpeciesLevel_Data	s__Staphylococcus caledonicus	both	3.92	0.6153846153846154	13	8	5
Firmi_SpeciesLevel_Data	s__14-2 sp910575075	eukaryotic-host-associated	0.13	1.0	287	287	0
Firmi_SpeciesLevel_Data	s__Oceanobacillus zhaokaii	environmental	0.06	0.25	4	1	3
Firmi_SpeciesLevel_Data	s__Enteromonas sp900317165	eukaryotic-host-associated	0.03	1.0	100	100	0
Firmi_SpeciesLevel_Data	s__Lachnoclostridium_B sp000765215	eukaryotic-host-associated	0.1	0.9483985765124555	562	533	29
Firmi_SpeciesLevel_Data	s__UBA6448 sp017544165	eukaryotic-host-associated	0.03	1.0	89	89	0
Firmi_SpeciesLevel_Data	s__Bacillus_A proteolyticus	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Butyrivibrio sp000703165	eukaryotic-host-associated	0.065	1.0	2	2	0
Firmi_SpeciesLevel_Data	s__Finegoldia magna	eukaryotic-host-associated	0.62	0.9840764331210191	1884	1854	30
Firmi_SpeciesLevel_Data	s__Enteromonas pullistercoris	eukaryotic-host-associated	0.175	1.0	10	10	0
Firmi_SpeciesLevel_Data	s__Staphylococcus coagulans	eukaryotic-host-associated	1.67	0.9166666666666666	12	11	1
Firmi_SpeciesLevel_Data	s__Oribacterium sp916438775	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Limosilactobacillus caviae	eukaryotic-host-associated	0.15	0.9907407407407407	108	107	1
Firmi_SpeciesLevel_Data	s__Streptococcus ictaluri	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__UMGS1491 sp934728355	eukaryotic-host-associated	0.73	1.0	3	3	0
Firmi_SpeciesLevel_Data	s__Saccharofermentans sp001604135	eukaryotic-host-associated	0.09	1.0	49	49	0
Firmi_SpeciesLevel_Data	s__Onthocola_B sp934096125	eukaryotic-host-associated	0.13	1.0	20	20	0
Firmi_SpeciesLevel_Data	s__CAG-448 sp017411745	eukaryotic-host-associated	0.09	1.0	56	56	0
Firmi_SpeciesLevel_Data	s__Lactobacillus pasteurii	eukaryotic-host-associated	0.02	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__CAG-475 sp910584155	eukaryotic-host-associated	0.08499999999999999	1.0	62	62	0
Firmi_SpeciesLevel_Data	s__Agathobacter rectalis	eukaryotic-host-associated	1.68	0.9603363754383926	51609	49562	2047
Firmi_SpeciesLevel_Data	s__Clostridium_H haemolyticum	eukaryotic-host-associated	13.18	0.9245283018867925	106	98	8
Firmi_SpeciesLevel_Data	s__Selenomonas_A montiformis	eukaryotic-host-associated	0.09	0.967930029154519	343	332	11
Firmi_SpeciesLevel_Data	s__CAG-1000 sp934102215	eukaryotic-host-associated	0.1	1.0	160	160	0
Firmi_SpeciesLevel_Data	s__Cohnella abietis	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Paenibacillus_A sp003060825	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__CAG-475 sp934277615	eukaryotic-host-associated	0.13	1.0	35	35	0
Firmi_SpeciesLevel_Data	s__Streptococcus infantis_H	eukaryotic-host-associated	0.22	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__Eubacterium_B infirmum	eukaryotic-host-associated	0.14	0.9975550122249389	409	408	1
Firmi_SpeciesLevel_Data	s__Streptococcus macedonicus	eukaryotic-host-associated	0.33	0.8418604651162791	215	181	34
Firmi_SpeciesLevel_Data	s__Anaerotruncus colihominis	eukaryotic-host-associated	0.08	0.9959033183121672	4882	4862	20
Firmi_SpeciesLevel_Data	s__Streptococcus mitis_BT	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Exiguobacterium_A acetylicum	environmental	0.28500000000000003	0.14173228346456693	254	36	218
Firmi_SpeciesLevel_Data	s__Peptostreptococcus sp900240845	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Saccharofermentans sp016288885	eukaryotic-host-associated	0.07	1.0	151	151	0
Firmi_SpeciesLevel_Data	s__Blautia_A sp905206915	eukaryotic-host-associated	0.16	1.0	710	710	0
Firmi_SpeciesLevel_Data	s__Streptococcus sp900550895	eukaryotic-host-associated	2.24	1.0	3	3	0
Firmi_SpeciesLevel_Data	s__Sutcliffiella_A sp001293645	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Paenibacillus amylolyticus_A	environmental	0.055	0.0	4	0	4
Firmi_SpeciesLevel_Data	s__Terribacillus saccharophilus_B	environmental	0.055	0.25	4	1	3
Firmi_SpeciesLevel_Data	s__Christensenella timonensis	eukaryotic-host-associated	0.05	0.9682539682539683	63	61	2
Firmi_SpeciesLevel_Data	s__Streptococcus gallolyticus_C	eukaryotic-host-associated	1.76	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__Ruminococcus sp900315975	eukaryotic-host-associated	0.07	1.0	171	171	0
Firmi_SpeciesLevel_Data	s__Anoxybacillus gonensis	environmental	0.21	0.058823529411764705	17	1	16
Firmi_SpeciesLevel_Data	s__Paenibacillus sophorae	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__SZUA-584 sp023397655	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Oceanobacillus jeddahense	eukaryotic-host-associated	0.09	1.0	2	2	0
Firmi_SpeciesLevel_Data	s__Gemmiger qucibialis	eukaryotic-host-associated	0.54	0.9591546387021271	43579	41799	1780
Firmi_SpeciesLevel_Data	s__Niallia sp009183415	environmental	0.22	0.0	6	0	6
Firmi_SpeciesLevel_Data	s__UBA1752 sp015063885	eukaryotic-host-associated	0.03	1.0	96	96	0
Firmi_SpeciesLevel_Data	s__Levilactobacillus spicheri	environmental	0.06	0.1	20	2	18
Firmi_SpeciesLevel_Data	s__Planococcus soli	environmental	0.13	0.0	1	0	1
Firmi_SpeciesLevel_Data	s__Cytobacillus firmus_B	environmental	0.07	0.10810810810810811	37	4	33
Firmi_SpeciesLevel_Data	s__Aerococcus urinae_C	eukaryotic-host-associated	0.255	1.0	4	4	0
Firmi_SpeciesLevel_Data	s__Eisenbergiella tayi	eukaryotic-host-associated	0.18	0.9951017332328561	5308	5282	26
Firmi_SpeciesLevel_Data	s__Firm-16 sp017962145	eukaryotic-host-associated	0.02	1.0	25	25	0
Firmi_SpeciesLevel_Data	s__Cohnella sp022352055	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Apilactobacillus waqarii	eukaryotic-host-associated	0.29	0.7793103448275862	145	113	32
Firmi_SpeciesLevel_Data	s__Rossellomorea vietnamensis	environmental	0.04	0.0	16	0	16
Firmi_SpeciesLevel_Data	s__Limosilactobacillus frumenti	both	0.08	0.6923076923076923	26	18	8
Firmi_SpeciesLevel_Data	s__Streptococcus sp000187445	eukaryotic-host-associated	1.03	0.9973821989528796	3056	3048	8
Firmi_SpeciesLevel_Data	s__Enterococcus ureilyticus	eukaryotic-host-associated	0.315	1.0	2	2	0
Firmi_SpeciesLevel_Data	s__Streptococcus oralis_AA	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Ureibacillus antri	both	0.035	0.5	6	3	3
Firmi_SpeciesLevel_Data	s__Vescimonas sp000435555	eukaryotic-host-associated	0.59	0.9757035340314136	12224	11927	297
Firmi_SpeciesLevel_Data	s__UMGS1820 sp905201285	eukaryotic-host-associated	0.08	0.9903225806451613	310	307	3
Firmi_SpeciesLevel_Data	s__Planococcus sp023715185	both	0.15	0.6666666666666666	3	2	1
Firmi_SpeciesLevel_Data	s__Oscillibacter ruminantium	both	0.11	0.4646840148698885	269	125	144
Firmi_SpeciesLevel_Data	s__Clostridioides sp021561035	eukaryotic-host-associated	0.14500000000000002	1.0	14	14	0
Firmi_SpeciesLevel_Data	s__Neobacillus cucumis	environmental	0.03	0.0	10	0	10
Firmi_SpeciesLevel_Data	s__Enterococcus_B hirae	eukaryotic-host-associated	0.25	0.9139839034205232	1988	1817	171
Firmi_SpeciesLevel_Data	s__Streptococcus mitis_N	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Streptococcus pyogenes	eukaryotic-host-associated	4.69	0.9090909090909091	165	150	15
Firmi_SpeciesLevel_Data	s__Neobacillus sp000686805	both	0.05	0.6153846153846154	13	8	5
Firmi_SpeciesLevel_Data	s__Coproplasma sp022508245	eukaryotic-host-associated	0.35	1.0	1	1	0
Firmi_SpeciesLevel_Data	s__CAG-488 sp900554995	eukaryotic-host-associated	0.26	0.9931506849315068	146	145	1
Firmi_SpeciesLevel_Data	s__Pristimantibacillus sp001428245	environmental	0.045	0.05555555555555555	18	1	17
Firmi_SpeciesLevel_Data	s__Bacillus zhangzhouensis	both	0.08	0.4	5	2	3
Firmi_SpeciesLevel_Data	s__Gottfriedia endophyticus	environmental	0.07500000000000001	0.0	8	0	8
Firmi_SpeciesLevel_Data	s__Acholeplasma granularum	both	0.03	0.42105263157894735	19	8	11
Firmi_SpeciesLevel_Data	s__CAG-1193 sp017428495	eukaryotic-host-associated	0.02	0.9764309764309764	297	290	7
Firmi_SpeciesLevel_Data	s__CAG-302 sp934162325	eukaryotic-host-associated	0.17	0.9168443496801706	6566	6020	546
Firmi_SpeciesLevel_Data	s__Sarcina ventriculi	eukaryotic-host-associated	0.2	0.9422084623323014	1938	1826	112
Firmi_SpeciesLevel_Data	s__Marvinbryantia formatexigens	eukaryotic-host-associated	0.295	1.0	126	126	0
Firmi_SpeciesLevel_Data	s__Acutalibacter sp904419785	eukaryotic-host-associated	0.07	0.9308755760368663	217	202	15
Firmi_SpeciesLevel_Data	s__Acidaminococcus sp900554515	eukaryotic-host-associated	0.15	1.0	3	3	0
Firmi_SpeciesLevel_Data	s__CAG-269 sp902787685	eukaryotic-host-associated	0.1	1.0	186	186	0
Firmi_SpeciesLevel_Data	s__Veillonella_A seminalis	eukaryotic-host-associated	1.89	0.9867211440245148	979	966	13
Firmi_SpeciesLevel_Data	s__Faecalimonas sp900551895	eukaryotic-host-associated	0.59	0.9862385321100917	436	430	6
Firmi_SpeciesLevel_Data	s__Anaerovibrio sp000622005	eukaryotic-host-associated	0.02	1.0	100	100	0
Firmi_SpeciesLevel_Data	s__Companilactobacillus kedongensis	environmental	0.15	0.2	5	1	4
Firmi_SpeciesLevel_Data	s__Staphylococcus edaphicus	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__UMGS1795 sp900761165	eukaryotic-host-associated	0.05	0.9823008849557522	113	111	2
Firmi_SpeciesLevel_Data	s__Ruminiclostridium josui	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Cytobacillus oceanisediminis_C	environmental	0.18	0.0	1	0	1
Firmi_SpeciesLevel_Data	s__Streptococcus xiaochunlingii	eukaryotic-host-associated	0.84	0.967741935483871	31	30	1
Firmi_SpeciesLevel_Data	s__Blautia merdavium	eukaryotic-host-associated	0.23	0.9834983498349835	303	298	5
Firmi_SpeciesLevel_Data	s__Caccovivens sp944383685	eukaryotic-host-associated	0.17	0.9017857142857143	112	101	11
Firmi_SpeciesLevel_Data	s__Streptococcus mitis	eukaryotic-host-associated	19.84	1.0	3	3	0
Firmi_SpeciesLevel_Data	s__UBA1258 sp017553505	eukaryotic-host-associated	0.03	0.987460815047022	319	315	4
Firmi_SpeciesLevel_Data	s__Paenibacillus spiritus	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Exiguobacterium sp004336985	environmental	0.5850000000000001	0.0	4	0	4
Firmi_SpeciesLevel_Data	s__Streptococcus oralis_C	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Ureibacillus composti_A	environmental	0.21000000000000002	0.16666666666666666	24	4	20
Firmi_SpeciesLevel_Data	s__Caproiciproducens sp012839345	both	0.05	0.5714285714285714	28	16	12
Firmi_SpeciesLevel_Data	s__UBA3282 sp009774175	eukaryotic-host-associated	0.55	1.0	2442	2442	0
Firmi_SpeciesLevel_Data	s__UBA1081 sp900543395	eukaryotic-host-associated	0.07	1.0	24	24	0
Firmi_SpeciesLevel_Data	s__Listeria ivanovii	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Anaerobutyricum hallii	eukaryotic-host-associated	0.35	0.9753041203400916	38225	37281	944
Firmi_SpeciesLevel_Data	s__Acholeplasma laidlawii	environmental	0.04	0.16	100	16	84
Firmi_SpeciesLevel_Data	s__Protoclostridium sp944362615	eukaryotic-host-associated	0.14	0.9823008849557522	113	111	2
Firmi_SpeciesLevel_Data	s__Clostridium_R vitabionis	eukaryotic-host-associated	0.04	0.927536231884058	69	64	5
Firmi_SpeciesLevel_Data	s__Lactococcus termiticola	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__UBA2862 sp902765395	eukaryotic-host-associated	0.12	1.0	21	21	0
Firmi_SpeciesLevel_Data	s__CAG-303 sp910584685	eukaryotic-host-associated	0.24	1.0	531	531	0
Firmi_SpeciesLevel_Data	s__CAG-95 sp000436115	eukaryotic-host-associated	0.25	0.9395770392749244	993	933	60
Firmi_SpeciesLevel_Data	s__Spiroplasma citri	eukaryotic-host-associated	0.92	1.0	5	5	0
Firmi_SpeciesLevel_Data	s__Dysosmobacter sp021769865	eukaryotic-host-associated	0.475	1.0	124	124	0
Firmi_SpeciesLevel_Data	s__Neobacillus vireti	environmental	0.505	0.0	2	0	2
Firmi_SpeciesLevel_Data	s__Coproplasma sp944330115	eukaryotic-host-associated	0.09	1.0	56	56	0
Firmi_SpeciesLevel_Data	s__UBA1740 sp017503105	eukaryotic-host-associated	0.1	0.9966777408637874	301	300	1
Firmi_SpeciesLevel_Data	s__Anaerocaecibacter sp910587455	eukaryotic-host-associated	0.10500000000000001	1.0	312	312	0
Firmi_SpeciesLevel_Data	s__Staphylococcus warneri	eukaryotic-host-associated	1.185	0.861244019138756	418	360	58
Firmi_SpeciesLevel_Data	s__Bacillus_A pseudomycoides_C	eukaryotic-host-associated	0.015	1.0	2	2	0
Firmi_SpeciesLevel_Data	s__Paenibacillus_E phytorum	environmental	0.05	0.06666666666666667	15	1	14
Firmi_SpeciesLevel_Data	s__Ligilactobacillus ruminis	eukaryotic-host-associated	0.53	0.9173452143186357	6509	5971	538
Firmi_SpeciesLevel_Data	s__CAG-273 sp944393405	both	0.25	0.6206896551724138	29	18	11
Firmi_SpeciesLevel_Data	s__Bacillus siamensis	both	1.24	0.3076923076923077	13	4	9
Firmi_SpeciesLevel_Data	s__Streptococcus respiraculi	eukaryotic-host-associated	1.15	1.0	2	2	0
Firmi_SpeciesLevel_Data	s__CAG-269 sp934120645	eukaryotic-host-associated	0.065	0.8333333333333334	36	30	6
Firmi_SpeciesLevel_Data	s__Thomasclavelia merdavium	eukaryotic-host-associated	0.13	0.9281914893617021	752	698	54
Firmi_SpeciesLevel_Data	s__Weissella confusa_B	eukaryotic-host-associated	0.07	0.8466666666666667	150	127	23
Firmi_SpeciesLevel_Data	s__Limosilactobacillus reuteri_D	eukaryotic-host-associated	0.24	0.9133162246934702	3507	3203	304
Firmi_SpeciesLevel_Data	s__Gemella haemolysans_A	eukaryotic-host-associated	0.27	0.9589552238805971	536	514	22
Firmi_SpeciesLevel_Data	s__Cytobacillus sp009849585	environmental	0.05	0.25	4	1	3
Firmi_SpeciesLevel_Data	s__CAG-510 sp014804445	eukaryotic-host-associated	0.44	1.0	173	173	0
Firmi_SpeciesLevel_Data	s__Planococcus sp018613575	eukaryotic-host-associated	0.43500000000000005	1.0	2	2	0
Firmi_SpeciesLevel_Data	s__Eubacterium_F sp003491505	eukaryotic-host-associated	0.24	0.9957924983323926	19489	19407	82
Firmi_SpeciesLevel_Data	s__Trichococcus ilyis	environmental	0.05	0.0	26	0	26
Firmi_SpeciesLevel_Data	s__CAG-302 sp900549325	eukaryotic-host-associated	0.07	0.9737098344693281	1027	1000	27
Firmi_SpeciesLevel_Data	s__Megasphaera cerevisiae	both	0.1	0.6125	80	49	31
Firmi_SpeciesLevel_Data	s__Streptococcus sp024814375	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__Leuconostoc inhae_A	eukaryotic-host-associated	0.255	0.78125	32	25	7
Firmi_SpeciesLevel_Data	s__Ruminococcus_E sp002350765	eukaryotic-host-associated	0.05	0.9947368421052631	190	189	1
Firmi_SpeciesLevel_Data	s__Streptococcus sp905221255	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__COE1 sp000403335	eukaryotic-host-associated	0.26	1.0	937	937	0
Firmi_SpeciesLevel_Data	s__Rossellomorea vietnamensis_A	environmental	0.08	0.0	7	0	7
Firmi_SpeciesLevel_Data	s__Heritagella intestinalis	eukaryotic-host-associated	0.06	0.9692832764505119	586	568	18
Firmi_SpeciesLevel_Data	s__HGM12713 sp015063535	eukaryotic-host-associated	0.01	1.0	7	7	0
Firmi_SpeciesLevel_Data	s__CAG-1000 sp934085595	eukaryotic-host-associated	0.1	0.9937888198757764	161	160	1
Firmi_SpeciesLevel_Data	s__Limosilactobacillus reuteri_F	eukaryotic-host-associated	0.17	0.9375175907683647	3553	3331	222
Firmi_SpeciesLevel_Data	s__Exiguobacterium marinum	both	0.08499999999999999	0.3333333333333333	6	2	4
Firmi_SpeciesLevel_Data	s__Scatovivens sp017625465	eukaryotic-host-associated	0.16	0.9685658153241651	1018	986	32
Firmi_SpeciesLevel_Data	s__Caproiciproducens sp023390175	environmental	0.26	0.0	17	0	17
Firmi_SpeciesLevel_Data	s__CAG-177 sp003538135	eukaryotic-host-associated	0.425	0.9644756838905775	5264	5077	187
Firmi_SpeciesLevel_Data	s__Terrisporobacter mayombei_A	eukaryotic-host-associated	0.08	1.0	59	59	0
Firmi_SpeciesLevel_Data	s__Mobilitalea sp023407175	not-detected	0.0	0.0	0	0	0
Firmi_SpeciesLevel_Data	s__UBA636 sp017432005	eukaryotic-host-associated	0.04	1.0	61	61	0
Firmi_SpeciesLevel_Data	s__Lacrimispora algidixylanolytica	both	0.08	0.5	28	14	14
Firmi_SpeciesLevel_Data	s__Pristimantibacillus lupini	environmental	0.05	0.0	3	0	3
Firmi_SpeciesLevel_Data	s__Onthovivens sp944350425	eukaryotic-host-associated	0.14	1.0	17	17	0
Firmi_SpeciesLevel_Data	s__UBA737 sp017624675	eukaryotic-host-associated	0.09	0.851764705882353	425	362	63
Firmi_SpeciesLevel_Data	s__Onthousia sp934162445	eukaryotic-host-associated	0.04	1.0	23	23	0
