Assembly_ID	Phylum	Genus	BGC_Count	Genome_Size	BGC_Genome_Prop	Metallophore_Genome_Prop	NRPS_Genome_Prop	PKS_Genome_Prop	NRPS_or_PKS_Prop
GCA_902627935.1	Pseudomondota	Pelagibacter	1	1042751	0.0210078916251339	0.0	0.0	0.0	0.0
GCA_019203745.1	Bacteroidota	Chryseobacterium	6	4910822	0.0382426811641717	0.0024547825190976173	0.0	0.0	0.0
GCA_903839675.1	Pseudomondota	Aquisediminimonas	2	2913401	0.02238002938833343	0.0	0.0	0.014094180650037534	0.5
GCA_916438405.1	Bacillota	Streptococcus	1	2082733	0.005374668764551193	0.0	0.0	0.0	0.0
GCA_900459405.1	Bacillota	Streptococcus	5	2553358	0.05418119981608533	0.0	0.0	0.0161297397388067	0.2
GCA_002095395.1	Actinomycetota	Williamsia	18	5976822	0.11643863578336447	0.027806750811719003	0.06685208292969073	0.01719509130437547	0.4444444444444444
GCA_021329025.1	Bacillota	Lactococcus	1	2189642	0.005857121849142463	0.0	0.0	0.0	0.0
GCA_012641335.1	Pseudomondota	Novosphingobium	4	4682232	0.018532614359988996	0.0	0.0	0.0	0.0
GCA_016711615.1	Myxococcota	JADJJE01	9	7898815	0.049294989185086624	0.0	0.017209037051760297	0.02877811418548225	0.5555555555555556
GCA_000376985.1	Bacillota	Streptococcus	3	2422509	0.03468098570531627	0.0	0.0	0.016996015288281693	0.3333333333333333
GCA_003987645.1	Bacillota	Vagococcus_A	1	2879210	0.014301145105775542	0.0	0.0	0.014301145105775542	1.0
GCA_014207075.1	Pseudomondota	Neorhizobium	5	4791559	0.02815430218014638	0.0	0.0	0.0099001181035233	0.2
GCA_024347515.1	Pseudomondota	Vibrio	3	5826067	0.027582587017965978	0.010523737540265157	0.010523737540265157	0.0	0.3333333333333333
GCA_002950575.1	Actinomycetota	Pontimonas	2	1760810	0.03518778289537201	0.0	0.0	0.023313134296147797	0.5
GCA_014653695.1	Actinomycetota	Lentzea	37	9737825	0.13304983402351142	0.001315386136021134	0.04812234764950079	0.03510486171193259	0.3783783783783784
GCA_902621295.1	Pseudomondota	HIMB59	1	1391503	0.015772872929487036	0.0	0.0	0.0	0.0
GCA_016584105.1	Pseudomondota	Ectothiorhodospira	3	3760428	0.01574714367619856	0.0	0.004334878902082422	0.0	0.3333333333333333
GCA_009857915.1	Pseudomondota	Duganella	3	5282705	0.012883361838300644	0.0	0.0	0.0	0.0
GCA_016283395.1	Bacillota	Ruminococcus	5	3439577	0.029166667878055934	0.0	0.0	0.0	0.0
GCA_018986735.1	Actinomycetota	Pauljensenia	1	2563835	0.0047288534558581185	0.0	0.0	0.0	0.0
GCA_021726015.1	Pseudomondota	Vibrio	4	4656150	0.0260328812430871	0.0	0.0	0.0	0.0
GCA_003350205.1	Pseudomondota	Brevundimonas	3	3407715	0.027358508560721775	0.014221259700415087	0.014221259700415087	0.0	0.3333333333333333
GCA_900119625.1	Actinomycetota	Tractidigestivibacter	0	2421020	0.0	0.0	0.0	0.0	NA
GCA_017935505.1	Bacteroidota	Egerieousia	1	2235523	0.013351685489256877	0.0	0.0	0.0	0.0
GCA_001507605.1	Pseudomondota	Microbulbifer	3	3637656	0.018908055077225552	0.0	0.012690864666697456	0.0	0.3333333333333333
GCA_000819805.1	Pseudomondota	Aeromonas	5	4061679	0.03928129229316251	0.009470713958439354	0.022316140689601516	0.012845426731162162	0.4
GCA_000749845.1	Pseudomondota	Pectobacterium	20	4664594	0.10558560937993747	0.012413513373296797	0.06911341051332656	0.032996655228729445	0.65
GCA_016724865.1	Bacillota	Peribacillus	8	4681292	0.0496828653286315	0.011067884677990606	0.011067884677990606	0.008777277725892766	0.25
GCA_003576285.1	Pseudomondota	Henriciella	3	3888145	0.026947297490191337	0.0	0.010714363790445058	0.0	0.3333333333333333
GCA_019801965.1	Pseudomondota	Salipiger	7	4831582	0.04154394978704697	0.0	0.01988272164272489	0.010802258970250323	0.2857142857142857
GCA_024137965.1	Pseudomondota	Halomonas	5	4112032	0.025809380860849333	0.0	0.010212712352433055	0.0	0.2
GCA_003955715.1	Actinomycetota	Streptomyces	31	10393987	0.09185897577128006	0.013778543305855588	0.023538513180745752	0.049797830226264474	0.2903225806451613
GCA_018918145.1	Bacillota	Metalachnospira	1	2292124	0.007890934347356425	0.0	0.0	0.0	0.0
GCA_934122085.1	Bacillota	CAG-269	1	1590700	0.037905953353869364	0.0	0.037905953353869364	0.0	1.0
GCA_000420165.1	Pseudomondota	Thioalkalivibrio	3	2884909	0.026834121977504316	0.0	0.0	0.0	0.0
GCA_004001325.1	Pseudomondota	Thiomicrorhabdus	3	2537035	0.03732703726988394	0.0	0.0	0.016245341510858147	0.3333333333333333
GCA_003943815.1	Bacillota	Streptococcus	1	2072683	0.01986893316537068	0.0	0.0	0.01986893316537068	1.0
GCA_012396065.1	Actinomycetota	Nocardia	29	7635786	0.1884831502611519	0.01661898329785565	0.09531081672535087	0.0669915317165777	0.6206896551724138
GCA_011378905.1	Pseudomondota	Paraglaciecola	2	5405233	0.0056630306223617	0.0	0.0018130578274794076	0.0	0.5
GCA_024296925.1	Pseudomondota	Pseudomonas_E	13	7328926	0.08341604213223056	0.016613484704307287	0.056952955999282844	0.0	0.3076923076923077
GCA_022869105.1	Actinomycetota	Streptomyces	21	7436964	0.09279848604887693	0.003252402458852833	0.027347853236885374	0.05220073675225535	0.23809523809523808
GCA_019428685.1	Pseudomondota	Paraburkholderia	11	8298884	0.04182116535187141	0.0	0.016315446751635522	0.011319353300998062	0.36363636363636365
GCA_900104535.1	Actinomycetota	Nakamurella	2	5013970	0.010344896359571358	0.0	0.0	0.008191911798435172	0.5
GCA_002704615.1	Pseudomondota	UBA7434	2	1920432	0.03240312596332492	0.0	0.0	0.02092706224432836	0.5
GCA_016918855.1	Actinomycetota	Streptomyces	36	9687523	0.1318126418899857	0.0021998399384445333	0.049156838130861726	0.08147717429935392	0.5277777777777778
GCA_003614855.1	Bacteroidota	Chitinophaga	13	6932747	0.04390784778385826	0.0	0.0	0.0	0.0
GCA_014851765.1	Pseudomondota	Pseudomonas_E	12	6454306	0.055806774578087866	0.014487382531909706	0.032773004564704555	0.0	0.4166666666666667
GCA_000814645.1	Actinomycetota	Prauserella	10	5325865	0.05258807724191281	0.01437550519962485	0.0115872257370399	0.0	0.1
GCA_009905535.1	Pseudomondota	Caulobacter	4	4078532	0.03757700074438548	0.0	0.01053197572067597	0.0	0.25
GCA_023015765.1	Actinomycetota	Ornithinicoccus	4	4189854	0.02856089973540844	0.0	0.0	0.00980392156862745	0.25
GCA_015354575.1	Pseudomondota	Pseudomonas_E	11	6054357	0.0560275847625107	0.009122851526594814	0.03570602130003236	0.0	0.45454545454545453
GCA_001443045.1	Pseudomondota	Burkholderia	13	8091718	0.04603064516089167	0.008066519372029525	0.008066519372029525	0.004712349095705016	0.15384615384615385
GCA_018882385.1	Pseudomondota	Polynucleobacter	1	1953166	0.005995394144686115	0.0	0.0	0.0	0.0
GCA_017416485.1	Bacillota	RUG806	5	3004331	0.047035429851104954	0.0	0.03066206752851134	0.0	0.6
GCA_001559055.2	Pseudomondota	Bordetella	9	5339230	0.0464342236614643	0.0022207322029581043	0.0	0.008912146508017074	0.1111111111111111
GCA_022348085.1	Actinomycetota	Mycobacterium	15	6088180	0.09365688925097485	0.0	0.028212043664937632	0.047458189475344026	0.6666666666666666
GCA_017630215.1	Bacteroidota	Cryptobacteroides	0	2264670	0.0	0.0	0.0	0.0	NA
GCA_003628145.1	Pseudomondota	Trinickia	13	6104960	0.06078254402977251	0.0022052560540937204	0.016842206992347206	0.0077610664115735405	0.15384615384615385
GCA_009828595.1	Actinomycetota	Arthrobacter_D	6	3892711	0.04381727798441754	0.0	0.010937621621538305	0.008584505759610719	0.3333333333333333
GCA_013394305.1	Bacillota	Enterococcus_B	5	3295768	0.03361007206817956	0.0	0.0	0.012488136300856129	0.2
GCA_902363515.1	Bacillota	Blautia	3	3507084	0.015865032032309462	0.0	0.0	0.0	0.0
GCA_900156095.1	Pseudomondota	Aeromonas	2	4221297	0.013109714857779493	0.0	0.0	0.0	0.0
GCA_016921195.1	Actinomycetota	Cellulosimicrobium	3	4580223	0.028444248238568295	0.008981440423315633	0.014896436265221148	0.008981440423315633	0.6666666666666666
GCA_904846715.1	Pseudomondota	Psychrobacter	3	3220234	0.02166364307686957	0.006152969007842287	0.0	0.0	0.0
GCA_002162675.1	Pseudomondota	Colwellia	3	4011205	0.014126926945892817	0.0	0.0	0.0	0.0
GCA_000714535.1	Pseudomondota	Thioclava	5	3725829	0.023239123427296313	0.0	0.0	0.0	0.0
GCA_003007735.2	Pseudomondota	Paracoccus	4	4231097	0.0263033440263837	0.01211766121173776	0.01211766121173776	0.0	0.25
GCA_002292375.1	Pseudomondota	Cycloclasticus	4	2328365	0.044902324163092984	0.0	0.01801951154565543	0.0	0.25
GCA_000807855.2	Bacteroidota	Flammeovirga	5	6602319	0.02647872664135132	0.0017908858993332495	0.0	0.013371059471679572	0.4
GCA_021044665.1	Pseudomondota	Rhizobium	14	7738336	0.057845769426398644	0.0	0.02713748795606704	0.005305145705743457	0.35714285714285715
GCA_015767595.1	Pseudomondota	Qipengyuania	2	3525806	0.017633698507518565	0.0	0.0	0.0	0.0
GCA_019635935.1	Pseudomondota	Parvibaculum	2	3719555	0.018344129875751267	0.0	0.0	0.012744535300593754	0.5
GCA_003732245.1	Pseudomondota	Pseudomonas_E	10	6092931	0.06195934272027699	0.025569631430259098	0.04269652815697404	0.0	0.5
GCA_902459765.1	Pseudomondota	Pandoraea	10	6123227	0.04825788754850996	0.011451478117665734	0.01858072549000715	0.0	0.2
GCA_000024445.1	Actinomycetota	Bifidobacterium	0	2636367	0.0	0.0	0.0	0.0	NA
GCA_006385165.1	Bacillota	Streptococcus	2	2189419	0.024356690062523438	0.0	0.0	0.01880544564562562	0.5
GCA_002112365.1	Pseudomondota	Pseudomonas_E	11	6268285	0.07225564887365524	0.014626648277798472	0.05227634033870508	0.0	0.5454545454545454
GCA_014201615.1	Pseudomondota	Mesorhizobium	3	4389592	0.02289985037333766	0.011032004796801161	0.011032004796801161	0.0	0.3333333333333333
GCA_017305135.1	Pseudomondota	Dokdonella_A	2	3386114	0.02757969755300619	0.0	0.015413243617905362	0.015413243617905362	0.5
GCA_014204385.1	Bacteroidota	Flavobacterium	6	5508353	0.03860718439794981	0.0	0.008118579183287636	0.01557144213524442	0.3333333333333333
GCA_934432975.1	Bacteroidota	UBA4372	1	2930687	0.014495236099931518	0.0	0.014495236099931518	0.0	1.0
GCA_913773735.1	Pseudomondota	Telluria	6	5877167	0.02916320056925386	0.0	0.0	0.0	0.0
GCA_017482355.1	Bacillota	CAG-272	3	1691564	0.036810903991808766	0.0	0.0	0.0	0.0
GCA_022760805.1	Actinomycetota	Mycobacterium	12	4049316	0.11201595528726332	0.0	0.040253711984937705	0.039840308832405275	0.5833333333333334
GCA_014643495.1	Bacteroidota	Pedobacter	9	5195031	0.056806205776250424	0.0022656265188792904	0.028744198061570757	0.019171204175682494	0.6666666666666666
GCA_017635695.1	Bacteroidota	Prevotella	0	1609460	0.0	0.0	0.0	0.0	NA
GCA_017876165.1	Pseudomondota	Azospirillum	14	6803056	0.0642049690609632	0.001989988028909361	0.02058751243558777	0.011998431293230572	0.35714285714285715
GCA_910574345.1	Bacillota	UBA3402	7	5590871	0.03347134999179913	0.0	0.0	0.0	0.0
GCA_002386345.1	Bacillota	Streptococcus	3	2053209	0.04692264645245564	0.0	0.020950132207680758	0.02005299996249773	0.6666666666666666
GCA_900143245.1	Bacteroidota	Flavobacterium	3	3709863	0.02320786508827954	0.0	0.0	0.011888040070482386	0.3333333333333333
GCA_016127715.1	Bacillota	Staphylococcus	6	2346516	0.08364059737926355	0.006391177388093667	0.02009830744814866	0.020155839551062087	0.3333333333333333
GCA_020061455.1	Chloroflexota	UBA6107	0	3093098	0.0	0.0	0.0	0.0	NA
GCA_014651695.1	Actinomycetota	Nocardiopsis	20	6002194	0.09399762820062131	0.0022751680468841894	0.044365277097008195	0.02673422418535622	0.45
GCA_013410345.1	Actinomycetota	Saccharopolyspora	13	5783988	0.07693117620575976	0.008814333639696349	0.03772397176481002	0.02160862021152188	0.23076923076923078
GCA_017873435.1	Bacillota	Paenibacillus_A	4	4772929	0.03200801855632045	0.0	0.011904011142843314	0.011904011142843314	0.25
GCA_009875935.1	Actinomycetota	Collinsella	0	2259550	0.0	0.0	0.0	0.0	NA
GCA_900095205.1	Pseudomondota	Polynucleobacter	1	1934415	0.010843071419524767	0.0	0.0	0.0	0.0
GCA_000145035.1	Bacillota	Butyrivibrio	4	4404886	0.028113326882920467	0.0	0.01306435626256843	0.0	0.25
GCA_020329485.1	Pseudomondota	Bradyrhizobium	21	8449606	0.03895791117360975	0.0	0.014394280632730095	0.004290850958021002	0.5714285714285714
GCA_019414765.1	Bacteroidota	Phocaeicola	1	3070400	0.013425286607608129	0.0	0.0	0.0	0.0
GCA_023822125.1	Bacillota	Lactococcus	2	2416903	0.026976258459689942	0.0	0.0	0.0	0.0
GCA_020723185.1	Pseudomondota	Sideroxyarcus	1	2596094	0.008339451499059741	0.0	0.0	0.0	0.0
GCA_944350265.1	Bacillota	Caccovivens	0	1116116	0.0	0.0	0.0	0.0	NA
GCA_017471175.1	Bacteroidota	RF16	0	1809593	0.0	0.0	0.0	0.0	NA
GCA_003946625.1	Bacillota	Companilactobacillus	1	2272157	0.002347989157439385	0.0	0.0	0.0	0.0
GCA_023588965.1	Pseudomondota	Thalassospira	5	4546452	0.030293072488173194	0.0	0.009399857295315115	0.0	0.2
GCA_003226555.1	Pseudomondota	Rhodopseudomonas	9	5585430	0.03852505536726805	0.004423652252378062	0.008684917723434006	0.008684917723434006	0.1111111111111111
GCA_009650095.1	Bacillota	Gracilibacillus	2	5088110	0.005164786138664455	0.0031233601474810885	0.0	0.0	0.0
GCA_019797925.1	Pseudomondota	Pseudoalteromonas	9	5380608	0.08482145512180037	0.01850924653868113	0.07228606878627843	0.03830905354933866	0.6666666666666666
GCA_025128025.1	Cyanobacteriota	Cyanobium_A	3	2513790	0.021295732738216	0.0	0.0	0.008357102224131689	0.3333333333333333
GCA_009792355.1	Pseudomondota	Vitreimonas	3	3864763	0.019000906394518888	0.0	0.0	0.0	0.0
GCA_019511375.1	Pseudomondota	Pararhizobium	11	5116230	0.051906775105888515	0.002616770551753928	0.00833836633614986	0.009301771030622158	0.18181818181818182
GCA_010499455.1	Pseudomondota	Ideonella	2	5247862	0.008357689283750221	0.0	0.0	0.0	0.0
GCA_004684905.1	Bacillota	Halobacillus	4	3739998	0.02799386523736109	0.003631285364323724	0.0	0.010984765232494777	0.25
GCA_011053005.1	Pseudomondota	GCA-002733105	6	2893477	0.04990673850180941	0.0	0.0	0.0	0.0
GCA_001436735.1	Bacillota	Liquorilactobacillus	1	1917585	0.021466584271362155	0.0	0.0	0.021466584271362155	1.0
GCA_024733015.1	Pseudomondota	Pseudosulfitobacter	10	3478121	0.06030813764098489	0.0	0.0	0.0	0.0
GCA_001482385.1	Pseudomondota	Pseudoalteromonas	12	5913780	0.10820997737487698	0.014159809800161656	0.08494296372201875	0.039714023856146155	0.75
GCA_013364255.1	Actinomycetota	Streptomyces	34	8345627	0.18348795123482034	0.018863172293705432	0.09900586259127085	0.08978929923419775	0.5294117647058824
GCA_902520785.1	Pseudomondota	SAR86A	0	1222091	0.0	0.0	0.0	0.0	NA
GCA_934309145.1	Bacillota	Wujia	1	2322594	0.00931200201154399	0.0	0.0	0.0	0.0
GCA_022841825.1	Chloroflexota	OLB15	2	5908712	0.011518754002564349	0.0	0.007971449615415339	0.0	0.5
GCA_016427565.1	Pseudomondota	Microvirga	4	5200315	0.01996455983916359	0.0	0.0	0.00790182902381875	0.25
GCA_943913395.1	Actinomycetota	Corynebacterium	5	2261911	0.055434099750167005	0.006036488615157714	0.0	0.019928281882001547	0.2
GCA_900095695.1	Pseudomondota	Hafnia	4	4861055	0.013204746706219123	0.0024348623909830275	0.0	0.0	0.0
GCA_024685175.1	Bacteroidota	F23-D06	3	2117500	0.06273293978748525	0.0	0.022328689492325856	0.0	0.3333333333333333
GCA_001692185.1	Pseudomondota	Rhizobium	5	6098954	0.028799200649816347	0.0	0.011661835783644213	0.01839299001107403	0.4
GCA_008691045.1	Bacillota	Mediterraneibacter	4	3175904	0.02238165889145264	0.0	0.0	0.0	0.0
GCA_000599885.1	Pseudomondota	Erwinia	7	4091152	0.04053063782523847	0.0030191985044799117	0.0	0.0	0.0
GCA_019799905.1	Actinomycetota	Geodermatophilus	4	5236835	0.022744081110059797	0.0	0.0	0.007835266912171188	0.25
GCA_004402695.1	Actinomycetota	Cryobacterium	3	3669913	0.02702325640962061	0.0	0.0	0.00686882768065619	0.3333333333333333
GCA_002351485.1	Pseudomondota	Sphingomonas	4	3635691	0.026232702394125354	0.0	0.0	0.0	0.0
GCA_009835095.1	Pseudomondota	Xanthomonas_A	12	4979396	0.05441242271150959	0.002953571075688698	0.02862194531224269	0.008295584444378395	0.5833333333333334
GCA_023221675.1	Pseudomondota	Rhizorhabdus	6	6065106	0.028493978505899156	0.0	0.0	0.006769213926351823	0.16666666666666666
GCA_011302915.1	Pseudomondota	Thermomonas	1	2795589	0.011053126908139931	0.0	0.0	0.0	0.0
GCA_002022605.1	Pseudomondota	Bartonella	1	1494018	0.028349725371448	0.0	0.0	0.0	0.0
GCA_001012825.2	Bacillota	Paenibacillus	5	6610555	0.019028205649903828	0.0	0.006312783117302556	0.0	0.2
GCA_021043365.1	Pseudomondota	Sphingomonas	2	3354540	0.019477782348697587	0.0	0.0	0.012243407441854919	0.5
GCA_016907295.1	Actinomycetota	Microbacterium	4	3181200	0.03888752671947693	0.0	0.0	0.013004840940525588	0.25
GCA_001443625.1	Actinomycetota	Streptomyces	31	9054831	0.12956542203824675	0.009013199694174303	0.05065273995726701	0.06266058416772217	0.41935483870967744
GCA_017304675.1	Bacteroidota	CW01	3	3329790	0.01834560137426084	0.0	0.0	0.0	0.0
GCA_902791805.1	Bacteroidota	Prevotella	4	3508575	0.04970080445765018	0.0	0.02391711734821117	0.0	0.5
GCA_013450295.1	Actinomycetota	Streptomyces	26	6744267	0.18564849226758073	0.003946018151416603	0.04132057642439126	0.13187912044407493	0.5384615384615384
GCA_001467895.1	Pseudomondota	Tatlockia	11	3647349	0.11124545526079352	0.0032072609448670804	0.08923741599720783	0.025828348205779048	0.8181818181818182
GCA_900108595.1	Pseudomondota	Pseudomonas_E	13	6592354	0.10494870269406043	0.0340960148681336	0.0764511432486787	0.0	0.38461538461538464
GCA_015278355.1	Actinomycetota	Microbacterium	4	4443645	0.027912895832137807	0.0	0.0	0.009262216041110395	0.25
GCA_023970715.1	Pseudomondota	Providencia	4	4623541	0.021367389193693753	0.0	0.0	0.0	0.0
GCA_018119385.1	Pseudomondota	Telluria	7	5257275	0.0336944519736936	0.0022553509184891412	0.008296693629304155	0.0	0.14285714285714285
GCA_900070325.1	Bacillota	Mobilitalea	1	2609352	0.008103927718452704	0.0	0.0	0.0	0.0
GCA_944325435.1	Bacteroidota	Cryptobacteroides	1	2759092	0.01702262918380395	0.0	0.0	0.0	0.0
GCA_018374545.1	Bacillota	Eisenbergiella	2	2635867	0.01604443623293588	0.0	0.0	0.0	0.0
GCA_000153165.2	Bacteroidota	Maribacter_A	1	3868304	0.005386598364554595	0.0	0.0	0.0	0.0
GCA_020404405.1	Pseudomondota	Novosphingobium	5	4974352	0.024052379083747993	0.0	0.008846981476180214	0.0	0.2
GCA_024584435.1	Actinomycetota	Pauljensenia	0	2389595	0.0	0.0	0.0	0.0	NA
GCA_018069805.1	Pseudomondota	Pseudoalteromonas	6	4627126	0.0501304697559565	0.0	0.04749795013146389	0.02411021441819393	0.8333333333333334
GCA_003851745.1	Pseudomondota	Pseudomonas_E	15	5926806	0.07733170277549155	0.014984968294896104	0.041326981176707994	0.0	0.3333333333333333
GCA_902559395.1	Pseudomondota	Pelagibacter	1	1180621	0.0022657567500493385	0.0	0.0	0.0	0.0
GCA_011578045.1	Pseudomondota	Acinetobacter	5	3571042	0.04360547985713974	0.014270624652412377	0.014270624652412377	0.0	0.2
GCA_008868685.1	Actinomycetota	Streptomyces	40	9918049	0.12157985910333777	0.009802230257180621	0.03810527655187023	0.0707439537755863	0.425
GCA_019287315.1	Actinomycetota	Streptomyces	34	8286721	0.1488786698623014	0.025673242769968966	0.09121822733020697	0.0476084569517907	0.38235294117647056
GCA_003671495.1	Pseudomondota	Ketobacter	8	5319631	0.07144123342389726	0.011526927337629245	0.06726537987315286	0.031128286905614318	0.75
GCA_016124805.1	Pseudomondota	Parvibaculum	2	3211644	0.00973239873410627	0.0	0.0	0.0	0.0
GCA_001594015.1	Bacillota	Moorella	3	2980713	0.020707126113785525	0.0	0.0	0.0	0.0
GCA_001280845.1	Bacillota	Pristimantibacillus	7	7479858	0.028062965901224327	0.0	0.0	0.005510131342065585	0.14285714285714285
GCA_003019735.1	Cyanobacteriota	Microcystis	8	5020243	0.06179959814694229	0.0	0.0275082301792961	0.03316094459969368	0.5
GCA_022821545.1	Chloroflexota	Bin5	2	4865707	0.009663754928112195	0.0	0.0	0.0	0.0
GCA_016128195.1	Pseudomondota	Paraburkholderia	11	6597255	0.0567331412837612	0.0	0.013958532753395161	0.014653367195901932	0.2727272727272727
GCA_017521425.1	Bacillota	DTU089	3	2349446	0.02433552420442947	0.0	0.0	0.0	0.0
GCA_928721465.1	Pseudomondota	CAG-267	1	2025593	0.010291307286310725	0.0	0.0	0.0	0.0
GCA_022845775.1	Bacillota	Emergencia	2	4364341	0.009672479762694986	0.0	0.0	0.0	0.0
GCA_934339135.1	Bacillota	Butyribacter	4	3078548	0.02492928484467353	0.0	0.0	0.0	0.0
GCA_016712415.1	Bacteroidota	M3007	5	6391660	0.02262651642922183	0.0	0.0	0.0	0.0
GCA_012974785.1	Pseudomondota	Pseudomonas_E	12	6336169	0.07145516478490394	0.013457185248688917	0.04827001931293184	0.0	0.4166666666666667
GCA_001751375.1	Actinomycetota	Streptomyces	23	6604897	0.14477379435288695	0.003710731598085481	0.08649506570655076	0.06990843309138658	0.43478260869565216
GCA_012395215.1	Pseudomondota	Vibrio	3	4196441	0.023176067529604254	0.0	0.0	0.0	0.0
GCA_913054345.1	Pseudomondota	Epibacterium	5	4171520	0.027415666231972998	0.0	0.012499760279226757	0.012499760279226757	0.2
GCA_015075765.1	Chloroflexota	CAADGU01	3	6842270	0.012697394285814503	0.0	0.0	0.0	0.0
GCA_002431505.1	Pseudomondota	Pseudescherichia	4	4199095	0.026933422558908526	0.013089963432596786	0.013089963432596786	0.0	0.25
GCA_014212055.1	Bacillota	Cohnella	7	7914733	0.01783496676388199	0.0	0.0	0.005200175419688826	0.14285714285714285
GCA_022654015.1	Pseudomondota	Brevundimonas	2	3209446	0.011917009976176575	0.0	0.0	0.0	0.0
GCA_014208045.1	Actinomycetota	Microbacterium	6	3696012	0.048222516593560846	0.0	0.0	0.011128481184584899	0.16666666666666666
GCA_022513635.1	Bacteroidota	Niabella	5	4533232	0.05119857090923209	0.0	0.011254663339533472	0.0203197189113639	0.4
GCA_907163125.1	Bacteroidota	Cloacibacterium	2	2979886	0.011077269398896469	0.0	0.0	0.0	0.0
GCA_010731895.1	Actinomycetota	Mycobacterium	18	6400811	0.10543960757472765	0.009403808361159234	0.04759271911012526	0.04635303245166902	0.5555555555555556
GCA_021151825.1	Pseudomondota	Cellvibrio	9	5770752	0.0912064840076302	0.01624190400141957	0.06739520256632064	0.04696822875077633	0.6666666666666666
