Assembly_ID	Order	Genus	BGC_Count	BGCome_Size	Genome_Size	BGC_Genome_Prop	Metallophore_Size	NRPS_Size	PKS_Size	NRPS_or_PKS_Size
GCA_013407275.1	Nitrososphaerales	Nitrosotenuis	1	38132	1834835	0.020782250175083863	0	0	0	0
GCA_018240015.1	Chlamydiales	SZAS-15	2	73464	1712091	0.04290893416296213	0	41791	31673	73464
GCA_003336765.1	Rhizobiales	Notoacmeibacter	9	159560	3530617	0.04519323393049997	14270	26623	35798	62421
GCA_017084465.1	Lachnospirales	Lacrimispora	8	209652	5633035	0.03721830238938689	0	47639	0	47639
GCA_000647975.1	Rhodobacterales	Actibacterium	2	73659	3715337	0.019825657807084524	0	0	53071	53071
GCA_015482775.1	Rhizobiales	Kaustia	6	142397	4630536	0.030751731549004263	14652	0	41008	41008
GCA_001611135.1	Lactobacillales	Pediococcus	1	23351	2509470	0.009305152083906164	0	0	23351	23351
GCA_000981505.1	Burkholderiales	Methylopumilus	3	64021	1356428	0.04719822946739525	0	0	0	0
GCA_017427685.1	Lachnospirales	RUG11977	1	11556	2820578	0.0040970325940286	0	0	0	0
GCA_002108455.1	Cytophagales	Fibrella	6	191844	6408035	0.02993803872794078	0	90842	87890	132033
GCA_005491425.1	Bacillales	Ureibacillus	4	114877	4142194	0.027733370286374806	0	0	41083	41083
GCA_902624455.1	Pelagibacterales	CACNXQ01	0	0	1323050	0.0	0	0	0	0
GCA_014270065.1	Actinomycetales	Quadrisphaera	6	115734	4619041	0.025055850337764918	0	31435	22839	54274
GCA_015841355.1	PCC-6307	WH-5701	3	82244	3202093	0.02568445076392222	0	0	41098	41098
GCA_010993985.1	Enterobacterales_A	SM1919	0	0	3790218	0.0	0	0	0	0
GCA_001274535.1	Fusobacteriales	Leptotrichia_A	3	114732	2444904	0.04692699590658774	0	42478	41170	83648
GCA_016806715.1	Thermoplasmatales	B-DKE	0	0	1959588	0.0	0	0	0	0
GCA_002368435.1	Cyanobacteriales	Tolypothrix_B	24	1092746	9848021	0.1109609737834637	190414	684159	470508	830294
GCA_014197145.1	Rhizobiales	Gellertiella	4	133454	4773980	0.027954453097834512	0	0	0	0
GCA_900626095.1	Clostridiales	Clostridium_AS	6	188088	3275711	0.05741898476391843	0	62704	0	62704
GCA_003071405.1	Rhodobacterales	Fuscovulum	4	80677	3706095	0.021768735016236766	0	0	0	0
GCA_002803985.1	Mycoplasmatales	Williamsoniiplasma	0	0	1031560	0.0	0	0	0	0
GCA_014646795.1	Thermoplasmatales	Thermogymnomonas	2	31917	1726377	0.018487850567981384	0	0	0	0
GCA_016711085.1	Rhizobiales	JADJTR01	3	82729	3570648	0.023169183856823747	0	0	0	0
GCA_006546985.1	Bacillales	VATK01	6	130095	4243931	0.030654362665179995	0	0	0	0
GCA_012276695.1	Pelagibacterales	Pelagibacter	1	21906	1365705	0.016040067218030248	0	0	0	0
GCA_000430805.1	Burkholderiales	Chitinilyticum	2	41716	3685547	0.011318808307152236	0	0	0	0
GCA_000752675.2	Coriobacteriales	Tractidigestivibacter	0	0	2456563	0.0	0	0	0	0
GCA_017414435.1	Oscillospirales	RGIG1955	5	99841	935418	0.10673410175985495	0	0	0	0
GCA_000724605.1	Actinomycetales	Actinotignum	1	41176	2159306	0.019069089790886517	0	0	41176	41176
GCA_003719825.1	Xanthomonadales	Lysobacter_E	6	283114	3910744	0.07239389742719032	0	179379	47633	179379
GCA_004297465.1	Rhizobiales	SCUB01	3	82529	3119512	0.026455740513259766	0	0	41065	41065
GCA_018969965.1	Burkholderiales	UBA954	2	42785	1586705	0.02696468467673575	0	0	0	0
GCA_023684385.1	Clostridiales	Oceanirhabdus	1	21761	5335032	0.004078888374052864	0	0	0	0
GCA_005047595.1	Flavobacteriales	Pontimicrobium	1	22458	3313614	0.0067774943007845815	0	0	0	0
GCA_934454135.1	Oscillospirales	UBA11512	1	20270	1797138	0.011279044792330918	0	0	0	0
GCA_020049775.1	Rickettsiales	JAGVKI01	1	11992	2536248	0.004728244241099451	11992	0	0	0
GCA_000364325.1	Coriobacteriales	Atopobium	0	0	1706966	0.0	0	0	0	0
GCA_000145255.1	Burkholderiales	Gallionella	3	69160	3162471	0.02186897524119589	0	0	0	0
GCA_014640415.1	Flavobacteriales	Phaeocystidibacter	1	20837	3351182	0.006217806135268094	0	0	0	0
GCA_016127355.1	Burkholderiales	Kingella_A	2	41258	2220058	0.0185841991515537	0	0	0	0
GCA_020881835.1	Actinomycetales	SCSIO-59966	3	82034	3095448	0.02650149509860931	0	0	41080	41080
GCA_900142955.1	Lachnospirales	Anaerosporobacter	11	363901	5216281	0.06976253771604712	0	220547	91226	220547
GCA_002355395.1	Actinomycetales	Microcella	3	89229	2702837	0.03301308957957879	0	0	41167	41167
GCA_021818995.1	Micrarchaeales	JAJYVH01	0	0	484794	0.0	0	0	0	0
GCA_013155465.1	Rhodobacterales	Alterinioella	4	104845	4071611	0.025750249716881106	0	51839	51839	51839
GCA_000364225.2	Lachnospirales	Eubacterium_J	6	158359	6741770	0.023489232056270088	0	0	0	0
GCA_900315265.1	Lachnospirales	RUG760	3	54342	2164665	0.025104115417397148	0	0	0	0
GCA_002797355.1	Bacillales	FJAT-46582	6	150678	3264462	0.04615706967947551	0	0	41071	41071
GCA_006542335.1	Acetobacterales	Neokomagataea	2	48727	2577002	0.018908405969417175	0	0	0	0
GCA_007922615.2	Rhizobiales	Nitratireductor_D	6	136396	4855325	0.028092043272077566	0	0	0	0
GCA_022843465.1	Xanthomonadales	0-14-3-00-62-12	6	248095	5183495	0.04786249432091668	0	129151	138721	162726
GCA_002422085.1	Rhodobacterales	Phaeovulum	3	62082	3438650	0.01805417823855292	0	0	0	0
GCA_000219175.1	Enterobacterales	Moranella	0	0	538294	0.0	0	0	0	0
GCA_022823605.1	Rhodobacterales	MPNP01	4	138699	2620929	0.052919785312765054	0	0	97382	97382
GCA_001856665.1	Rhodobacterales	LPB0142	3	87640	3780829	0.023180101506838843	0	0	46987	46987
GCA_016026575.1	Coriobacteriales	Fannyhessea	0	0	1447017	0.0	0	0	0	0
GCA_020735465.1	Coriobacteriales	Collinsella	0	0	2460750	0.0	0	0	0	0
GCA_002871455.1	Actinomycetales	Varibaculum	1	12211	2035573	0.005998802302840527	0	0	0	0
GCA_000154785.2	Rhodobacterales	Roseobacter	8	152551	4745450	0.03214679324405483	0	0	0	0
GCA_009827615.1	Sphingomonadales	Allopontixanthobacter	2	65448	2934197	0.02230525080626829	0	0	41053	41053
GCA_025056565.1	Chlorobiales	Thermochlorobacter	2	45311	2900066	0.015624127175036705	0	0	24318	24318
GCA_024233435.1	Chlamydiales	JACKPQ01	2	83681	1616904	0.05175384562101399	0	42646	41035	83681
GCA_024704385.1	Actinomycetales	JAJDFX01	3	96018	4424939	0.021699282182195054	0	0	41071	41071
GCA_002049495.1	Campylobacterales	TCS-49	4	111179	2221310	0.050051095974897694	0	0	0	0
GCA_000317695.1	Cyanobacteriales	Anabaena	14	596208	7063285	0.08440944971072242	77811	317650	181975	369311
GCA_900066655.1	Oscillospirales	Neobittarella	3	65288	3193451	0.02044434062085186	0	0	0	0
GCA_003325215.1	Enterobacterales	Salmonella	6	222590	5700547	0.03904713003857349	131646	169746	62478	169746
GCA_009739515.1	Sphingomonadales	Sphingomonas_G	5	127473	4538634	0.02808620391069207	0	0	41059	41059
GCA_000429365.1	Rhodobacterales	Pseudodonghicola	4	116145	4728486	0.024562830470471943	0	52161	52161	52161
GCA_024233575.1	Chlamydiales	JACKPN01	1	41107	2423440	0.01696225200541379	0	0	41107	41107
GCA_003116585.1	Rhodobacterales	Albibacillus	5	122832	5482247	0.022405411503713713	0	43996	0	43996
GCA_003134685.1	Gemmatimonadales	UBA4720	0	0	3634824	0.0	0	0	0	0
GCA_019203965.1	Acetobacterales	Elioraea_A	4	125077	3367643	0.0371408133225523	0	42595	0	42595
GCA_001421015.2	Paenibacillales	Paenibacillus_J	8	289483	5517199	0.052469196779017756	50390	197174	0	197174
GCA_014679145.1	Bacillales	Geobacillus	5	124991	3808577	0.03281829407676411	0	0	41068	41068
GCA_020054645.1	Rickettsiales	UBA3002	2	44679	2284590	0.019556681942930677	0	0	0	0
GCA_000473895.1	Cyanobacteriales	Rubidibacter	12	236243	4146221	0.05697790831699516	54099	104133	126592	163899
GCA_006386545.1	Burkholderiales	Pseudorivibacter	5	128309	6137208	0.020906738047659457	11878	0	0	0
GCA_002251085.2	Peptostreptococcales	Romboutsia_B	3	63253	2813147	0.022484783056128953	0	0	0	0
GCA_902363615.1	Erysipelotrichales	Longibaculum	2	30936	3158289	0.009795177072142542	0	0	0	0
GCA_016903695.1	Cyanobacteriales	Chlorogloea	6	243877	3156590	0.07725963777367349	0	205771	91714	205771
GCA_934486725.1	Oscillospirales	UMGS902	1	20261	2183350	0.0092797764902558	0	0	0	0
GCA_003798325.1	Propionibacteriales	Propionibacterium	10	381421	3072768	0.12412944940848121	0	164463	72542	237005
GCA_000426725.1	Cytophagales	Sporocytophaga	10	422342	6344326	0.06657003438978389	16763	151284	187081	233600
GCA_905181835.1	Flavobacteriales	GCA-002733185	1	20840	2304439	0.009043415772775934	0	0	0	0
GCA_902363815.1	Lachnospirales	RUG115	2	41742	3003897	0.013895949162038512	0	0	0	0
GCA_002368175.1	Cyanobacteriales	Aulosira	23	930703	8878628	0.10482509234534886	70780	559985	55810	559985
GCA_015670165.1	Oscillospirales	Hydrogeniiclostridium	4	135652	3057707	0.04436396293039196	0	41635	0	41635
GCA_009834475.1	Flavobacteriales	Empedobacter	3	97371	3794924	0.025658221350414397	0	0	0	0
GCA_021739765.1	Ignavibacteriales	JAIPBD01	5	144382	4536522	0.03182658433046285	0	81613	0	81613
GCA_019278545.1	Flavobacteriales	Olleya	4	125731	4410095	0.028509816681953563	0	0	41053	41053
GCA_003327535.1	Propionibacteriales	Desertihabitans	3	74695	4045251	0.018464861636521442	12391	0	41122	41122
GCA_015863195.1	Lactobacillales	DSM-111022	1	20873	2213808	0.009428550262714743	0	0	0	0
GCA_000231015.3	Sulfolobales	Desulfurococcus	1	11080	1384116	0.008005109398345225	0	0	0	0
GCA_003958635.1	Sphingomonadales	Altericroceibacterium_A	3	116508	3106580	0.037503621345659856	0	51134	92199	92199
GCA_002285435.1	Rhodobacterales	Actibacterium_C	4	84301	4143489	0.02034541421492853	0	0	0	0
GCA_008690275.1	Sphingobacteriales	Pararcticibacter	2	33072	5485063	0.006029465842051404	0	0	0	0
GCA_022494515.1	Paenibacillales	Paenibacillus_A	8	189324	7113008	0.02661658752527763	17386	53706	53706	53706
GCA_000714815.1	Cytophagales	Anditalea	3	82694	5416663	0.015266594949695043	0	0	41086	41086
GCA_004022465.1	Rhodobacterales	Paenirhodobacter	5	121508	4143988	0.029321513479286136	0	43831	0	43831
GCA_934792625.1	Coriobacteriales	CAKVON01	0	0	1548487	0.0	0	0	0	0
GCA_903834835.1	Burkholderiales	CAILKO01	4	106992	3367852	0.031768616910719354	0	42847	0	42847
GCA_025151995.1	Lachnospirales	Ruminococcus_G	3	111696	4145839	0.026941711918866122	0	90081	0	90081
GCA_004535795.1	Pseudomonadales	LSUCC0057	5	138917	2200865	0.06311927355835092	0	0	0	0
GCA_016787565.1	Cytophagales	JAEUUG01	2	70280	4064958	0.01728923152465536	0	0	0	0
GCA_900538555.1	Bacteroidales	UMGS27	0	0	3270064	0.0	0	0	0	0
GCA_014138265.1	Xanthomonadales	Dokdonella_A	3	110980	4770069	0.02326591082854357	0	47818	47818	47818
GCA_000719025.1	Actinomycetales	Kineosporia	21	979323	9010938	0.10868158231695746	81336	556891	450282	706219
GCA_000317795.1	Sulfolobales	Caldisphaera	1	10213	1546846	0.006602467213930798	0	0	0	0
GCA_004101785.1	Tissierellales	Gudongella	2	32352	2356157	0.013730833726275456	0	0	0	0
GCA_000092185.1	Sulfolobales	Thermosphaera	1	11059	1316595	0.008399697705064959	0	0	0	0
GCA_011751765.2	Actinomycetales	Microbacterium_A	4	118464	3622515	0.03270214202011586	0	0	80673	80673
GCA_003991975.1	Pseudomonadales	Entomomonas	4	216921	3337477	0.06499550408886713	57234	173331	0	173331
GCA_000429485.1	Enterobacterales_A	Aliagarivorans	1	20567	4878345	0.004215978984676155	0	0	0	0
GCA_002707025.1	Flavobacteriales	PALG01	1	20843	3046076	0.006842573855675302	0	0	0	0
GCA_903889565.1	Burkholderiales	PALSA-1004	5	102488	5043160	0.020322178951292444	0	17882	0	17882
GCA_002215055.1	Burkholderiales	Laribacter	2	55035	3424272	0.016072029324773265	0	0	0	0
GCA_000311985.1	Tissierellales	Kallipyga	1	21686	1770670	0.01224734140184224	0	0	0	0
GCA_900172275.1	Rhodobacterales	Pseudooctadecabacter	6	134956	3411800	0.03955565976903687	0	0	41065	41065
GCA_013402795.1	Flavobacteriales	Costertonia	4	123717	3910334	0.03163847384903694	0	0	41062	41062
GCA_017467405.1	Oscillospirales	RGIG1913	1	20264	1048998	0.019317482016171623	0	0	0	0
GCA_016765585.1	Clostridiales	Clostridium_AT	5	129178	4843714	0.02666920466402434	0	43210	0	43210
GCA_023516435.1	Mycobacteriales	Jatrophihabitans_A	4	119250	4193897	0.02843417470672265	0	0	41062	41062
GCA_003258705.1	Cytophagales	Arcticibacterium	4	107022	5379839	0.019893160371527847	0	0	0	0
GCA_007362775.1	Propionibacteriales	Microlunatus_A	3	72796	5121194	0.014214653848301782	0	0	41095	41095
GCA_003443715.1	Flavobacteriales	Aquimarina	9	210537	6087890	0.03458291789109199	14912	44065	41053	85118
GCA_009807105.1	Halobacteriales	Natrarchaeobius	4	84843	4162630	0.020382066145681936	0	0	0	0
GCA_002293145.1	Verrucomicrobiales	UBA956	4	123936	3381575	0.03665037741289192	0	0	41047	41047
GCA_000019045.1	Bacillales	Anoxybacillus	6	130419	2846746	0.045813360236564835	0	0	41065	41065
GCA_000733725.1	Rhizobiales	Nitratireductor_A	3	46002	3551806	0.012951720899170733	0	0	0	0
GCA_023008345.1	Lachnospirales	Dorea_A	5	128569	3442572	0.03734678606576711	0	0	0	0
GCA_020541345.1	Enterobacterales	Ecksteinia	1	11776	980458	0.01201071336049071	0	0	0	0
GCA_015472005.1	Paenibacillales	DA-C8	1	10384	3103682	0.0033457035869009777	0	0	0	0
GCA_001280435.1	Flavobacteriales	Mangrovimonas_A	2	74402	3818755	0.019483313278804218	0	0	0	0
GCA_000469545.1	Selenomonadales	AWVT01	1	21613	2311043	0.009352054461989672	0	0	0	0
GCA_017355935.1	Cytophagales	Telluribacter	3	83195	6558171	0.012685701546970947	0	0	41182	41182
GCA_010993955.1	Bacillales_D	YIM-98839	3	103084	3324657	0.031005905270829442	0	0	82265	82265
GCA_000024125.1	Flavobacteriales	Robiginitalea	3	81844	3530383	0.023182753825859687	0	0	41059	41059
GCA_001889325.1	Clostridiales	Clostridium_F	7	175073	4393047	0.039852293863461966	0	41830	0	41830
GCA_900172235.1	Rhodobacterales	Pseudoruegeria	3	62154	3687985	0.01685310542206652	0	0	0	0
GCA_006370295.1	Lactobacillales	Trichococcus	2	62802	3132221	0.020050309349180662	0	0	41173	41173
GCA_022013475.1	Desulfobacterales	VMSV01	5	139526	4172562	0.0334389279296509	0	0	38668	38668
GCA_000200715.1	Nitrososphaerales	Cenarchaeum	1	20624	2045086	0.010084661476338892	0	0	0	0
GCA_018024495.1	Actinomycetales	WSTA01	5	143405	3453307	0.04152686106390194	0	0	42478	42478
GCA_001767235.1	Cyanobacteriales	Moorena	41	1958314	9708656	0.2017080428022169	0	1225666	961837	1374765
GCA_014960805.1	Bacillales	Bacillus_BV	3	89234	4504259	0.01981102774063392	0	0	41092	41092
GCA_020002245.1	Bacillales	Pseudobacillus	8	211786	4289048	0.04937832358136351	16835	43723	41071	84794
GCA_000798935.2	Exiguobacterales	Exiguobacterium_A	3	51775	3250203	0.01592977423256332	13277	0	0	0
GCA_004341375.1	Sphingomonadales	Rhodothalassium	8	232195	3358756	0.06913124978414627	0	71759	71759	71759
GCA_900045905.1	Lachnospirales	Fimimorpha	7	149815	3420661	0.043797090679257605	0	39773	0	39773
GCA_900101515.1	Pseudomonadales	Pseudomonas_H	3	55533	3743721	0.014833637442533779	0	0	0	0
GCA_003012795.1	Enterobacterales_A	Zobellella_D	2	22166	3596669	0.0061629246394372126	0	0	0	0
GCA_000253035.1	Chlamydiales	Parachlamydia	5	170923	3072383	0.05563206149754116	0	85054	41035	126089
GCA_000347635.1	Enterobacterales_A	Paraglaciecola	1	22084	5413691	0.004079287125918343	0	0	0	0
GCA_021851875.1	Burkholderiales	JAJZQI01	4	94148	2684314	0.035073393053122695	0	0	0	0
GCA_024972755.1	Halobacteriales	Halanaeroarchaeum	4	111714	2787690	0.040074039796390556	12049	0	0	0
GCA_013267415.1	Lactobacillales	Abiotrophia	0	0	2046826	0.0	0	0	0	0
GCA_007830115.1	Xanthomonadales	Lysobacter_D	3	112155	3359359	0.03338583342834154	0	82755	48429	82755
GCA_003595195.1	Bacillales	K2R23-3	1	20825	2537131	0.008208090161682625	0	0	0	0
GCA_000373485.1	Pseudomonadales	Dasania	2	53000	4104988	0.012911121786470508	0	42601	0	42601
GCA_018263005.1	Methanobacteriales	Methanobacterium_A	4	92631	2098097	0.04415000831706065	0	42826	0	42826
GCA_002290085.1	Mycoplasmatales	Mesoplasma	0	0	854780	0.0	0	0	0	0
GCA_000020625.1	Chlorobiales	Prosthecochloris	2	35557	2579695	0.013783412380145715	0	0	0	0
GCA_004366715.1	Flavobacteriales	Meridianimaribacter	1	20840	3223525	0.006464972351695737	0	0	0	0
GCA_934632165.1	Victivallales	UBA1829	2	73582	3533848	0.020822061390303147	0	0	0	0
GCA_000209675.1	Enterobacterales_A	Gallibacterium	1	11758	2694139	0.00436428855378286	0	0	0	0
GCA_023398165.1	Treponematales	JAAZLA01	0	0	3159748	0.0	0	0	0	0
GCA_900155555.1	Peptostreptococcales	Baileyella	1	21660	2085128	0.010387851489213132	0	0	0	0
GCA_009711095.1	Enterobacterales	Intestinirhabdus	7	228530	4798441	0.047625885157283374	101119	170745	0	170745
GCA_007923445.1	Rhodobacterales	Puniceibacterium	7	223163	4843114	0.04607841153439708	0	118993	118993	118993
GCA_001890385.1	Sphingomonadales	Tardibacter	5	119814	3787976	0.03163008424551792	0	0	41101	41101
GCA_009796805.1	Flavobacteriales	Algibacter	1	20843	4638103	0.004493863116019631	0	0	0	0
GCA_004564135.1	Rhodospirillales_A	Terasakiella	3	65647	3832570	0.0171287151963304	0	0	0	0
GCA_002214165.1	Micrarchaeales	Mancarchaeum	0	0	952257	0.0	0	0	0	0
GCA_903930435.1	Rhizobiales	CAIYYN01	5	104204	4633404	0.022489728933630652	0	0	29572	29572
GCA_008153205.1	Treponematales	Treponema	2	33402	3708782	0.009006191250928202	0	0	0	0
GCA_003222195.1	Gemmatimonadales	20CM-2-65-7	1	29970	3506565	0.00854682573971964	0	29970	0	29970
GCA_000340795.1	Burkholderiales	Kinetoplastibacterium	1	20858	833125	0.025035858964741184	0	0	0	0
GCA_900141875.1	Bacteroidales	Tangfeifania	3	52065	4779684	0.010892979535885637	0	0	0	0
GCA_003390325.1	Balneolales	SW132	5	113127	5077549	0.022279844074375256	0	0	32586	32586
GCA_000011745.1	Enterobacterales	Blochmannia	0	0	791654	0.0	0	0	0	0
GCA_004362035.1	Bacteroidales	Sunxiuqinia	3	63415	5351657	0.011849600974053456	0	0	0	0
GCA_022919095.1	Bacillales_D	Halobacillus	8	210444	4240228	0.04963035006608135	65389	49837	41086	90923
GCA_023156535.1	Xanthomonadales	Pseudomarimonas	3	136596	4542937	0.030067773336940398	0	95411	49876	95411
GCA_016936665.1	Bacteroidales	JAFGXI01	6	165907	2971627	0.05583035825155715	0	23960	0	23960
GCA_011764015.1	Flavobacteriales	Mangrovimonas	2	74296	3590195	0.02069414056896631	0	0	0	0
GCA_021772465.1	Chlamydiales	JAJFLX01	2	107269	1546124	0.06937929946110402	0	66243	41026	107269
GCA_023008565.1	Halobacteriales	Natribaculum	3	53526	4394685	0.012179712539123965	0	0	0	0
GCA_007996965.1	PCC-6307	OmCyn01	2	40042	1878918	0.02131120144679012	0	0	0	0
GCA_004799665.1	Halobacteriales	Halapricum	3	53304	3452056	0.015441232703061596	0	0	0	0
GCA_024648725.1	Enterobacterales	JAHCVB01	1	20225	1154628	0.01751646417720686	0	0	0	0
GCA_024267655.1	Campylobacterales	ARW1-2F2	2	32510	3154193	0.01030691527119615	0	0	0	0
GCA_903879905.1	Desulfovibrionales	CAILNX01	4	90753	4181645	0.021702703122814106	0	0	22570	22570
GCA_016222945.1	Methanobacteriales	Methanobacterium_D	4	143954	2261001	0.06366826020864211	0	90641	0	90641
GCA_900182555.1	Balneolales	Aliifodinibius	3	75635	4434397	0.01705643405405515	0	0	33460	33460
GCA_902363655.1	Lachnospirales	Murimonas	4	83204	5740883	0.014493240848141305	0	0	0	0
GCA_001543285.1	Lactobacillales	Aerococcus	0	0	2199877	0.0	0	0	0	0
GCA_905234605.1	Bacteroidales	UBA4372	1	20267	2359722	0.008588723586931003	0	0	0	0
GCA_007993965.1	Mycobacteriales	Prauserella_B	18	495910	7478408	0.06631224185682301	90198	75424	75424	75424
GCA_003142255.1	Bacteroidales	LD21	2	41221	3729174	0.011053654240858699	0	0	0	0
GCA_024170265.1	Methanomicrobiales	Methanocalculus	1	29748	1957917	0.015193698200689814	0	0	0	0
GCA_000403475.2	Lachnospirales	MD308	4	93052	4455623	0.02088417265105239	0	0	0	0
GCA_009777735.1	Treponematales	WQXQ01	1	49576	2688616	0.01843922672482794	0	49576	0	49576
GCA_900659855.1	Desulfobacterales	CR-1	5	132794	3244236	0.04093228729352612	0	65279	43855	109134
GCA_000317655.1	Cyanobacteriales	Cyanobacterium	3	111250	3163381	0.03516806859496216	0	90320	47371	90320
GCA_016827595.1	Flavobacteriales	Luteirhabdus	2	61893	3378084	0.018321924499213164	0	0	41050	41050
GCA_016901815.1	Oscillospirales	Avimicrobium	1	21612	2336087	0.0092513677786829	0	0	0	0
GCA_004329715.1	Enterobacterales_A	JS7-9	3	71051	3435634	0.020680608004228624	0	0	0	0
GCA_902366925.1	Lachnospirales	Lachnoclostridium_A	4	85898	4355298	0.01972264584421089	0	43411	0	43411
GCA_010671565.1	Flavobacteriales	Spongiivirga	3	85738	4150072	0.020659400607989452	0	0	43746	43746
GCA_913758155.1	Bacteroidales	RZYY01	1	20246	2663378	0.007601624703665796	0	0	0	0
GCA_023161605.1	Peptostreptococcales	QQWI01	2	41971	4104667	0.010225190009323534	0	0	0	0
GCA_003751265.1	Actinomycetales	Pseudokineococcus	3	73174	3839029	0.019060548904423488	0	0	40570	40570
GCA_903921325.1	Burkholderiales	CAIXPL01	4	106627	4495007	0.023721208887995057	0	0	0	0
GCA_003217735.2	Rhodobacterales	Marinibacterium	9	269461	6811023	0.03956248569414609	0	85427	47779	133206
GCA_023558355.1	Rhodobacterales	Dinoroseobacter	6	148280	4526465	0.032758454997442815	0	0	0	0
GCA_002019595.1	Bacillales	Bacillus_BA	9	210281	5773324	0.036422864886848545	38893	0	41089	41089
GCA_000183205.2	Lactobacillales	Eremococcus	1	41176	1773241	0.023220757922921928	0	0	41176	41176
GCA_902779085.1	Bacteroidales	UBA2918	5	117474	2616423	0.044898703306002125	0	37822	0	37822
GCA_016461955.1	Sphingomonadales	QFOP01	2	43137	2434867	0.01771636808088491	0	0	0	0
GCA_900044015.1	Enterobacterales	Hoaglandella	0	0	636713	0.0	0	0	0	0
GCA_020725555.1	Desulfobacterales	SpSt-501	5	86788	3591787	0.024162902755647815	0	0	0	0
GCA_003350475.1	Burkholderiales	Pseudacidovorax	2	63047	5975233	0.010551387703207557	0	0	0	0
GCA_900100285.1	Pseudomonadales	Pseudomonas_M	6	255047	5786922	0.04407299770067749	74829	130132	0	130132
GCA_003114835.3	Leptospirales	Leptospira_A	2	31506	4304943	0.0073185637997994395	0	0	0	0
GCA_017527275.1	Bacteroidales	UBA1756	3	127720	2737754	0.046651379196231656	0	42487	0	42487
