assembly_id	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree
GCA_000218745.1_HNLC2	NA	71	65	95.95	8.11	58	Yes
GCA_000218785.2_A28LD_1.0	NA	74	74	100.00	0.00	72	Yes
GCA_000218855.1_ASM21885v1	NA	73	71	98.65	2.70	70	Yes
GCA_000218875.1_ASM21887v1	NA	73	73	98.65	0.00	62	Yes
GCA_000219105.1_ASM21910v1	NA	74	67	100.00	13.51	57	Yes
GCA_000219645.1_ASM21964v1	NA	73	72	98.65	1.35	61	Yes
GCA_000219875.1_ASM21987v1	NA	74	74	100.00	0.00	70	Yes
GCA_000219915.3_ASM21991v3	NA	74	70	100.00	5.41	64	Yes
GCA_000220045.2_ASM22004v2	NA	74	73	100.00	1.35	70	Yes
GCA_000220065.2_ASM22006v1	NA	74	73	100.00	1.35	70	Yes
GCA_000220505.2_ASM22050v2	NA	73	73	98.65	0.00	68	Yes
GCA_000220705.2_ASM22070v2	NA	74	71	100.00	4.05	62	Yes
GCA_000220835.1_ASM22083v1	NA	74	74	100.00	0.00	65	Yes
GCA_000221025.1_ASM22102v1	NA	74	74	100.00	0.00	71	Yes
GCA_000221985.1_ASM22198v1	NA	74	74	100.00	0.00	72	Yes
GCA_000222025.2_ASM22202v2	NA	74	67	100.00	9.46	64	Yes
GCA_000223255.2_ASM22325v2	NA	72	69	97.30	4.05	61	Yes
GCA_000223315.2_ASM22331v1	NA	68	65	91.89	4.05	57	Yes
GCA_000224675.1_ASM22467v1	NA	72	72	97.30	0.00	70	Yes
GCA_000225345.1_ASM22534v1	NA	71	65	95.95	8.11	60	Yes
GCA_000225445.1_ASM22544v1	NA	65	64	87.84	1.35	61	Yes
GCA_000225465.1_ASM22546v1	NA	65	64	87.84	1.35	62	Yes
GCA_000225825.2_ASM22582v2	NA	74	74	100.00	0.00	63	Yes
GCA_000226035.3_ASM22603v3	NA	72	71	97.30	1.35	68	Yes
GCA_000226215.2_ASM22621v2	NA	73	73	98.65	0.00	67	Yes
GCA_000226565.1_ASM22656v1	NA	74	72	100.00	2.70	67	Yes
GCA_000227465.1_ASM22746v1	NA	72	72	97.30	0.00	69	Yes
GCA_000227505.4_ASM22750v4	NA	71	71	95.95	0.00	68	Yes
GCA_000227525.2_ASM22752v2	NA	74	73	100.00	1.35	68	Yes
GCA_000227685.3_ASM22768v3	NA	74	73	100.00	1.35	70	Yes
GCA_000230275.1_ASM23027v1	NA	73	71	98.65	2.70	67	Yes
GCA_000230695.3_ASM23069v3	NA	74	74	100.00	0.00	72	Yes
GCA_000230835.1_ASM23083v1	NA	73	71	98.65	2.70	69	Yes
GCA_000230895.3_ASM23089v3	NA	73	72	98.65	1.35	63	Yes
GCA_000230935.2_ASM23093v2	NA	74	72	100.00	2.70	65	Yes
GCA_000230975.3_ASM23097v3	NA	73	72	98.65	1.35	54	Yes
GCA_000230995.3_ASM23099v3	NA	73	72	98.65	1.35	59	Yes
GCA_000231055.3_ASM23105v3	NA	71	68	95.95	5.41	62	Yes
GCA_000231075.3_ASM23107v3	NA	74	70	100.00	5.41	65	Yes
GCA_000231385.3_ASM23138v3	NA	73	73	98.65	0.00	68	Yes
GCA_000231445.2_ASM23144v1	NA	74	74	100.00	0.00	65	Yes
GCA_000233915.4_ASM23391v4	NA	73	73	98.65	0.00	69	Yes
GCA_000234095.1_Sele_infe_ATCC_43532_V1	NA	73	72	98.65	1.35	70	Yes
GCA_000234135.1_Sele_noxi_F0398_V1	NA	73	72	98.65	1.35	69	Yes
GCA_000235425.3_ASM23542v3	NA	74	68	100.00	10.81	59	Yes
GCA_000235585.1_ASM23558v1	NA	74	73	100.00	1.35	69	Yes
GCA_000235605.1_ASM23560v1	NA	71	69	95.95	2.70	65	Yes
GCA_000235625.2_ASM23562v1	NA	73	72	98.65	4.05	68	Yes
GCA_000236065.1_ASM23606v1	NA	74	72	100.00	2.70	67	Yes
GCA_000236145.1_ASM23614v1	NA	73	70	98.65	4.05	67	Yes
GCA_000236645.1_ASM23664v1	NA	74	74	100.00	0.00	62	Yes
GCA_000236785.2_ASM23678v2	NA	73	72	98.65	1.35	68	Yes
GCA_000236805.2_PPe03	NA	73	72	98.65	1.35	67	Yes
GCA_000237065.1_ASM23706v1	NA	71	70	95.95	1.35	66	Yes
GCA_000237305.1_ASM23730v1	NA	74	67	100.00	10.81	63	Yes
GCA_000237325.1_ASM23732v1	NA	74	73	100.00	1.35	69	Yes
GCA_000238055.2_Oribacterium_sp_ACB1_V2	NA	73	66	98.65	9.46	60	Yes
GCA_000238075.1_Oribacterium_sp_ACB7_V1	NA	73	65	98.65	10.81	60	Yes
GCA_000238295.4_ASM23829v4	NA	73	68	98.65	8.11	66	Yes
GCA_000238315.4_ASM23831v4	NA	74	73	100.00	5.41	70	Yes
GCA_000238375.4_ASM23837v4	NA	73	73	98.65	0.00	70	Yes
GCA_000238395.4_ASM23839v4	NA	74	71	100.00	4.05	68	Yes
GCA_000238915.2_ASM23891v2	NA	73	70	98.65	4.05	57	Yes
GCA_000241055.1_ASM24105v1	NA	70	68	94.59	2.70	64	Yes
GCA_000241465.1_ASM24146v1	NA	73	70	98.65	4.05	60	Yes
GCA_000241955.1_ASM24195v1	NA	74	74	100.00	0.00	71	Yes
GCA_000242235.1_Lach_bact_ACC2_V1	NA	72	68	97.30	5.41	63	Yes
GCA_000242675.1_Euba_infi_F0142_V1	NA	73	73	98.65	0.00	68	Yes
GCA_000242835.1_ASM24283v1	NA	73	73	98.65	0.00	63	Yes
GCA_000243135.3_ASM24313v3	NA	72	71	97.30	1.35	68	Yes
GCA_000243155.3_ASM24315v3	NA	74	74	100.00	0.00	69	Yes
GCA_000243395.3_ASM24339v3	NA	73	69	98.65	6.76	62	Yes
GCA_000243415.3_ASM24341v3	NA	72	69	97.30	4.05	59	Yes
GCA_000244875.1_ASM24487v1	NA	73	71	98.65	2.70	67	Yes
GCA_000244895.1_ASM24489v1	NA	73	71	98.65	2.70	66	Yes
GCA_000244935.1_ASM24493v1	NA	73	72	98.65	1.35	58	Yes
GCA_000244975.1_ASM24497v1	NA	72	67	97.30	8.11	59	Yes
GCA_000245355.1_ASM24535v1	NA	72	67	97.30	9.46	59	Yes
GCA_000246835.1_ASM24683v1	NA	74	73	100.00	1.35	69	Yes
GCA_000247605.1_ASM24760v1	NA	73	72	98.65	1.35	69	Yes
GCA_000247645.2_ASM24764v2	NA	72	71	97.30	1.35	56	Yes
GCA_000248095.3_ASM24809v3	NA	73	71	98.65	4.05	67	Yes
GCA_000250675.3_ASM25067v3	NA	73	66	98.65	12.16	56	Yes
GCA_000252975.1_ASM25297v1	NA	74	72	100.00	2.70	70	Yes
GCA_000253015.1_ASM25301v1	NA	74	74	100.00	0.00	60	Yes
GCA_000253115.1_ASM25311v1	NA	73	72	98.65	1.35	64	Yes
GCA_000253155.1_ASM25315v1	NA	73	70	98.65	4.05	68	Yes
GCA_000253295.1_ASM25329v1	NA	73	70	98.65	4.05	55	Yes
GCA_000253375.1_ASM25337v1	NA	71	70	95.95	1.35	60	Yes
GCA_000255115.3_ASM25511v3	NA	72	70	97.30	2.70	66	Yes
GCA_000255295.1_ASM25529v1	NA	74	69	100.00	6.76	59	Yes
GCA_000257545.3_ASM25754v3	NA	72	70	97.30	2.70	66	Yes
GCA_000257665.1_ASM25766v1	NA	73	73	98.65	0.00	64	Yes
GCA_000258535.2_ASM25853v2	NA	72	68	97.30	5.41	63	Yes
GCA_000259155.4_ASM25915v4	NA	74	73	100.00	1.35	65	Yes
GCA_000259505.1_SspSK643v1.0	NA	74	73	100.00	1.35	71	Yes
GCA_000260965.1_ASM26096v1	NA	72	72	97.30	0.00	69	Yes
GCA_000260985.3_ASM26098v3	NA	73	73	98.65	0.00	69	Yes
GCA_000261045.2_ASM26104v2	NA	73	73	98.65	0.00	71	Yes
GCA_000261345.2_ASM26134v2	NA	73	70	98.65	4.05	63	Yes
GCA_000262145.1_ASM26214v1	NA	74	73	100.00	1.35	70	Yes
GCA_000262405.1_ASM26240v1	NA	73	73	98.65	0.00	57	Yes
GCA_000262465.1_ASM26246v1	NA	74	72	100.00	6.76	57	Yes
GCA_000263395.1_ASM26339v1	NA	72	70	97.30	2.70	69	Yes
GCA_000263795.2_Hint_PBC	NA	74	72	100.00	2.70	68	Yes
GCA_000263855.1_ASM26385v1	NA	70	68	94.59	4.05	66	Yes
GCA_000264295.1_Rh17631	NA	73	73	98.65	0.00	69	Yes
GCA_000264315.1_Rh18449	NA	72	72	97.30	0.00	69	Yes
GCA_000264765.2_ASM26476v2	NA	71	71	95.95	0.00	68	Yes
GCA_000264945.2_ASM26494v2	NA	73	73	98.65	0.00	64	Yes
GCA_000265205.2_ASM26520v2	NA	73	73	98.65	0.00	62	Yes
GCA_000266865.1_ASM26686v1	NA	54	49	72.97	9.46	37	Yes
GCA_000266905.1_ASM26690v1	NA	73	71	98.65	2.70	64	Yes
GCA_000267545.1_ASM26754v1	NA	74	71	100.00	5.41	68	Yes
GCA_000269805.1_ASM26980v1	NA	72	70	97.30	2.70	58	Yes
GCA_000269985.1_ASM26998v1	NA	74	70	100.00	8.11	63	Yes
GCA_000270305.1_ASM27030v1	NA	74	73	100.00	1.35	67	Yes
GCA_000271845.1_ASM27184v1	NA	73	71	98.65	4.05	59	Yes
GCA_000272185.2_ASM27218v2	NA	73	69	98.65	5.41	67	Yes
GCA_000272475.1_ASM27247v1	NA	73	72	98.65	1.35	66	Yes
GCA_000273375.1_ASM27337v1	NA	74	73	100.00	1.35	61	Yes
GCA_000276805.1_ASM27680v1	NA	74	72	100.00	2.70	70	Yes
GCA_000277265.1_ASM27726v1	NA	69	69	93.24	0.00	63	Yes
GCA_000277305.1_ASM27730v1	NA	68	68	91.89	0.00	62	Yes
GCA_000277715.1_ASM27771v1	NA	73	72	98.65	1.35	66	Yes
GCA_000278115.1_Bart_sp_DB5_6_V1	NA	73	73	98.65	0.00	61	Yes
GCA_000278135.1_Bart_wash_Sb944nv_V1	NA	74	74	100.00	0.00	62	Yes
GCA_000278155.1_Bart_dosh_NCTC_12862_R18_V1	NA	73	73	98.65	0.00	60	Yes
GCA_000278215.1_Bart_ratt_15908_V1	NA	73	72	98.65	1.35	60	Yes
GCA_000278255.1_Bart_melo_K_2C_V1	NA	74	74	100.00	0.00	62	Yes
GCA_000278275.1_Bart_tami_Th239_V1	NA	73	73	98.65	0.00	59	Yes
GCA_000278335.1_Bart_vins_Pm136co_V1	NA	73	73	98.65	0.00	62	Yes
GCA_000279165.1_ASM27916v1	NA	73	71	98.65	2.70	69	Yes
GCA_000280495.2_ASM28049v2	NA	72	72	97.30	0.00	69	Yes
GCA_000280865.2_ASM28086v2	NA	73	66	98.65	10.81	61	Yes
GCA_000280925.3_ASM28092v3	NA	74	67	100.00	9.46	58	Yes
GCA_000281065.1_ASM28106v1	NA	74	72	100.00	2.70	61	Yes
GCA_000281895.1_ASM28189v1	NA	71	70	95.95	1.35	66	Yes
GCA_000282095.2_Rhizobium.strCF080_v2.0	NA	73	71	98.65	2.70	60	Yes
GCA_000282195.1_Pseudomonas.strGM18_v1.0	NA	71	71	95.95	0.00	68	Yes
GCA_000282275.2_Pseudomonas.strGM30_v2.0	NA	70	69	94.59	1.35	67	Yes
GCA_000282595.1_Phyllobacterium.strYR531_v1.0	NA	72	71	97.30	1.35	60	Yes
GCA_000282715.1_ASM28271v1	NA	73	68	98.65	8.11	59	Yes
GCA_000282895.1_ASM28289v1	NA	73	73	98.65	0.00	64	Yes
GCA_000282975.1_ASM28297v1	NA	73	73	98.65	0.00	69	Yes
GCA_000283275.1_ASM28327v1	NA	72	69	97.30	4.05	65	Yes
GCA_000283515.1_ASM28351v1	NA	73	73	98.65	0.00	65	Yes
GCA_000283575.1_ASM28357v1	NA	71	70	95.95	1.35	66	Yes
GCA_000283635.1_ASM28363v1	NA	74	74	100.00	0.00	72	Yes
GCA_000283655.1_ASM28365v1	NA	74	68	100.00	8.11	55	Yes
GCA_000284015.1_ASM28401v1	NA	74	72	100.00	2.70	63	Yes
GCA_000284035.1_ASM28403v1	NA	73	71	98.65	2.70	62	Yes
GCA_000284095.1_ASM28409v1	NA	73	70	98.65	4.05	69	Yes
GCA_000284155.1_ASM28415v1	NA	68	68	91.89	0.00	61	Yes
GCA_000284255.1_ASM28425v1	NA	74	73	100.00	1.35	67	Yes
GCA_000284295.1_ASM28429v1	NA	74	68	100.00	9.46	62	Yes
GCA_000284515.1_ASM28451v1	NA	74	73	100.00	1.35	71	Yes
GCA_000285595.1_ASM28559v1	NA	74	73	100.00	1.35	71	Yes
GCA_000285835.2_ASM28583v2	NA	74	73	100.00	1.35	62	Yes
GCA_000286835.2_ASM28683v2	NA	73	73	98.65	0.00	71	Yes
GCA_000287675.1_LspICM7v1.0	NA	74	73	100.00	1.35	69	Yes
GCA_000290855.1_Baci_cere_VD107_V1	NA	74	70	100.00	5.41	67	Yes
GCA_000292345.1_ASM29234v1	NA	73	67	98.65	9.46	61	Yes
GCA_000292455.1_ASM29245v1	NA	74	70	100.00	5.41	67	Yes
GCA_000292525.1_ASM29252v1	NA	73	71	98.65	2.70	60	Yes
GCA_000292795.1_PF_R124.01	NA	71	71	95.95	0.00	68	Yes
GCA_000292915.1_ASM29291v1	NA	72	70	97.30	4.05	65	Yes
GCA_000293845.2_ASM29384v2	NA	73	73	98.65	0.00	58	Yes
GCA_000293865.2_ASM29386v2	NA	74	74	100.00	0.00	68	Yes
GCA_000293885.3_ASM29388v3	NA	72	72	97.30	0.00	68	Yes
GCA_000294515.1_ASM29451v1	NA	74	72	100.00	2.70	65	Yes
GCA_000294695.2_ASM29469v2	NA	73	70	98.65	6.76	60	Yes
GCA_000295095.1_ASM29509v1	NA	74	73	100.00	1.35	62	Yes
GCA_000296215.2_ASM29621v2	NA	73	71	98.65	2.70	56	Yes
GCA_000296385.1_Clos_bact_OBRC5_5_V1	NA	74	73	100.00	1.35	69	Yes
GCA_000296445.1_Slac_piri_YIT_12062_V1	NA	72	70	97.30	2.70	66	Yes
GCA_000296695.1_ASM29669v1	NA	74	73	100.00	2.70	71	Yes
GCA_000296715.2_ASM29671v2	NA	74	74	100.00	0.00	73	Yes
GCA_000297395.2_ASM29739v2	NA	74	70	100.00	5.41	62	Yes
GCA_000299035.1_ASM29903v1	NA	74	70	100.00	5.41	67	Yes
GCA_000299095.1_ASM29909v1	NA	72	72	97.30	0.00	65	Yes
GCA_000299115.1_ASM29911v1	NA	73	73	98.65	0.00	65	Yes
GCA_000299435.1_ASM29943v1	NA	73	73	98.65	0.00	71	Yes
GCA_000299895.1_ASM29989v1	NA	72	70	97.30	2.70	68	Yes
GCA_000299995.1_ASM29999v1	NA	74	74	100.00	0.00	70	Yes
GCA_000300005.1_ASM30000v1	NA	74	74	100.00	0.00	72	Yes
GCA_000300095.1_ASM30009v1	NA	74	72	100.00	2.70	65	Yes
GCA_000300135.1_ASM30013v1	NA	72	70	97.30	2.70	66	Yes
GCA_000300275.1_ASM30027v1	NA	74	73	100.00	1.35	62	Yes
GCA_000300335.1_ASM30033v1	NA	73	70	98.65	4.05	58	Yes
GCA_000300435.2_ASM30043v2	NA	73	72	98.65	1.35	67	Yes
GCA_000300855.1_ASM30085v1	NA	73	73	98.65	0.00	61	Yes
GCA_000300995.1_ASM30099v1	NA	74	73	100.00	1.35	71	Yes
GCA_000302535.1_ASM30253v1	NA	74	73	100.00	1.35	68	Yes
GCA_000302615.1_ASM30261v1	NA	73	70	98.65	4.05	65	Yes
GCA_000304315.1_Msp_SC2	NA	73	73	98.65	0.00	62	Yes
GCA_000306785.1_ASM30678v1	NA	74	71	100.00	4.05	61	Yes
GCA_000307265.1_ASM30726v1	NA	74	74	100.00	0.00	70	Yes
GCA_000307935.1_ntsars86ev1.0	NA	72	72	97.30	0.00	65	Yes
GCA_000308255.3_APac2	NA	68	68	91.89	0.00	62	Yes
GCA_000308295.2_Ab_34632	NA	73	71	98.65	2.70	58	Yes
GCA_000308495.1_ASM30849v1	NA	74	70	100.00	5.41	62	Yes
GCA_000308575.1_ASM30857v1	NA	73	68	98.65	8.11	60	Yes
GCA_000308655.1_ASM30865v1	NA	74	67	100.00	10.81	59	Yes
GCA_000308675.1_ASM30867v1	NA	74	71	100.00	4.05	61	Yes
GCA_000308755.1_ASM30875v1	NA	73	68	98.65	6.76	60	Yes
GCA_000309385.1_ASM30938v1	NA	73	69	98.65	5.41	64	Yes
GCA_000310085.1_ASM31008v1	NA	74	74	100.00	0.00	70	Yes
GCA_000310145.2_ASM31014v2	NA	73	71	98.65	2.70	66	Yes
GCA_000312105.1_ASM31210v1	NA	74	72	100.00	2.70	65	Yes
GCA_000312365.2_ASM31236v2	NA	68	66	91.89	4.05	61	Yes
GCA_000312385.1_ASM31238v1	NA	74	73	100.00	1.35	65	Yes
GCA_000312405.1_ASM31240v1	NA	73	71	98.65	2.70	69	Yes
GCA_000312425.1_ASM31242v1	NA	73	72	98.65	1.35	61	Yes
GCA_000312525.1_ASM31252v1	NA	73	73	98.65	0.00	59	Yes
GCA_000312665.1_ASM31266v1	NA	73	72	98.65	1.35	61	Yes
GCA_000313935.1_gacin27v1.0	NA	74	73	100.00	1.35	71	Yes
GCA_000314675.2_Afip_broo_ATCC_49717_V1	NA	73	68	98.65	8.11	57	Yes
GCA_000314735.2_Afip_feli_felis_ATCC_53690_V1	NA	73	72	98.65	1.35	58	Yes
GCA_000314775.2_Strept_sp_F0441_V1	NA	74	71	100.00	4.05	69	Yes
GCA_000314795.2_Strept_sp_F0442_V1	NA	74	72	100.00	2.70	70	Yes
GCA_000314995.1_ASM31499v1	NA	74	71	100.00	4.05	68	Yes
GCA_000315505.1_Veil_ratt_ACS_216_V_COL6B_V1	NA	74	74	100.00	0.00	72	Yes
GCA_000315545.1_Seleno_sp_F0473_V1	NA	72	71	97.30	1.35	69	Yes
GCA_000316035.1_Draft_genome_sequence_of_PAMC_26794	NA	73	70	98.65	4.05	67	Yes
GCA_000316515.1_ASM31651v1	NA	73	72	98.65	1.35	63	Yes
GCA_000316605.1_ASM31660v1	NA	70	67	94.59	4.05	65	Yes
GCA_000316645.1_ASM31664v1	NA	73	70	98.65	4.05	64	Yes
GCA_000316665.1_ASM31666v1	NA	73	70	98.65	4.05	65	Yes
GCA_000317435.1_ASM31743v1	NA	71	68	95.95	4.05	65	Yes
GCA_000317475.1_ASM31747v1	NA	73	69	98.65	5.41	65	Yes
GCA_000317695.1_ASM31769v1	NA	71	66	95.95	9.46	61	Yes
GCA_000317975.2_ASM31797v2	NA	74	71	100.00	4.05	68	Yes
GCA_000318135.1_ASM31813v1	NA	71	71	95.95	0.00	64	Yes
GCA_000318335.2_ASM31833v2	NA	72	72	97.30	0.00	64	Yes
GCA_000319305.2_ASM31930v2	NA	58	55	78.38	33.78	49	Yes
GCA_000319575.2_ASM31957v2	NA	72	72	97.30	0.00	67	Yes
GCA_000320365.1_MorMac1.0	NA	73	73	98.65	0.00	71	Yes
GCA_000321005.2_ASM32100v2	NA	69	66	93.24	4.05	63	Yes
GCA_000321415.2_ASM32141v2	NA	74	74	100.00	0.00	72	Yes
GCA_000327065.1_ASM32706v1	NA	73	71	98.65	2.70	70	Yes
GCA_000327285.1_ASM32728v1	NA	70	68	94.59	2.70	65	Yes
GCA_000328565.1_ASM32856v1	NA	74	72	100.00	4.05	66	Yes
GCA_000328705.1_ASM32870v1	NA	74	67	100.00	9.46	59	Yes
GCA_000330705.1_Crm	NA	72	72	97.30	0.00	69	Yes
GCA_000330885.1_ASM33088v1	NA	73	72	98.65	1.35	61	Yes
GCA_000331165.2_ASM33116v2	NA	74	73	100.00	1.35	66	Yes
GCA_000331245.1_BlaAAP53ver1.0	NA	73	73	98.65	0.00	64	Yes
GCA_000331305.1_ASM33130v1	NA	72	65	97.30	10.81	60	Yes
GCA_000331735.1_ASM33173v1	NA	74	69	100.00	6.76	58	Yes
GCA_000332135.1_ASM33213v1	NA	69	65	93.24	6.76	62	Yes
GCA_000332195.1_ASM33219v1	NA	71	68	95.95	4.05	65	Yes
GCA_000332975.1_ASM33297v1	NA	73	70	98.65	5.41	59	Yes
GCA_000333235.1_ASM33323v1	NA	73	73	98.65	0.00	70	Yes
GCA_000333895.2_ASM33389v2	NA	72	72	97.30	0.00	70	Yes
GCA_000334215.1_Hwa	NA	74	73	100.00	1.35	70	Yes
GCA_000334455.1_ASM33445v1	NA	74	73	100.00	1.35	61	Yes
GCA_000334955.1_WohChit1.0	NA	73	73	98.65	0.00	70	Yes
GCA_000336255.1_v1.0	NA	74	74	100.00	0.00	72	Yes
GCA_000336465.1_ASM33646v1	NA	71	70	95.95	1.35	67	Yes
GCA_000338055.1_Brachybacterium_muris_str._UCD_AY4	NA	74	73	100.00	1.35	57	Yes
GCA_000340435.3_ASM34043v3	NA	73	73	98.65	0.00	63	Yes
GCA_000340475.1_ASM34047v1	NA	74	73	100.00	1.35	69	Yes
GCA_000340885.1_ASM34088v1	NA	73	72	98.65	1.35	70	Yes
GCA_000341045.1_120831_BK	NA	72	69	97.30	4.05	61	Yes
GCA_000341085.1_SOAPdenovo_v1.06	NA	73	68	98.65	6.76	60	Yes
GCA_000341145.1_SOAPdenovo_v1.06	NA	74	72	100.00	2.70	62	Yes
GCA_000341345.1_ASM34134v1	NA	73	72	98.65	1.35	63	Yes
GCA_000341355.1_ASM34135v1	NA	73	72	98.65	2.70	60	Yes
GCA_000341385.1_ASM34138v1	NA	73	73	98.65	0.00	61	Yes
GCA_000341465.2_ASM34146v2	NA	73	72	98.65	1.35	68	Yes
GCA_000341795.1_Whole_genome_assembly	NA	74	72	100.00	2.70	62	Yes
GCA_000342005.1_Whole_genome_assembly	NA	71	65	95.95	8.11	58	Yes
GCA_000342265.1_ASM34226v1	NA	73	73	98.65	0.00	69	Yes
GCA_000344475.3_ASM34447v3	NA	74	72	100.00	2.70	69	Yes
GCA_000344615.1_ASM34461v1	NA	71	71	95.95	0.00	65	Yes
GCA_000344785.1_ASM34478v1	NA	74	73	100.00	1.35	63	Yes
GCA_000344805.1_ASM34480v1	NA	73	72	98.65	1.35	60	Yes
GCA_000346595.1_ASM34659v1	NA	72	72	97.30	0.00	63	Yes
GCA_000347635.1_ASM34763v1	NA	74	73	100.00	1.35	69	Yes
GCA_000347695.1_ASM34769v1	NA	72	70	97.30	2.70	58	Yes
GCA_000347775.1_ASM34777v1	NA	74	71	100.00	8.11	68	Yes
GCA_000348785.1_ASM34878v1	NA	71	71	95.95	0.00	62	Yes
GCA_000348945.1_ArGa1	NA	72	71	97.30	1.35	63	Yes
GCA_000349325.1_ASM34932v1	NA	73	68	98.65	6.76	60	Yes
GCA_000349845.1_ASM34984v1	NA	73	72	98.65	1.35	71	Yes
GCA_000349945.1_ASM34994v1	NA	71	69	95.95	4.05	64	Yes
GCA_000350165.1_ASM35016v1	NA	73	70	98.65	4.05	68	Yes
GCA_000350485.1_C.termitidis_454_shotgun_Newbler	NA	73	73	98.65	0.00	68	Yes
GCA_000350525.1_Leucobacter_salsicius_M1_8T_draft_genome	NA	74	74	100.00	0.00	70	Yes
GCA_000353425.1_Anoxybacillus_flavithermus_AK1	NA	72	71	97.30	1.35	67	Yes
GCA_000353565.1_ASM35356v1	NA	73	73	98.65	0.00	71	Yes
GCA_000355765.4_ASM35576v4	NA	71	68	95.95	4.05	63	Yes
GCA_000359125.1_ASM35912v1	NA	73	71	98.65	2.70	59	Yes
GCA_000359745.1_Rhizobium_sp.	NA	73	73	98.65	0.00	60	Yes
GCA_000364225.2_ASM36422v2	NA	73	68	98.65	6.76	58	Yes
GCA_000364445.2_ASM36444v2	NA	74	72	100.00	2.70	60	Yes
GCA_000364605.1_ASM36460v1	NA	72	71	97.30	1.35	58	Yes
GCA_000364625.1_ASM36462v1	NA	73	72	98.65	1.35	71	Yes
GCA_000364805.1_ASM36480v1	NA	72	71	97.30	1.35	63	Yes
GCA_000367365.1_ASM36736v1	NA	73	65	98.65	16.22	57	Yes
GCA_000367925.1_Acin_sp_ANC_3994_V1	NA	73	73	98.65	0.00	71	Yes
GCA_000367965.1_Acin_sp_NIPH_236_V1	NA	72	71	97.30	1.35	69	Yes
GCA_000368265.1_Acin_sp_ANC_3789_V1	NA	72	72	97.30	0.00	70	Yes
GCA_000368305.1_Acin_sp_CIP_102129_V1	NA	72	71	97.30	1.35	69	Yes
GCA_000368445.1_Acin_sp_CIP_56_2_V1	NA	74	74	100.00	0.00	72	Yes
GCA_000368565.1_Acin_gern_CIP_107464_V1	NA	74	74	100.00	0.00	72	Yes
GCA_000369405.1_Acin_sp_ANC_3929_V1	NA	73	73	98.65	0.00	71	Yes
GCA_000369505.1_Acin_sp_NIPH_298_V1	NA	72	72	97.30	0.00	70	Yes
GCA_000369605.1_Acin_sp_NIPH_1847_V1	NA	74	73	100.00	1.35	71	Yes
GCA_000369665.1_Acin_sp_CIP_51_11_V1	NA	73	73	98.65	0.00	71	Yes
GCA_000369765.1_Acin_sp_NIPH_1859_V1	NA	74	74	100.00	0.00	72	Yes
GCA_000369805.1_Acin_sp_NIPH_2100_V1	NA	74	74	100.00	0.00	72	Yes
GCA_000371445.1_Clos_hath_12489931_V1	NA	71	62	95.95	12.16	57	Yes
GCA_000371465.1_Clos_coli_209318_V1	NA	73	71	98.65	2.70	67	Yes
GCA_000371785.1_ASM37178v1	NA	74	72	100.00	2.70	62	Yes
GCA_000372085.1_ASM37208v1	NA	73	72	98.65	1.35	64	Yes
GCA_000372185.1_ASM37218v1	NA	64	63	86.49	1.35	59	Yes
GCA_000372385.1_ASM37238v1	NA	73	72	98.65	1.35	63	Yes
GCA_000372445.1_ASM37244v1	NA	73	73	98.65	0.00	65	Yes
GCA_000372465.1_ASM37246v1	NA	73	66	98.65	10.81	53	Yes
GCA_000372645.1_Caulobacter.strain_OR37_v1.0	NA	73	73	98.65	0.00	64	Yes
GCA_000372825.1_ASM37282v1	NA	74	73	100.00	1.35	60	Yes
GCA_000372885.1_ASM37288v1	NA	74	72	100.00	2.70	68	Yes
GCA_000372945.1_ASM37294v1	NA	74	73	100.00	2.70	67	Yes
GCA_000372965.1_ASM37296v1	NA	73	71	98.65	2.70	59	Yes
GCA_000373365.1_ASM37336v1	NA	73	70	98.65	6.76	58	Yes
GCA_000373385.1_ASM37338v1	NA	74	73	100.00	1.35	70	Yes
GCA_000373565.1_ASM37356v1	NA	72	70	97.30	4.05	61	Yes
GCA_000373585.1_ASM37358v1	NA	73	65	98.65	13.51	61	Yes
GCA_000373625.1_ASM37362v1	NA	73	69	98.65	5.41	63	Yes
GCA_000373645.1_ASM37364v1	NA	71	68	95.95	4.05	64	Yes
GCA_000373765.1_ASM37376v1	NA	74	73	100.00	2.70	70	Yes
GCA_000373785.1_ASM37378v1	NA	69	68	93.24	1.35	66	Yes
GCA_000373805.1_ASM37380v1	NA	74	73	100.00	1.35	67	Yes
GCA_000373905.1_ASM37390v1	NA	74	73	100.00	1.35	65	Yes
GCA_000374165.1_ASM37416v1	NA	72	68	97.30	6.76	56	Yes
GCA_000374185.1_ASM37418v1	NA	74	72	100.00	2.70	69	Yes
GCA_000374205.1_ASM37420v1	NA	73	72	98.65	1.35	58	Yes
GCA_000374245.1_ASM37424v1	NA	74	72	100.00	2.70	68	Yes
GCA_000374285.1_ASM37428v1	NA	74	74	100.00	0.00	72	Yes
GCA_000374305.1_ASM37430v1	NA	74	68	100.00	8.11	57	Yes
GCA_000374445.1_ASM37444v1	NA	74	71	100.00	6.76	65	Yes
GCA_000374825.1_ASM37482v1	NA	74	74	100.00	0.00	72	Yes
GCA_000375365.1_ASM37536v1	NA	73	72	98.65	1.35	66	Yes
GCA_000375545.1_ASM37554v1	NA	73	73	98.65	0.00	65	Yes
