DATASET_HEATMAP
SEPARATOR TAB
COLOR	#000000
DATASET_LABEL	NACHT
FIELD_LABELS	WD40	Ank_2	Ank	HET	Ank_4	NACHT_N	PNP_UDP_1	TIR_2	TPR_10	Helo_like_N
GCA_003314395|CDS_8780|85|249	1	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_2687|280|444	1	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_3069|302|489	0	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_8330|260|424	1	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_1162|282|468	0	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_8159|207|365	1	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_5611|268|430	1	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_10087|20|184	0	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_4975|168|320	1	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_7879|23|171	0	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_4553|258|443	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_14018|56|211	0	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_7706|241|396	1	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_6914|68|218	0	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_9910|278|427	0	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_5609|56|208	1	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_9012|445|601	0	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_6871|468|624	1	0	0	0	0	0	0	0	0	0
GCA_003314395|CDS_4962|128|279	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_13828|24|168	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_5685|28|183	0	0	0	0	0	0	0	0	0	0
GCA_001632425|CDS_10394|253|400	1	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_3344|256|408	1	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_11577|340|491	1	0	0	0	0	0	0	0	0	0
GCA_001683735|CDS_13229|387|555	0	0	0	0	0	0	0	0	0	0
GCA_002778095|CDS_8008|344|523	0	0	0	0	0	0	0	0	0	0
GCA_000313545|CDS_7485|213|357	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_2577|34|190	1	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_14812|50|233	0	0	0	0	0	0	0	0	0	0
GCA_003313735|CDS_2466|238|390	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_17638|232|384	1	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_11400|40|226	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_10230|169|328	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_8259|373|512	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_8252|235|395	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_19085|34|178	0	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_12380|375|547	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_3724|330|483	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_9410|375|547	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_10249|359|501	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_10246|13|172	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_11717|13|172	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_6017|412|562	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_8241|358|516	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_11693|358|513	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_8447|244|410	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_12115|172|334	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_5277|371|523	0	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_5282|371|534	0	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_7720|381|535	1	0	0	0	0	0	0	0	0	0
GCA_002794775|CDS_11938|371|516	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_5324|319|470	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_16170|79|242	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_4062|76|222	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_14665|35|181	1	0	0	0	0	0	0	0	0	0
GCA_003313735|CDS_4894|261|424	0	0	0	0	0	0	0	0	0	0
GCA_000812075|CDS_443|307|487	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_1379|209|358	0	0	0	0	0	0	0	0	0	1
GCA_002554575|CDS_8421|380|543	1	0	0	0	0	0	0	0	0	0
GCA_001660795|CDS_7547|64|217	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_13358|114|254	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_11150|55|172	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_13398|153|289	0	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_3825|54|221	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_6821|34|180	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_19843|73|220	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_8729|35|190	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_16840|64|222	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_8272|83|244	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_4223|35|181	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_15779|17|162	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_2118|34|190	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_18372|34|180	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_14471|75|221	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_863|76|244	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_15650|75|235	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_18686|114|277	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_1150|33|189	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_13083|374|532	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_16163|34|200	1	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_8439|234|374	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_2646|198|353	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_316|63|219	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_2647|201|357	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_13651|63|256	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_13666|91|263	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_19399|2|119	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_1230|87|280	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_1263|89|287	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_19394|89|287	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_17680|89|286	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_19365|41|201	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_1232|90|250	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_13597|87|262	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_9340|51|216	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_13648|86|276	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_9342|93|270	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_19088|86|278	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_11789|85|276	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_17458|101|299	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_5482|135|335	0	0	0	0	0	0	0	0	0	0
GCA_000264995|CDS_9088|101|258	0	0	0	0	0	0	0	0	0	0
GCA_000264905|CDS_5363|439|588	0	0	0	0	0	0	0	0	0	0
GCA_000264905|CDS_5365|368|510	0	0	0	0	0	0	0	0	1	0
GCA_000264905|CDS_13054|423|600	0	0	0	0	0	0	0	0	1	0
GCA_000264905|CDS_11059|388|548	0	0	0	0	0	0	0	0	0	0
GCA_000264905|CDS_10986|420|570	0	0	0	0	0	0	0	0	0	0
GCA_001632425|CDS_5226|295|467	0	0	0	0	0	0	0	0	0	0
GCA_000264995|CDS_7116|368|547	0	0	0	0	0	0	0	0	0	0
GCA_000264995|CDS_6567|409|566	1	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_5495|244|398	0	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_7596|225|380	0	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_6796|438|593	1	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_7671|175|331	0	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_7079|341|495	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_11334|196|349	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_3846|247|405	1	0	0	0	0	0	0	0	0	0
GCA_000143565|CDS_12698|288|461	1	0	0	0	0	0	0	0	0	0
GCA_000143565|CDS_12710|322|480	0	0	0	0	0	0	0	0	0	0
GCA_000143565|CDS_3215|256|428	1	0	0	0	0	0	0	0	0	0
GCA_000143565|CDS_2084|330|519	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_11896|340|522	1	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_8305|224|381	1	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13515|608|712	1	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2805|244|348	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3498|245|435	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2213|217|407	1	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2289|275|464	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12292|275|465	1	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13180|286|475	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13512|293|482	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_9955|280|380	1	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11838|368|466	1	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_8796|209|389	1	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_6850|180|285	1	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14603|216|409	0	0	0	0	0	0	0	0	0	0
GCA_000264995|CDS_6053|35|207	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_4103|95|267	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_13601|42|198	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_5592|59|248	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_4966|56|197	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_5502|56|242	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_5542|59|248	0	0	0	0	0	0	0	0	0	0
GCA_000697665|CDS_5549|31|220	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_11353|90|269	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_3471|88|267	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_10410|99|247	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_14323|83|262	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_12317|82|265	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_9552|110|235	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_19332|57|205	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_14783|110|267	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_12638|110|257	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_34650|103|271	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_29676|24|138	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_19297|87|238	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_14616|86|235	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_5181|100|257	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_9434|77|204	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_11335|98|232	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_25635|100|225	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_5701|82|251	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_20967|40|179	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_4761|84|245	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_4154|82|246	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_19377|1|151	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_8474|99|254	0	0	0	0	0	0	0	0	0	0
GCA_000827265|CDS_1380|361|518	1	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_3152|81|241	0	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_6854|81|236	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_11842|76|226	0	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_4158|106|256	1	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_13909|70|225	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_7104|906|1057	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_1369|2|165	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_2232|266|422	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_4691|58|208	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_7784|258|414	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_7105|96|251	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_6823|182|338	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_7119|58|214	0	0	0	0	0	0	0	0	0	0
GCA_003313735|CDS_2210|229|358	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_4002|79|251	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_3979|38|213	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_3983|101|247	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_3971|99|250	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_3982|38|170	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_3978|110|240	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_3981|38|169	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8422|87|235	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8417|585|732	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8418|526|673	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8420|69|210	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_5337|103|261	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_8459|74|232	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_5337|867|1010	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_10107|77|250	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_14565|91|249	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_14556|103|267	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_11115|871|1037	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_11120|102|274	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_11117|102|270	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_11698|83|241	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_8374|108|272	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_6652|155|300	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_5176|169|325	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8691|93|250	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_1413|90|242	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_13387|72|227	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_1250|102|256	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_4383|90|257	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_14208|114|266	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12235|83|258	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13890|57|251	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13893|40|217	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13894|84|256	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_10744|143|325	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8654|143|320	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2190|40|217	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2184|122|299	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_908|373|550	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2330|204|381	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1891|40|217	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2188|114|292	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_4731|1|192	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3795|84|262	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8460|59|239	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14042|38|229	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_292|131|318	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3852|39|224	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5748|131|314	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11713|81|253	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_1757|607|783	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12748|85|261	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12896|40|214	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14396|81|257	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14397|81|255	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_4358|81|257	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5745|82|258	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8970|38|217	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12752|40|218	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_10547|40|217	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13618|40|217	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_12751|144|320	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_7264|133|259	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2185|267|444	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2186|372|549	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_2194|244|421	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5204|39|216	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14163|39|216	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13796|39|207	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_3135|81|258	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5202|80|257	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11661|79|255	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_6155|79|266	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14164|82|258	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5191|79|256	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_5187|82|259	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_13794|81|258	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_14159|82|259	0	0	0	0	0	0	0	0	0	0
GCA_000182895|CDS_4634|80|239	0	0	0	0	0	0	0	0	0	0
GCA_000182895|CDS_13126|81|241	0	0	0	0	0	0	0	0	0	0
GCA_000182895|CDS_361|50|234	0	0	0	0	0	0	0	0	0	0
GCA_000182895|CDS_355|78|270	0	0	0	0	0	0	0	0	0	0
GCA_000182895|CDS_378|81|270	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8408|38|184	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_6|46|191	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8391|145|274	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_1199|125|269	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_2789|135|259	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8403|108|238	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_9398|94|211	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_6646|188|309	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8409|86|214	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_5375|100|234	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8239|38|166	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_5720|139|286	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_9446|39|177	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_3241|215|367	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_9068|214|345	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_9451|53|197	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_6333|203|348	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_6252|45|178	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8029|84|210	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8030|58|201	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_5374|106|235	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_9069|160|290	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_3242|158|282	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_6344|108|240	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_9443|103|230	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_5769|134|280	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_3216|134|279	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_8147|50|201	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_7163|876|1039	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_6657|285|410	0	0	1	0	0	0	0	0	0	0
GCA_000349905|CDS_9186|467|596	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_4209|124|270	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_13063|67|218	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_14416|89|252	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_4969|105|266	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_12440|91|252	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_2812|41|194	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_2813|77|229	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_12285|112|264	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_6334|79|242	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_12339|91|254	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_13508|79|242	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_13511|54|217	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_10629|82|242	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_9430|82|241	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_12805|78|225	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_12731|76|239	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_10750|100|263	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_14948|80|240	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_5822|84|247	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_5823|44|215	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_10329|87|251	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_14033|461|613	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_5389|82|242	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_12867|120|275	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_12864|104|254	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_4547|78|237	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_12870|42|170	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_14301|74|217	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_5724|43|189	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_15099|103|251	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_15101|86|239	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_8376|72|241	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_6008|92|254	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_2937|101|259	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_14009|79|237	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_3217|81|240	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_6332|82|253	0	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_11286|70|203	0	0	0	0	0	0	0	0	0	0
GCA_000827355|CDS_13609|93|259	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_3354|159|316	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_3873|178|343	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_7925|117|280	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_7922|51|212	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_8075|69|232	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_5400|71|239	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_5600|623|790	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_5124|196|326	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_10401|94|255	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_3996|196|340	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_10399|189|351	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_7207|188|345	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_10400|190|349	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_6675|191|350	0	0	0	0	0	0	0	0	0	0
GCA_002938355|CDS_12296|123|286	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_5040|64|237	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_5759|102|274	1	0	0	0	0	0	0	0	0	0
GCA_004126415|CDS_8022|143|309	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_32915|26|136	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_2998|4|115	0	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_20281|4|117	0	0	0	0	0	0	0	0	0	0
