DATASET_HEATMAP
SEPARATOR TAB
COLOR	#000000
DATASET_LABEL	HET
FIELD_LABELS	Ank_2	NACHT	TPR_12	WD40	TPR_10	NB-ARC	Pkinase	Ank	Ank_4	ZZ
GCA_000827335|CDS_14938|36|138	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_551|47|138	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_4485|40|151	0	0	0	0	0	0	0	0	0	0
GCA_001956345|CDS_1934|22|123	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_8812|22|167	0	0	0	0	0	0	0	0	0	0
GCA_002319055|CDS_3450|26|137	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_5454|39|138	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_7778|39|145	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_7690|22|117	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_5833|23|115	0	0	0	0	0	0	0	0	0	0
GCA_000349385|CDS_8261|22|110	0	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_6724|23|114	0	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_9158|25|115	0	0	1	0	1	0	0	0	0	0
GCA_000442125|CDS_8784|22|108	0	0	0	0	0	0	0	0	0	0
GCA_000732205|CDS_6240|24|113	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_1072|21|119	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_1084|21|119	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_3206|38|142	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_4462|36|134	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_8845|36|130	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_9488|35|134	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_9500|36|134	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_9577|45|122	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_10684|38|134	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_11687|11|108	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_12269|41|133	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_14935|1|100	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_14963|23|120	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_14979|36|135	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_15009|1|104	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_16025|34|126	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_16456|37|129	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_17477|36|132	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_18076|36|131	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_19459|36|133	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_19464|36|136	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_19689|36|133	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_20955|38|133	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_20958|36|142	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_21054|36|120	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_21101|31|126	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_21493|36|138	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_21869|1|106	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_488|39|133	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_927|26|124	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_1041|25|123	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_1043|39|133	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_1044|39|139	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_1570|56|149	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_2456|39|132	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_2469|39|132	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_2617|42|152	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_2759|39|133	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_2762|111|211	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_2812|39|135	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_2890|39|133	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_4003|39|133	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_5168|10|101	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_5635|39|136	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_6011|10|103	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_6081|42|135	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_6082|24|119	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_6179|59|163	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_6218|24|120	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_6988|39|137	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_6993|39|132	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_7220|39|143	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_8435|16|118	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_8443|39|136	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_8500|20|120	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_9591|39|141	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_9608|39|137	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_9920|10|102	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_10227|39|131	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_10358|39|137	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_10487|39|131	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_11046|10|103	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_11053|39|132	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_11151|10|92	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_11308|39|132	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_11313|24|118	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_11356|10|108	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_11367|18|116	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_11421|24|120	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_11671|39|133	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_12089|25|118	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_12228|39|132	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_12645|40|138	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_13141|39|137	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_13689|39|133	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_13852|39|132	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_14308|51|149	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_14339|39|141	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_14423|39|131	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_14433|39|134	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_15394|39|137	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_15413|51|144	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_16294|10|103	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_16334|10|106	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_16698|39|132	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_16699|39|137	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_16701|39|137	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_17425|38|138	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_17991|39|132	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_17993|39|141	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_17997|38|137	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_18006|39|131	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_18020|10|103	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_19494|24|122	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_19611|39|133	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_20053|39|133	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_20057|39|137	0	0	0	0	0	0	0	0	0	0
GCA_000836435|CDS_3186|22|105	0	0	0	0	0	0	0	0	0	0
GCA_000836435|CDS_6580|22|105	0	0	0	0	0	0	0	0	0	0
GCA_001510565|CDS_5661|25|111	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_1574|21|107	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_7872|25|111	0	0	0	1	0	0	0	0	0	0
GCA_001600455|CDS_12313|22|112	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_2669|25|115	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_11921|25|112	0	0	1	0	0	1	0	0	0	0
GCA_001662655|CDS_9999|22|107	0	0	0	0	0	0	0	0	0	1
GCA_001683735|CDS_9234|23|110	0	0	0	0	0	0	0	0	0	0
GCA_001683735|CDS_10440|12|102	0	0	0	0	0	0	0	0	0	0
GCA_001683735|CDS_10584|756|846	0	0	0	0	0	0	0	0	0	0
GCA_001683735|CDS_10585|23|113	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_12532|25|107	0	0	1	0	1	1	0	0	0	0
GCA_001692915|CDS_2249|22|107	0	0	0	0	0	0	0	0	0	0
GCA_001895945|CDS_10554|22|108	0	0	0	0	0	0	0	0	0	0
GCA_002127715|CDS_8622|25|176	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_1064|22|105	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_3654|22|106	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_10127|25|112	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_10186|22|107	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_11012|22|106	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_11692|22|110	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_17267|25|119	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_18607|25|114	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_10582|22|107	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_4167|25|112	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_7367|25|114	0	0	1	0	0	1	0	0	0	0
GCA_003313425|CDS_10924|25|112	0	0	1	0	1	1	0	0	0	0
GCA_003313425|CDS_12607|25|114	1	0	0	0	0	0	0	1	1	0
GCA_003988795|CDS_2392|25|107	0	0	0	0	0	1	0	0	0	0
GCA_003988795|CDS_9870|21|111	0	0	0	0	0	0	0	0	0	0
GCA_003988945|CDS_8194|22|104	0	0	0	0	0	0	0	0	0	0
GCA_003988945|CDS_8480|22|108	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_692|22|109	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_6581|22|108	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_6745|75|161	0	1	0	1	0	0	0	0	0	0
GCA_900073065|CDS_7834|25|108	0	0	1	0	1	1	0	0	0	0
GCA_900073065|CDS_8406|25|109	0	0	1	0	1	0	0	0	0	0
GCA_900073065|CDS_8453|25|114	0	0	1	0	0	0	0	0	0	0
GCA_900073065|CDS_10226|24|110	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_16837|22|108	0	0	0	0	0	0	0	0	0	0
GCA_900618795|CDS_8933|21|163	0	0	0	0	0	0	0	0	0	0
GCA_900618795|CDS_9234|21|160	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_21197|39|133	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_2814|24|122	0	0	0	0	0	0	0	0	0	0
GCA_003868215|CDS_1044|64|151	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_12193|40|134	0	0	0	0	0	0	0	0	0	0
GCA_002127715|CDS_13486|25|176	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_6277|45|156	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_5368|26|115	0	1	0	0	0	0	0	0	0	0
GCA_004335205|CDS_3724|21|116	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_2227|25|118	0	0	0	0	0	0	0	0	0	0
GCA_001636725|CDS_3950|22|106	0	0	0	0	0	0	0	0	0	0
GCA_003118255|CDS_4755|23|107	0	0	0	0	0	0	0	0	0	1
GCA_000827335|CDS_2234|25|118	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_12410|22|110	0	0	0	0	0	0	0	0	0	0
GCA_001895945|CDS_1108|81|155	0	0	0	0	0	0	0	0	0	0
GCA_003385255|CDS_9649|21|113	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_5559|24|123	0	0	0	0	0	1	0	0	0	0
GCA_000827335|CDS_18637|36|142	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_17413|39|122	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_13455|24|110	0	0	0	0	0	0	0	0	0	0
GCA_001662655|CDS_9810|22|110	0	0	0	0	0	0	0	0	0	0
GCA_900618795|CDS_949|22|169	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_3215|10|102	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_13748|21|106	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_4082|26|97	0	0	1	0	1	1	0	0	0	0
GCA_002916505|CDS_1772|21|108	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_1439|25|115	0	0	1	0	1	0	0	0	0	0
GCA_000827425|CDS_4400|1|103	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_10401|39|123	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_8849|39|130	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_8857|39|132	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_21963|37|128	0	0	0	0	0	0	0	0	0	0
GCA_001662655|CDS_2937|25|108	0	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_11789|21|110	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_12990|22|107	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_4564|22|113	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_11123|31|120	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_14321|9|115	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_5942|31|116	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_11792|22|114	0	0	0	0	0	0	0	0	0	0
GCA_002760635|CDS_13103|23|150	0	0	0	0	0	0	0	0	0	0
GCA_002760635|CDS_13120|23|150	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_11807|41|164	0	0	0	0	0	0	0	0	0	0
GCA_002572855|CDS_6155|22|111	0	0	0	0	0	0	0	0	0	1
GCA_002368545|CDS_1272|23|129	0	0	0	0	0	0	0	0	0	0
GCA_000836435|CDS_3412|21|145	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_14595|33|125	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_11086|23|120	0	0	0	0	0	0	0	0	0	0
GCA_000261425|CDS_5983|20|112	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_15140|40|139	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_4486|24|123	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_5119|24|167	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_11855|22|105	0	0	0	0	0	0	0	0	0	0
GCA_000349385|CDS_11348|27|123	0	0	0	0	0	0	0	0	0	0
GCA_000385595|CDS_9192|22|107	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_2536|14|100	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_13011|25|110	0	0	0	0	0	1	0	0	0	0
GCA_001660795|CDS_6544|25|107	0	0	1	0	1	1	0	0	0	0
GCA_001683735|CDS_9932|80|168	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_775|23|107	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_10276|22|106	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_7292|22|110	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_9077|25|107	0	0	1	0	1	1	0	0	0	0
GCA_003073855|CDS_11198|135|217	0	0	1	0	1	1	0	0	0	0
GCA_003988795|CDS_7012|24|110	0	0	1	0	1	1	0	0	0	0
GCA_001566295|CDS_11148|22|114	0	0	0	0	0	0	0	0	0	0
GCA_002798055|CDS_1191|22|157	0	0	0	0	0	0	0	0	0	0
GCA_000313525|CDS_5628|521|630	0	0	0	1	0	0	0	0	0	0
GCA_000766925|CDS_5503|35|123	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_11278|1|89	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_11286|66|150	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_10138|39|144	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_6859|80|166	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_10143|3|101	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_11289|1|88	0	0	0	0	0	0	0	0	0	0
GCA_000218685|CDS_4023|72|166	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_5504|35|122	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_84|62|147	0	0	0	0	0	0	0	0	0	0
GCA_000218685|CDS_8369|73|163	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_9639|45|138	0	0	0	0	0	0	0	0	0	0
GCA_000313525|CDS_2242|98|189	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_8348|2|92	0	0	0	0	0	0	0	0	0	0
GCA_000313525|CDS_7727|74|159	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_11248|82|169	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_7421|77|164	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_9379|17|112	0	0	0	0	0	0	0	0	0	0
GCA_000218685|CDS_8954|97|185	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_8341|10|96	0	0	0	0	0	0	0	0	0	0
GCA_003313735|CDS_9577|865|957	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_13334|90|178	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_9358|85|172	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_9496|2|82	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_6774|78|168	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_6844|104|193	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_13387|20|109	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_11302|10|102	0	0	0	0	0	0	0	0	0	0
GCA_002760635|CDS_8875|209|260	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_12988|37|88	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_17438|39|137	0	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_2384|25|110	0	0	0	0	0	1	0	0	0	0
GCA_000354255|CDS_6632|25|111	0	1	0	1	0	0	0	0	0	0
GCA_002368545|CDS_7843|55|147	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_2929|22|122	0	0	0	0	0	0	0	0	0	0
GCA_025399195|CDS_8344|206|288	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_7141|76|163	0	0	0	0	0	0	0	0	0	0
GCA_001895945|CDS_2472|39|98	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_5200|123|181	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_18494|7|60	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_13669|23|76	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_13706|26|71	0	0	0	0	0	0	0	0	0	0
GCA_025399195|CDS_3502|449|503	0	0	0	0	0	0	0	0	0	0
GCA_025399195|CDS_8313|233|285	0	0	0	0	0	0	0	0	0	0
GCA_025399195|CDS_9845|117|169	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_3314|1424|1513	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_2970|59|138	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_6228|84|176	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_10436|5|103	0	0	0	0	0	0	0	0	0	0
GCA_003313735|CDS_10154|155|242	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_7457|52|137	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_3314|954|1042	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_5171|91|182	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_10469|85|175	0	0	0	0	0	0	0	0	0	0
GCA_000313525|CDS_3639|60|166	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_3060|1|98	0	0	0	0	0	0	0	0	0	0
GCA_003313735|CDS_8015|61|155	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_8184|84|169	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_21269|39|141	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_2360|130|220	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_11805|27|148	0	1	0	1	0	0	0	0	0	0
GCA_003313735|CDS_5188|122|213	0	0	0	0	0	0	0	0	0	0
GCA_003313735|CDS_8022|57|148	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_21280|32|129	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_2448|97|191	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_13153|77|170	0	0	0	0	0	0	0	0	0	0
GCA_025399195|CDS_2683|74|153	0	0	0	0	0	0	0	0	0	0
GCA_003264845|CDS_3633|294|335	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_10478|22|118	0	0	0	0	0	0	0	0	0	0
GCA_025399195|CDS_9017|37|117	0	0	0	0	0	0	0	0	0	0
GCA_025399195|CDS_2681|37|115	0	0	0	0	0	0	0	0	0	0
GCA_025399195|CDS_8686|53|132	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_4948|1|86	0	0	0	0	0	0	0	0	0	0
GCA_000218685|CDS_514|73|162	0	0	0	0	0	0	0	0	0	0
GCA_000313525|CDS_8216|80|173	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_7169|478|569	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_7167|466|558	0	0	0	0	0	0	0	0	0	0
GCA_002938385|CDS_15756|74|190	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_7170|110|204	0	0	0	0	0	0	0	0	0	0
GCA_000218685|CDS_2834|133|231	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_8938|91|181	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_2353|138|243	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_6865|58|147	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_8559|146|234	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_2080|91|179	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_2354|677|771	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_5520|96|193	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_7808|79|168	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_6482|93|185	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_11290|43|133	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_9642|98|191	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_11283|78|168	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_11281|1|90	0	0	0	0	0	0	0	0	0	0
GCA_025399195|CDS_7547|78|155	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_6761|50|137	0	0	0	0	0	0	0	0	0	0
GCA_000218685|CDS_8373|74|162	0	0	0	0	0	0	0	0	0	0
GCA_000313525|CDS_2497|85|174	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_5008|88|179	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_5521|97|185	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_11296|43|128	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_9380|43|136	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_8653|15|105	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_16631|25|107	0	0	1	0	1	1	0	0	0	0
GCA_900618795|CDS_1699|22|112	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_1853|23|109	0	0	0	0	0	0	0	0	0	0
GCA_001566295|CDS_2175|24|144	0	0	1	0	1	1	0	0	0	0
GCA_900618795|CDS_5498|21|110	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_10500|24|137	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_15507|21|111	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_4530|20|113	0	0	0	0	0	0	0	0	0	0
GCA_003313735|CDS_7883|109|203	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_7|110|193	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_5755|661|750	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_4552|1240|1328	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_9905|19|181	0	0	0	0	0	0	0	0	0	0
GCA_000827425|CDS_8299|974|1066	0	0	0	0	1	0	0	0	0	0
GCA_000827475|CDS_10199|87|176	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_10407|98|185	0	0	0	0	0	0	0	0	0	0
GCA_000827475|CDS_11746|100|189	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_7609|90|178	0	0	0	0	0	0	0	0	0	0
GCA_000442125|CDS_7577|22|106	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_4713|30|102	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_1082|21|118	0	0	0	0	0	0	0	0	0	0
GCA_000766925|CDS_1083|21|121	0	0	0	0	0	0	0	0	0	0
GCA_000827335|CDS_21063|14|83	0	0	0	0	0	0	0	0	0	0
GCA_000338955|CDS_9695|21|108	0	0	1	0	1	1	0	0	0	0
GCA_002368545|CDS_8657|23|109	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_3825|171|259	1	1	0	0	0	0	0	0	0	0
GCA_002368545|CDS_6497|23|110	1	1	0	0	0	0	0	0	0	0
GCA_001660795|CDS_7907|678|764	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_1265|29|116	0	0	1	0	1	1	0	0	0	0
GCA_002368545|CDS_1494|23|112	0	1	0	0	0	0	0	0	0	0
GCA_000827335|CDS_15119|36|138	0	0	0	0	0	0	0	0	0	0
