DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	reducing_support
GCA_003574815|scaffold_28.region002|T1PKS|FUN_008636_PKS_KS.1	7
GCA_000354255|NW_014024931.1.region002|T1PKS|COCC4DRAFT_133857_PKS_KS.1	6
GCA_002916505|scaffold_25.region001|T1PKS|FUN_001430_PKS_KS.1	6
GCA_900290415|LR026964.1.region002|T1PKS|PODCO_111870_PKS_KS.1	6
GCA_003671545|scaffold_163.region001|T1PKS|FUN_009397_PKS_KS.1	5
GCA_002240705|scaffold_517.region001|T1PKS|FUN_004021_PKS_KS.1	5
GCA_001636725|NW_017387320.1.region002|T1PKS|ISF_07250_PKS_KS.1	7
GCA_003073855|KZ805507.1.region001|T1PKS|DM02DRAFT_691389_PKS_KS.1	3
GCA_003313425|scaffold_47.region001|T1PKS|FUN_012354_PKS_KS.1	5
GCA_000963775|scaffold_24.region001|T1PKS|FUN_007683_PKS_KS.1	7
GCA_000611775|scaffold_2.region001|T1PKS|FUN_003134_PKS_KS.1	5
GCA_000385595|KB916836.1.region001|T1PKS|UCRNP2_9898_PKS_KS.1	6
GCA_000498615|scaffold_793.region001|T1PKS|FUN_008532_PKS_KS.1	6
GCA_003990805|scaffold_2.region001|T1PKS|FUN_002450_PKS_KS.1	5
GCA_001604925|scaffold_13.region001|T1PKS|FUN_000679_PKS_KS.1	5
GCA_003012165|scaffold_605.region001|T1PKS|FUN_010504_PKS_KS.1	6
GCA_002916505|scaffold_22.region001|T1PKS|FUN_001311_PKS_KS.1	6
GCA_000732205|scaffold_2.region003|T1PKS|FUN_003789_PKS_KS.1	7
GCA_001557505|scaffold_11.region002|T1PKS|FUN_011468_PKS_KS.1	7
GCA_001563115|JEMN01001649.1.region001|T1PKS|CNYM01_02119_PKS_KS.1	6
GCA_003988945|scaffold_54.region001|T1PKS|FUN_002765_PKS_KS.1	6
GCA_003184365|scaffold_95.region001|T1PKS|FUN_009016_PKS_KS.1	6
GCA_002927785|scaffold_27.region001|T1PKS|FUN_000920_PKS_KS.1	5
GCA_000464535|NW_006916325.1.region001|T1PKS|EPUS_00492_PKS_KS.1	5
GCA_003118255|BFBS01016478.1.region001|T1PKS|TMEN_8552_PKS_KS.1	5
GCA_001636725|NW_017387338.1.region001|T1PKS|ISF_08941_PKS_KS.1	5
GCA_001642045|NW_017253370.1.region001|T1PKS|CC84DRAFT_1262997_PKS_KS.1	3
GCA_002105025|MCFA01000016.1.region001|T1PKS|BCR34DRAFT_506815_PKS_KS.1	3
GCA_000467715|scaffold_237.region001|T1PKS|FUN_009147_PKS_KS.1	3
GCA_004335205|scaffold_28.region001|T1PKS|FUN_001823_PKS_KS.1	6
GCA_002105095|NW_024467956.1.region005|T1PKS|BCR38DRAFT_404838_PKS_KS.1	3
GCA_003671545|scaffold_306.region001|T1PKS|FUN_011978_PKS_KS.1	3
GCA_001566295|KQ964290.1.region001|T1PKS|Micbo1qcDRAFT_210158_PKS_KS.1	3
GCA_003264845|scaffold_28.region001|T1PKS|FUN_003939_PKS_KS.1	5
GCA_003671545|scaffold_74.region001|T1PKS|FUN_005947_PKS_KS.1	4
GCA_003795315|LKEA01000015.1.region001|T1PKS|VMCG_05341_PKS_KS.1	3
GCA_001447215|scaffold_98.region001|T1PKS|FUN_004894_PKS_KS.1	3
GCA_001600455|scaffold_4.region005|T1PKS|FUN_006089_PKS_KS.1	3
GCA_000516985|NW_006917095.1.region007|T1PKS|PFICI_08471_PKS_KS.1	3
GCA_002105095|NW_024467971.1.region001|T1PKS|BCR38DRAFT_500247_PKS_KS.1	3
GCA_002798055|scaffold_372.region001|T1PKS|FUN_007775_PKS_KS.1	3
GCA_003049485|scaffold_65.region001|T1PKS|FUN_003308_PKS_KS.1	3
GCA_000467715|scaffold_41.region001|T1PKS|FUN_002888_PKS_KS.1	2
GCA_002105025|MCFA01000132.1.region001|T1PKS|BCR34DRAFT_604716_PKS_KS.1	3
GCA_900290415|LR026968.1.region002|T1PKS|PODCO_501690_PKS_KS.1	4
GCA_000226115|NC_016459.1.region006|T1PKS|THITE_2050301_PKS_KS.1	3
GCA_000182925|scaffold_6.region001|T1PKS|FUN_007100_PKS_KS.1	3
GCA_000604185|scaffold_426.region001|T1PKS|FUN_006138_PKS_KS.1	3
GCA_001563115|JEMN01000435.1.region001|T1PKS|CNYM01_05621_PKS_KS.1	3
GCA_001557505|scaffold_3.region003|T1PKS|FUN_004404_PKS_KS.1	4
GCA_002081935|scaffold_389.region001|T1PKS|FUN_010134_PKS_KS.1	3
GCA_001566295|KQ964254.1.region001|T1PKS|Micbo1qcDRAFT_212101_PKS_KS.1	3
GCA_001513895|scaffold_17.region001|T1PKS|FUN_005413_PKS_KS.1	4
GCA_003671545|scaffold_115.region001|T1PKS|FUN_007922_PKS_KS.1	1
GCA_003012165|scaffold_207.region001|T1PKS|FUN_005997_PKS_KS.1	4
GCA_000385595|KB916836.1.region001|T1PKS|UCRNP2_9904_PKS_KS.1	6
GCA_003671545|scaffold_94.region001|T1PKS|FUN_007003_PKS_KS.1	6
GCA_001600455|scaffold_12.region001|T1PKS|FUN_012634_PKS_KS.1	7
GCA_001563115|JEMN01001178.1.region001|T1PKS|CNYM01_00860_PKS_KS.1	5
GCA_001636725|NW_017387334.1.region001|T1PKS|ISF_08690_PKS_KS.1	6
GCA_003385255|scaffold_19.region001|T1PKS|FUN_001401_PKS_KS.1	7
GCA_001566295|KQ964260.1.region001|T1PKS_T3PKS|Micbo1qcDRAFT_215347_PKS_KS.1	7
GCA_002162545|scaffold_33.region001|T1PKS|FUN_008124_PKS_KS.1	3
GCA_001447215|scaffold_452.region001|T1PKS|FUN_011117_PKS_KS.1	3
GCA_002105095|NW_024467956.1.region001|T1PKS|BCR38DRAFT_479572_PKS_KS.1	6
GCA_900536445|scaffold_204.region001|T1PKS|FUN_007837_PKS_KS.1	3
GCA_000003515|CH476618.1.region001|T1PKS|UREG_06499_PKS_KS.1	5
GCA_002081935|scaffold_71.region001|T1PKS|FUN_003647_PKS_KS.1	4
GCA_003016335|KZ678150.1.region001|T1PKS|BS50DRAFT_536013_PKS_KS.1	3
GCA_001600455|scaffold_3.region003|T1PKS|FUN_004959_PKS_KS.1	4
GCA_900618795|scaffold_4.region001|T1PKS|FUN_003084_PKS_KS.1	3
GCA_003988815|scaffold_47.region002|T1PKS|FUN_007431_PKS_KS.1	3
GCA_003184365|scaffold_4.region001|T1PKS|FUN_000693_PKS_KS.1	5
GCA_002081935|scaffold_6.region001|T1PKS|FUN_000557_PKS_KS.1	2
GCA_003988795|scaffold_6.region003|T1PKS|FUN_003225_PKS_KS.1	7
GCA_003795315|LKEA01000013.1.region001|T1PKS|VMCG_04865_PKS_KS.1	3
GCA_003988945|scaffold_406.region001|T1PKS|FUN_008747_PKS_KS.1	6
GCA_003012165|scaffold_85.region001|T1PKS|FUN_003287_PKS_KS.1	4
GCA_000963775|scaffold_48.region002|T1PKS|FUN_010844_PKS_KS.1	5
GCA_000467715|scaffold_231.region001|T1PKS|FUN_009039_PKS_KS.1	4
GCA_001600455|scaffold_3.region006|T1PKS|FUN_005288_PKS_KS.1	4
GCA_001600455|scaffold_1.region004|T1PKS|FUN_001095_PKS_KS.1	4
GCA_003019895|KZ678526.1.region001|T1PKS|BD289DRAFT_440531_PKS_KS.1	4
GCA_003264845|scaffold_17.region001|T1PKS|FUN_002928_PKS_KS.1	2
GCA_003013795|NHZQ01000399.1.region001|T1PKS|B9Z65_6047_PKS_KS.1	6
GCA_003671545|scaffold_209.region001|T1PKS|FUN_010449_PKS_KS.1	3
GCA_001447215|scaffold_677.region001|T1PKS|FUN_012453_PKS_KS.1	3
GCA_900465125|scaffold_86.region001|T1PKS|FUN_008970_PKS_KS.1	3
GCA_001636725|NW_017387305.1.region002|T1PKS|ISF_03057_PKS_KS.1	3
GCA_002081935|scaffold_269.region001|T1PKS|FUN_008451_PKS_KS.1	1
GCA_001600455|scaffold_3.region005|T1PKS|FUN_005098_PKS_KS.1	4
GCA_002105095|NW_024467956.1.region007|T1PKS|BCR38DRAFT_359881_PKS_KS.1	6
GCA_003795315|LKEA01000081.1.region001|T1PKS|VMCG_10475_PKS_KS.1	3
GCA_002105025|MCFA01000154.1.region001|T1PKS|BCR34DRAFT_605476_PKS_KS.1	7
GCA_900536445|scaffold_15.region001|T1PKS|FUN_001139_PKS_KS.1	4
GCA_001692915|KV748725.1.region001|T1PKS|AOQ84DRAFT_415428_PKS_KS.1	3
GCA_000349385|KB706459.1.region001|T1PKS|UCREL1_5660_PKS_KS.1	2
GCA_000467715|scaffold_11.region002|T1PKS|FUN_001032_PKS_KS.1	6
GCA_001447215|scaffold_502.region001|T1PKS|FUN_011519_PKS_KS.1	4
GCA_002927785|scaffold_465.region001|T1PKS|FUN_007128_PKS_KS.1	6
GCA_002081935|scaffold_481.region001|T1PKS|FUN_011018_PKS_KS.1	4
GCA_003671545|scaffold_9.region001|T1PKS|FUN_001187_PKS_KS.1	3
GCA_003988815|scaffold_70.region001|T1PKS|FUN_008615_PKS_KS.1	3
GCA_003671545|scaffold_95.region002|T1PKS|FUN_007052_PKS_KS.1	6
GCA_000354255|NW_014024906.1.region001|T1PKS|COCC4DRAFT_65604_PKS_KS.1	6
GCA_000146915|scaffold_11.region002|T1PKS|FUN_005496_PKS_KS.1	6
GCA_003264845|scaffold_57.region002|T1PKS|FUN_005997_PKS_KS.1	6
GCA_002105095|NW_024467965.1.region001|T1PKS|BCR38DRAFT_411149_PKS_KS.1	4
GCA_000146915|scaffold_1.region001|T1PKS|FUN_000224_PKS_KS.1	7
GCA_000392275|NW_006920969.1.region001|T1PKS|UCRPA7_1189_PKS_KS.1	4
GCA_000812075|scaffold_262.region001|T1PKS|FUN_007370_PKS_KS.1	4
GCA_000467715|scaffold_174.region001|T1PKS|FUN_007781_PKS_KS.1	1
GCA_001270325|scaffold_18.region001|T1PKS|FUN_007086_PKS_KS.1	4
GCA_900536445|scaffold_292.region001|T1PKS|FUN_009421_PKS_KS.1	4
GCA_900073065|FJOG01000011.1.region003|T1PKS|PAC_08246_PKS_KS.1	5
GCA_003988815|scaffold_13.region001|T1PKS|FUN_003549_PKS_KS.1	4
GCA_000721755|NW_013566947.1.region001|T1PKS|AUEXF2481DRAFT_704711_PKS_KS.1	6
GCA_003671545|scaffold_47.region001|T1PKS|FUN_004395_PKS_KS.1	4
GCA_001600455|scaffold_1.region014|T1PKS|FUN_002122_PKS_KS.1	6
GCA_002081935|scaffold_127.region001|T1PKS|FUN_005354_PKS_KS.1	5
GCA_002081935|scaffold_28.region001|T1PKS|FUN_001863_PKS_KS.1	5
GCA_000812075|scaffold_22.region001|T1PKS|FUN_001455_PKS_KS.1	3
GCA_000732205|scaffold_7.region001|T1PKS|FUN_009413_PKS_KS.1	4
GCA_001566295|KQ964246.1.region001|T1PKS|Micbo1qcDRAFT_115608_PKS_KS.1	5
GCA_001600455|scaffold_11.region003|T1PKS|FUN_012239_PKS_KS.1	7
GCA_003184365|scaffold_9.region002|T1PKS|FUN_001679_PKS_KS.1	3
GCA_001692915|KV749500.1.region001|T1PKS|AOQ84DRAFT_246936_PKS_KS.1	3
GCA_003988795|scaffold_27.region001|T1PKS|FUN_008974_PKS_KS.1	7
GCA_000226115|NC_016457.1.region007|T1PKS|THITE_115563_PKS_KS.1	5
GCA_002798055|scaffold_36.region001|T1PKS|FUN_001562_PKS_KS.1	6
GCA_000003515|CH476616.1.region004|T1PKS|UREG_03815_PKS_KS.1	3
GCA_000732205|scaffold_3.region002|T1PKS|FUN_005899_PKS_KS.1	4
GCA_900536445|scaffold_76.region001|T1PKS|FUN_004256_PKS_KS.1	5
GCA_002162545|scaffold_25.region001|T1PKS|FUN_006864_PKS_KS.1	6
GCA_002240705|scaffold_346.region001|T1PKS|FUN_002986_PKS_KS.1	3
GCA_002105025|MCFA01000014.1.region002|T1PKS|BCR34DRAFT_634445_PKS_KS.1	5
GCA_001600455|scaffold_7.region006|T1PKS|FUN_009780_PKS_KS.1	5
GCA_000385595|KB916847.1.region001|T1PKS|UCRNP2_9953_PKS_KS.1	2
GCA_000354255|NW_014024936.1.region001|T1PKS|COCC4DRAFT_126875_PKS_KS.1	4
GCA_900073065|FJOG01000002.1.region005|T1PKS|PAC_02326_PKS_KS.1	3
GCA_000516985|NW_006917091.1.region003|T1PKS|PFICI_00294_PKS_KS.1	7
GCA_000611775|scaffold_1.region003|T1PKS|FUN_001393_PKS_KS.1	5
GCA_002105095|NW_024467959.1.region006|T1PKS|BCR38DRAFT_522670_PKS_KS.1	6
GCA_003313425|scaffold_60.region001|T1PKS|FUN_012980_PKS_KS.1	5
GCA_002989075|scaffold_10.region001|T1PKS|FUN_007133_PKS_KS.1	5
GCA_000349385|KB705518.1.region001|T1PKS|UCREL1_830_PKS_KS.1	5
GCA_003264845|scaffold_112.region001|T1PKS|FUN_008451_PKS_KS.1	4
GCA_003073855|KZ805512.1.region001|T1PKS|DM02DRAFT_732133_PKS_KS.1	4
GCA_002591845|scaffold_253.region001|T1PKS|FUN_006977_PKS_KS.1	3
GCA_003012165|scaffold_24.region001|T1PKS|FUN_001276_PKS_KS.1	6
GCA_001563115|JEMN01000791.1.region001|T1PKS|CNYM01_00174_PKS_KS.1	5
GCA_003671545|scaffold_225.region001|T1PKS|FUN_010799_PKS_KS.1	4
GCA_000738655|scaffold_27.region001|T1PKS|FUN_004989_PKS_KS.1	5
GCA_900073065|FJOG01000093.1.region001|T1PKS|PAC_19990_PKS_KS.1	5
GCA_004335205|scaffold_280.region001|T1PKS|FUN_007834_PKS_KS.1	6
GCA_003671545|scaffold_457.region001|T1PKS|FUN_013212_PKS_KS.1	3
GCA_001563115|JEMN01001199.1.region001|T1PKS|CNYM01_09539_PKS_KS.1	4
GCA_003012165|scaffold_362.region001|T1PKS|FUN_008259_PKS_KS.1	4
GCA_001447215|scaffold_311.region001|T1PKS|FUN_009552_PKS_KS.1	7
GCA_003671545|scaffold_88.region001|T1PKS|FUN_006694_PKS_KS.1	5
GCA_000516985|NW_006917095.1.region003|T1PKS|PFICI_07941_PKS_KS.1	12
GCA_003012165|scaffold_335.region001|T1PKS|FUN_007912_PKS_KS.1	4
GCA_003988945|scaffold_25.region001|T1PKS|FUN_001511_PKS_KS.1	5
GCA_001481775|NW_020171376.1.region001|T1PKS|TGAM01_v208794_PKS_KS.1	7
GCA_001557505|scaffold_6.region006|T1PKS|FUN_007654_PKS_KS.1	8
GCA_003385255|scaffold_62.region001|T1PKS|FUN_003403_PKS_KS.1	4
GCA_003988795|scaffold_20.region001|T1PKS|FUN_007823_PKS_KS.1	4
GCA_002916505|scaffold_377.region001|T1PKS|FUN_007816_PKS_KS.1	5
GCA_001566295|KQ964246.1.region002|T1PKS|Micbo1qcDRAFT_143263_PKS_KS.1	5
GCA_900536445|scaffold_328.region001|T1PKS|FUN_009933_PKS_KS.1	6
GCA_000812075|scaffold_69.region001|T1PKS|FUN_003400_PKS_KS.1	6
GCA_001600455|scaffold_9.region005|T1PKS|FUN_011173_PKS_KS.1	7
GCA_001270325|scaffold_46.region001|T1PKS|FUN_009698_PKS_KS.1	6
GCA_001692735|KV745322.1.region001|T1PKS|K432DRAFT_429451_PKS_KS.1	4
GCA_003868215|scaffold_1.region003|T1PKS|FUN_000246_PKS_KS.1	6
GCA_002162545|scaffold_7.region002|T1PKS|FUN_002904_PKS_KS.1	3
GCA_002081935|scaffold_402.region001|T1PKS|FUN_010271_PKS_KS.1	3
GCA_900536445|scaffold_608.region001|T1PKS|FUN_012199_PKS_KS.1	3
GCA_001513895|scaffold_2.region001|T1PKS|FUN_000873_PKS_KS.1	5
GCA_900290415|LR026964.1.region001|T1PKS|PODCO_105210_PKS_KS.1	5
GCA_002240705|scaffold_414.region001|T1PKS|FUN_003441_PKS_KS.1	3
GCA_003574815|scaffold_1.region003|T1PKS|FUN_000632_PKS_KS.1	7
GCA_003574815|scaffold_6.region001|T1PKS|FUN_003384_PKS_KS.1	3
GCA_003574815|scaffold_3.region001|T1PKS|FUN_001732_PKS_KS.1	4
GCA_003264845|scaffold_45.region001|T1PKS|FUN_005193_PKS_KS.1	6
GCA_003988945|scaffold_106.region001|T1PKS|FUN_004305_PKS_KS.1	5
GCA_001662655|NW_017263654.1.region001|T1PKS|VE01_01311_PKS_KS.1	6
GCA_002105095|NW_024467959.1.region004|T1PKS|BCR38DRAFT_510284_PKS_KS.1	5
GCA_000721755|NW_013566983.1.region001|T1PKS|AUEXF2481DRAFT_66027_PKS_KS.1	6
GCA_003184365|scaffold_55.region001|T1PKS|FUN_006578_PKS_KS.1	6
GCA_001600455|scaffold_2.region012|T1PKS|FUN_003771_PKS_KS.1	5
GCA_000732205|scaffold_3.region003|T1PKS|FUN_006156_PKS_KS.1	5
GCA_001956345|scaffold_17.region001|T1PKS|FUN_001318_PKS_KS.1	6
GCA_002105025|MCFA01000040.1.region001|T1PKS|BCR34DRAFT_599754_PKS_KS.1	5
GCA_003990805|scaffold_3.region003|T1PKS|FUN_004633_PKS_KS.1	5
GCA_002865625|KZ613469.1.region002|T1PKS|NA56DRAFT_655339_PKS_KS.1	6
GCA_001636725|NW_017387306.1.region001|T1PKS|ISF_03228_PKS_KS.1	5
GCA_001447215|scaffold_579.region001|T1PKS|FUN_012018_PKS_KS.1	3
GCA_002927785|scaffold_157.region001|T1PKS|FUN_003703_PKS_KS.1	4
GCA_002368545|scaffold_5.region002|T1PKS|FUN_001822_PKS_KS.1	6
GCA_003019895|KZ678581.1.region001|T1PKS|BD289DRAFT_485744_PKS_KS.1	3
GCA_003073855|KZ805328.1.region001|T1PKS|DM02DRAFT_696056_PKS_KS.1	3
GCA_003264845|scaffold_27.region001|T1PKS|FUN_003809_PKS_KS.1	6
GCA_003988795|scaffold_32.region001|T1PKS|FUN_009610_PKS_KS.1	7
GCA_003264845|scaffold_70.region002|T1PKS|FUN_006677_PKS_KS.1	6
GCA_900290415|LR026968.1.region009|T1PKS|PODCO_506830_PKS_KS.1	5
GCA_002081935|scaffold_182.region001|T1PKS|FUN_006737_PKS_KS.1	6
GCA_000349385|KB707421.1.region001|T1PKS|UCREL1_10568_PKS_KS.1	5
GCA_000442125|scaffold_4.region002|T1PKS|FUN_002650_PKS_KS.1	4
GCA_003264845|scaffold_216.region001|T1PKS|FUN_010165_PKS_KS.1	4
GCA_003868215|scaffold_12.region001|T1PKS|FUN_002986_PKS_KS.1	5
GCA_001642045|NW_017253362.1.region001|T1PKS|CC84DRAFT_1161898_PKS_KS.1	3
GCA_001599595|scaffold_11.region001|T1PKS|FUN_009940_PKS_KS.1	3
GCA_002927785|scaffold_20.region001|T1PKS|FUN_000685_PKS_KS.1	3
GCA_001636725|NW_017387315.1.region001|T1PKS|ISF_06078_PKS_KS.1	3
GCA_003019895|KZ678649.1.region001|T1PKS|BD289DRAFT_494214_PKS_KS.1	6
GCA_002105025|MCFA01000007.1.region002|T1PKS|BCR34DRAFT_596328_PKS_KS.1	6
GCA_003988795|scaffold_1.region003|T1PKS|FUN_000088_PKS_KS.1	5
GCA_003012165|scaffold_16.region001|T1PKS|FUN_000956_PKS_KS.1	5
GCA_003988795|scaffold_12.region001|T1PKS|FUN_005399_PKS_KS.1	5
GCA_001662655|NW_017263702.1.region001|T1PKS|VE01_08817_PKS_KS.1	5
GCA_900073065|FJOG01000026.1.region002|T1PKS|PAC_14253_PKS_KS.1	4
GCA_003671545|scaffold_67.region001|T1PKS|FUN_005559_PKS_KS.1	6
GCA_002081935|scaffold_87.region001|T1PKS|FUN_004160_PKS_KS.1	3
GCA_003795315|LKEA01000078.1.region001|T1PKS|VMCG_10383_PKS_KS.1	4
GCA_003264845|scaffold_137.region001|T1PKS|FUN_009097_PKS_KS.1	3
GCA_003012165|scaffold_57.region001|T1PKS|FUN_002427_PKS_KS.1	3
GCA_003988945|scaffold_1.region001|T1PKS|FUN_000001_PKS_KS.1	3
GCA_003118255|BFBS01016332.1.region002|T1PKS|TMEN_6708_PKS_KS.1	3
GCA_000385595|KB916008.1.region001|T1PKS|UCRNP2_3050_PKS_KS.1	3
GCA_000385595|KB916424.1.region001|T1PKS|UCRNP2_6612_PKS_KS.1	6
GCA_900536445|scaffold_45.region001|T1PKS|FUN_002916_PKS_KS.1	5
GCA_003073855|KZ805341.1.region001|T1PKS|DM02DRAFT_701402_PKS_KS.1	4
GCA_001619985|NW_017264196.1.region005|T1PKS|L228DRAFT_282560_PKS_KS.1	6
GCA_000467715|scaffold_411.region001|T1PKS|FUN_011329_PKS_KS.1	5
GCA_002778095|scaffold_3.region002|T1PKS|FUN_004470_PKS_KS.1	5
GCA_003019895|KZ678448.1.region001|T1PKS|BD289DRAFT_453499_PKS_KS.1	5
GCA_003016335|KZ678134.1.region001|T1PKS|BS50DRAFT_620227_PKS_KS.1	5
GCA_000836435|NW_015971652.1.region001|T1PKS|Z520_08261_PKS_KS.1	6
GCA_000261425|scaffold_51.region001|T1PKS|FUN_009096_PKS_KS.1	2
GCA_000261425|scaffold_50.region001|T1PKS|FUN_009094_PKS_KS.1	3
GCA_003184365|scaffold_84.region001|T1PKS|FUN_008447_PKS_KS.1	7
GCA_000611775|scaffold_6.region002|T1PKS|FUN_007705_PKS_KS.1	7
GCA_001956345|scaffold_246.region001|T1PKS|FUN_004883_PKS_KS.1	5
GCA_003671545|scaffold_4.region001|T1PKS|FUN_000547_PKS_KS.1	7
GCA_004335205|scaffold_44.region001|T1PKS|FUN_002567_PKS_KS.1	7
GCA_001481775|NW_020171376.1.region001|T1PKS|TGAM01_v208791_PKS_KS.1	7
GCA_000738655|scaffold_45.region001|T1PKS|FUN_006717_PKS_KS.1	4
GCA_001563115|JEMN01000758.1.region001|T1PKS|CNYM01_10758_PKS_KS.1	6
GCA_003988795|scaffold_37.region004|T1PKS|FUN_010228_PKS_KS.1	6
GCA_003988945|scaffold_11.region001|T1PKS|FUN_000727_PKS_KS.1	6
GCA_003264845|scaffold_83.region001|T1PKS|FUN_007337_PKS_KS.1	7
GCA_001600455|scaffold_6.region004|T1PKS|FUN_008556_PKS_KS.1	6
GCA_001600455|scaffold_9.region006|T1PKS|FUN_011214_PKS_KS.1	6
GCA_003988795|scaffold_8.region003|T1PKS|FUN_004203_PKS_KS.1	7
GCA_003795315|LKEA01000012.1.region002|T1PKS|VMCG_05193_PKS_KS.1	7
GCA_001447215|scaffold_521.region001|T1PKS|FUN_011662_PKS_KS.1	7
GCA_003073855|KZ805445.1.region001|T1PKS|DM02DRAFT_674315_PKS_KS.1	6
GCA_001660795|scaffold_43.region001|T1PKS|FUN_004260_PKS_KS.1	4
GCA_002591845|scaffold_234.region001|T1PKS|FUN_006823_PKS_KS.1	6
GCA_000349385|KB706908.1.region001|T1PKS|UCREL1_7795_PKS_KS.1	6
GCA_002240705|scaffold_1634.region001|T1PKS|FUN_007998_PKS_KS.1	6
GCA_001566295|KQ964285.1.region001|T1PKS|Micbo1qcDRAFT_223400_PKS_KS.1	6
GCA_000732205|scaffold_6.region001|T1PKS|FUN_008820_PKS_KS.1	7
GCA_000968615|LAEV01001486.1.region001|T1PKS|TD95_001223_PKS_KS.1	2
GCA_003988795|scaffold_16.region003|T1PKS|FUN_006814_PKS_KS.1	6
GCA_001510565|scaffold_7.region003|T1PKS|FUN_002456_PKS_KS.1	4
GCA_003788565|ML119677.1.region001|T1PKS|BJ508DRAFT_326147_PKS_KS.1	6
GCA_002105095|NW_024467975.1.region001|T1PKS|BCR38DRAFT_461375_PKS_KS.1	7
GCA_001662655|NW_017263677.1.region001|T1PKS|VE01_06685_PKS_KS.1	7
GCA_001692915|KV749385.1.region001|T1PKS|AOQ84DRAFT_431227_PKS_KS.1	6
GCA_003788615|ML121592.1.region001|T1PKS|L211DRAFT_640140_PKS_KS.1	7
GCA_003019875|NW_020194482.1.region001|T1PKS|M430DRAFT_109173_PKS_KS.1	6
GCA_002104905|MCFE01000562.1.region001|T1PKS|K493DRAFT_237744_PKS_KS.1	7
GCA_002104905|MCFE01000707.1.region001|T1PKS|K493DRAFT_292783_PKS_KS.1	2
GCA_000467715|scaffold_186.region001|T1PKS|FUN_008069_PKS_KS.1	7
GCA_001956345|scaffold_7.region001|T1PKS|FUN_000724_PKS_KS.1	5
GCA_003385255|scaffold_1.region001|T1PKS|FUN_000039_PKS_KS.1	10
GCA_001619985|NW_017264200.1.region001|T1PKS|L228DRAFT_284065_PKS_KS.1	6
GCA_900465125|scaffold_74.region001|T1PKS|FUN_008679_PKS_KS.1	7
GCA_003313425|scaffold_54.region001|T1PKS|FUN_012788_PKS_KS.1	6
GCA_003313425|scaffold_41.region001|T1PKS|FUN_011902_PKS_KS.1	2
GCA_003313425|scaffold_25.region001|T1PKS|FUN_009902_PKS_KS.1	2
GCA_003313425|scaffold_73.region001|T1PKS|FUN_013391_PKS_KS.1	4
GCA_003313425|scaffold_79.region001|T1PKS|FUN_013494_PKS_KS.1	4
GCA_003313425|scaffold_108.region001|T1PKS|FUN_013819_PKS_KS.1	4
GCA_003313425|scaffold_85.region001|T1PKS|FUN_013608_PKS_KS.1	2
GCA_003313425|scaffold_137.region001|T1PKS|FUN_014010_PKS_KS.1	5
GCA_003313425|scaffold_168.region001|T1PKS|FUN_014116_PKS_KS.1	4
GCA_003313425|scaffold_123.region001|T1PKS|FUN_013937_PKS_KS.1	3
GCA_003313425|scaffold_139.region001|T1PKS|FUN_014018_PKS_KS.1	3
GCA_003313425|scaffold_142.region001|T1PKS|FUN_014023_PKS_KS.1	2
GCA_003313425|scaffold_179.region001|T1PKS|FUN_014142_PKS_KS.1	0
GCA_003313425|scaffold_28.region001|T1PKS|FUN_010372_PKS_KS.1	6
GCA_002240705|scaffold_871.region001|T1PKS|FUN_005606_PKS_KS.1	6
GCA_001662655|NW_017263728.1.region001|T1PKS|VE01_10270_PKS_KS.1	7
GCA_000349385|KB705517.1.region001|T1PKS|UCREL1_812_PKS_KS.1	5
GCA_003988795|scaffold_32.region001|T1PKS|FUN_009640_PKS_KS.1	7
GCA_002105025|MCFA01000312.1.region001|T1PKS|BCR34DRAFT_608302_PKS_KS.1	7
GCA_000721755|NW_013566976.1.region001|T1PKS|AUEXF2481DRAFT_7276_PKS_KS.1	7
GCA_001557505|scaffold_7.region005|T1PKS|FUN_008918_PKS_KS.1	7
GCA_000003515|CH476617.1.region004|T1PKS|UREG_05998_PKS_KS.1	7
GCA_002240705|scaffold_1670.region001|T1PKS|FUN_008078_PKS_KS.1	6
GCA_000442125|scaffold_11.region001|T1PKS|FUN_006241_PKS_KS.1	7
GCA_001557505|scaffold_6.region007|T1PKS|FUN_007752_PKS_KS.1	5
GCA_000349385|KB706538.1.region001|T1PKS|UCREL1_5953_PKS_KS.1	5
GCA_003795315|LKEA01000035.1.region001|T1PKS|VMCG_07565_PKS_KS.1	6
GCA_001447215|scaffold_886.region001|T1PKS|FUN_012850_PKS_KS.1	5
GCA_001600455|scaffold_4.region008|T1PKS|FUN_006577_PKS_KS.1	6
GCA_002081935|scaffold_274.region001|T1PKS|FUN_008533_PKS_KS.1	6
GCA_025765615|JAIVFJ010000087.1.region001|T1PKS|DFJ73DRAFT_947975_PKS_KS.1	7
GCA_000385595|KB916530.1.region001|T1PKS|UCRNP2_7385_PKS_KS.1	6
GCA_001604925|scaffold_220.region001|T1PKS|FUN_005380_PKS_KS.1	6
GCA_003073855|KZ805349.1.region001|T1PKS|DM02DRAFT_703598_PKS_KS.1	6
GCA_000354255|NW_014024904.1.region001|T1PKS|COCC4DRAFT_179820_PKS_KS.1	6
GCA_000146915|scaffold_8.region003|T1PKS|FUN_004037_PKS_KS.1	6
GCA_003671545|scaffold_345.region001|T1PKS|FUN_012409_PKS_KS.1	6
GCA_001447215|scaffold_576.region001|T1PKS|FUN_012002_PKS_KS.1	6
